代码	名称	涨幅%%	总金额	买价	卖价	现价	现量	涨速%%	换手%%	量比	今开	最高	最低	总量	细分行业	
00345	VITASOY INT'L	0.00	16002320	19.980	20.000	20.000	30000	0.20	          0.08	  0.64	19.960	20.250	19.740	802000	食物饮品	
00087	太古股份公司Ｂ	0.45	15764976	--  	--  	13.480	2500	0.00	          0.04	  0.97	13.360	13.500	13.360	1172500	综合企业	
00548	深圳高速公路股份	0.36	15742906	8.240	8.250	8.250	34000	-0.24	          0.26	  1.02	8.270	8.280	8.140	1911248	工用运输	
00970	耀莱集团	-1.35	15688081	--  	--  	0.730	32000	0.00	          0.43	  0.99	0.740	0.750	0.720	21288000	汽车	
01560	星星地产	-13.93	15638843	--  	--  	1.050	34000	0.96	          2.26	  1.71	1.220	1.220	1.010	14179450	地产	
00451	协鑫新能源	-3.51	15483100	0.550	0.560	0.550	586000	0.00	          0.14	  1.37	0.580	0.580	0.550	27612000	工业工程	
02280	慧聪网	0.85	15296548	5.870	5.910	5.910	36000	0.68	          0.23	  0.69	5.900	6.000	5.840	2580500	软件服务	
06116	拉夏贝尔	-3.22	15132576	8.700	8.720	8.720	12200	0.35	          0.80	  3.99	9.100	9.100	8.560	1723000	纺织服饰	
01579	颐海国际	1.98	15031339	--  	--  	10.320	1000	-0.19	          0.14	  2.86	10.140	10.680	10.140	1434654	食物饮品	
00400	科通芯城	-3.38	14926360	4.560	4.570	4.570	16000	-0.65	          0.22	  0.57	4.730	4.730	4.530	3234500	软件服务	
02298	都市丽人	3.25	14876550	3.160	3.180	3.180	7000	0.32	          0.22	  0.78	3.120	3.240	3.100	4702000	纺织服饰	
00979	绿色能源科技集团	-8.49	14621241	--  	--  	0.485	40000	0.00	          2.94	  1.35	0.540	0.540	0.480	27859000	工业工程	
00997	普汇中金国际	1.00	14511101	--  	--  	1.010	70000	1.00	          2.12	 13.95	1.000	1.010	0.980	14515000	地产	
02005	石四药集团	0.35	14426212	5.760	5.790	5.760	34000	0.00	          0.08	  0.53	5.780	5.850	5.700	2503000	医药医疗	
02768	佳源国际控股	0.00	14401240	7.780	7.800	7.800	22000	0.13	          0.08	  1.02	7.850	7.850	7.760	1850000	地产	
00242	信德集团	-0.89	14374370	3.330	3.340	3.340	94000	0.30	          0.14	  0.99	3.380	3.400	3.300	4315500	综合企业	
00086	新鸿基公司	1.96	14221132	5.210	5.220	5.210	3000	-0.19	          0.13	  0.44	5.130	5.270	5.130	2728205	其他金融	
01068	雨润食品	0.86	14003720	1.160	1.170	1.170	4000	0.86	          0.64	  1.46	1.170	1.240	1.160	11722000	农业产品	
03836	和谐汽车	-1.91	13999670	5.630	5.650	5.650	3500	0.00	          0.16	  0.48	5.750	5.790	5.600	2473000	汽车	
01330	绿色动力环保	-4.97	13832701	--  	--  	4.210	20000	-0.71	          0.80	  1.92	4.430	4.430	4.200	3222000	公用事业	
01029	铁货	-8.02	13742315	--  	--  	0.195	100000	0.52	          0.97	  3.79	0.211	0.217	0.190	69008000	一般金属	
01591	汛和集团	9.26	13594681	--  	--  	0.118	100000	0.85	          2.94	 16.17	0.108	0.122	0.108	117740000	建筑	
01131	鸿宝资源（新）	0.00	13499551	--  	--  	0.970	5000	2.11	          0.24	  1.49	0.970	0.970	0.920	14360000	煤炭	
00169	万达酒店发展	0.67	13472411	--  	--  	1.500	1000	0.00	          0.19	  0.22	1.530	1.530	1.450	9087000	地产	
00511	电视广播	-1.79	13285261	27.350	27.400	27.400	39900	-0.18	          0.11	  0.46	27.600	27.900	27.400	481866	媒体及娱乐	
01681	康臣药业	-0.57	13215802	--  	--  	8.780	46000	-0.68	          0.17	  1.53	9.070	9.070	8.780	1481999	医药医疗	
06088	FIT HON TENG	0.81	13071135	4.950	4.980	4.980	119000	0.40	          0.04	  0.31	4.950	5.010	4.910	2637000	信息器材	
00178	莎莎国际	0.00	13052046	3.390	3.400	3.400	76000	0.00	          0.13	  0.52	3.400	3.410	3.330	3857283	纺织服饰	
01250	北控清洁能源集团	-1.92	12818200	0.255	0.260	0.255	2340000	0.00	          0.08	  0.79	0.260	0.260	0.255	50080000	工用支援	
01893	中材股份	-1.96	12688147	--  	--  	6.990	1000	0.14	          0.15	  0.53	7.160	7.230	6.940	1795634	工业工程	
00921	海信科龙	-2.79	12684060	10.440	10.540	10.440	13000	-0.57	          0.26	  0.44	10.700	10.900	10.440	1193000	家电及用品	
00702	中国油气控股	10.00	12610926	--  	--  	0.066	20000	0.00	          1.16	  1.89	0.060	0.070	0.057	191415008	石油天然气	
01072	东方电气	-3.08	12570091	7.230	7.240	7.230	34400	-0.14	          0.51	  0.36	7.460	7.490	7.180	1727600	工业工程	
01651	津上机床中国	3.67	12568061	--  	--  	13.560	1000	0.89	          0.24	  0.92	13.060	13.880	12.800	931000	工业工程	
01194	麦盛资本	1.45	12546975	--  	--  	0.070	2000	0.00	          1.25	  2.72	0.070	0.078	0.067	174012000	黄金贵金属	
01622	力高集团	-5.06	12519760	3.380	3.390	3.380	4000	0.30	          0.10	  0.80	3.610	3.610	3.360	3578000	地产	
01508	中国再保险	-0.54	12470728	1.820	1.830	1.830	302000	0.00	          0.10	  0.27	1.860	1.860	1.820	6799116	保险	
00907	高雅光学	1.01	12459881	--  	--  	2.000	50000	0.00	          1.60	  5.11	1.990	2.010	1.990	6230000	纺织服饰	
03818	中国动向	1.26	12456077	1.600	1.610	1.610	66000	0.00	          0.14	  1.08	1.600	1.620	1.560	7848895	纺织服饰	
01337	雷蛇	0.81	12375674	--  	--  	3.730	2000	0.00	          0.04	  0.86	3.700	3.740	3.700	3322001	信息器材	
01581	进升集团控股	0.00	12357251	--  	--  	0.425	170000	0.00	          2.83	 22.17	0.425	0.430	0.415	29370000	建筑	
00317	中船防务	-1.94	12312480	12.160	12.200	12.160	2000	-0.33	          0.17	  0.37	12.320	12.400	12.100	1010000	工业工程	
01268	美东汽车	2.86	12261830	--  	--  	2.880	2000	-3.03	          0.37	  3.89	2.860	2.980	2.750	4203833	汽车	
00052	FAIRWOOD HOLD	0.77	12113661	--  	--  	32.800	2000	0.00	          0.29	  2.88	32.650	32.950	32.250	370000	酒店及消闲	
00572	未来世界金融	4.08	12037169	--  	--  	0.255	300000	0.00	          0.49	  0.55	0.245	0.255	0.245	48338992	工用支援	
00717	英皇证券	-1.54	12025441	--  	--  	0.640	504000	0.00	          0.28	  1.56	0.650	0.660	0.630	18702000	其他金融	
01243	宏安地产	0.79	11783924	--  	--  	1.270	4000	0.00	          0.06	  1.39	1.280	1.280	1.260	9265085	地产	
00179	德昌电机控股	-0.47	11716272	31.800	31.850	31.800	20000	-0.16	          0.04	  0.56	32.050	32.050	31.500	368294	汽车	
00754	合生创展集团	-0.73	11667170	8.120	8.170	8.160	2000	0.74	          0.06	  0.96	8.220	8.370	8.100	1423000	地产	
01803	北京体育文化	1.09	11395126	--  	--  	2.770	5000	2.59	          0.31	  6.38	2.760	2.860	2.690	4070000	工用运输	
01573	中国优质能源	-1.70	11389235	--  	--  	11.560	2000	0.17	          0.14	  1.55	11.800	11.940	11.440	976297	煤炭	
01630	建成控股	0.25	11294581	--  	--  	4.020	6000	0.00	          0.19	  1.19	4.020	4.040	3.950	2814000	建筑	
01381	粤丰环保	0.44	11247270	4.530	4.550	4.550	1000	0.22	          0.10	  0.96	4.560	4.600	4.530	2463000	公用事业	
06066	中信建投证券	-1.10	11211105	7.180	7.210	7.210	27500	0.14	          0.12	  0.33	7.300	7.340	7.180	1550500	其他金融	
01569	民生教育	-3.41	11210400	1.690	1.700	1.700	2000	0.59	          0.16	  0.75	1.770	1.810	1.690	6434000	支援服务	
01086	好孩子国际	-2.49	11127866	--  	--  	4.700	6000	0.43	          0.14	  1.92	4.820	4.880	4.600	2332000	家电及用品	
01269	首控集团	1.37	11064941	--  	--  	2.950	4000	1.72	          0.08	  1.32	2.930	3.010	2.860	3782000	汽车	
00630	隽泰控股	-10.00	10914201	--  	--  	0.126	200000	-0.79	          4.33	  0.60	0.145	0.154	0.120	80600000	医药医疗	
06123	先达国际物流	-4.24	10842981	--  	--  	6.320	16000	-0.32	          0.41	  0.20	6.690	6.690	6.220	1700000	工用运输	
01070	ＴＣＬ多媒体	-1.34	10836024	3.650	3.670	3.670	5000	0.55	          0.13	  0.23	3.710	3.740	3.640	2945139	家电及用品	
00709	佐丹奴国际	-0.25	10701017	3.980	3.990	3.990	44000	0.00	          0.17	  1.05	4.020	4.020	3.980	2670304	纺织服饰	
01196	伟禄集团	-2.24	10684700	4.790	4.810	4.800	2000	-0.21	          0.19	  1.20	4.880	4.920	4.770	2224000	汽车	
01798	大唐新能源	-1.98	10642271	--  	--  	0.990	1000	0.00	          0.43	  2.65	1.010	1.020	0.980	10681000	公用事业	
00440	大新金融	0.47	10641533	52.900	53.050	53.050	12000	0.09	          0.06	  0.65	52.800	53.100	52.550	201111	银行	
00735	中国电力清洁能源	-2.06	10613825	4.740	4.750	4.750	2500	0.21	          0.19	  0.67	4.880	4.880	4.740	2204500	公用事业	
02356	大新银行集团	-0.76	10280021	18.340	18.360	18.360	20000	0.11	          0.04	  0.63	18.520	18.560	18.300	560178	银行	
01466	钱唐控股	0.45	10240420	--  	--  	6.720	18000	0.30	          0.45	  1.61	6.680	6.740	6.680	1526000	纺织服饰	
01212	利福国际	-0.51	10158575	11.700	11.740	11.740	8500	0.00	          0.05	  0.67	11.800	11.800	11.720	862500	零售	
02002	阳光纸业	0.42	9999810	--  	--  	2.390	3500	-0.42	          0.50	  1.48	2.400	2.500	2.390	4081500	原材料	
03329	交银国际	0.82	9895270	2.450	2.460	2.450	21000	0.00	          0.15	  0.81	2.430	2.460	2.430	4043544	其他金融	
00819	天能动力	-0.65	9880388	7.650	7.690	7.690	12000	-0.39	          0.11	  0.49	7.900	7.900	7.640	1280920	工业工程	
01980	天鸽互动	0.00	9870340	6.980	7.000	7.000	53000	0.72	          0.11	  0.21	6.990	7.000	6.910	1418000	软件服务	
00951	超威动力	-1.35	9723358	4.380	4.390	4.390	54000	0.00	          0.20	  0.58	4.490	4.520	4.350	2198000	工业工程	
03878	VICON HOLDINGS	-2.67	9722700	--  	--  	1.820	12000	-1.09	          1.32	  0.31	1.870	1.990	1.800	5286000	建筑	
06178	光大证券	-1.17	9719746	10.160	10.180	10.160	4000	0.20	          0.14	  0.49	10.380	10.380	10.120	953800	其他金融	
00612	中国投资基金公司	0.57	9617680	--  	--  	7.040	16000	0.00	          0.11	  1.62	7.090	7.090	6.950	1368000	其他金融	
02278	海蓝控股	-5.10	9586100	--  	--  	4.650	50000	0.00	          0.68	 90.09	4.670	4.700	4.650	2054000	地产	
00699	神州租车	-0.46	9564829	6.460	6.470	6.460	205000	-0.31	          0.07	  0.57	6.490	6.560	6.450	1473634	酒店及消闲	
00826	天工国际	0.00	9531980	--  	--  	1.350	10000	0.75	          0.32	  2.32	1.340	1.350	1.310	7146000	一般金属	
01617	南方通信	-1.05	9500912	--  	--  	4.720	4000	0.21	          0.19	  2.44	4.770	4.800	4.700	2086100	信息器材	
01133	哈尔滨电气	0.91	9488688	--  	--  	3.310	2000	0.00	          0.42	  1.38	3.280	3.430	3.270	2830000	工业工程	
00382	威灵控股	-0.49	9479784	--  	--  	2.030	20000	0.50	          0.16	  1.59	2.030	2.040	2.010	4676800	工业工程	
06128	泛亚国际	4.46	9470120	--  	--  	3.750	72000	0.00	          0.58	  1.83	3.630	3.850	3.630	2506000	建筑	
00196	宏华集团	-2.08	9450930	--  	--  	0.940	100000	0.00	          0.19	  0.38	0.970	0.970	0.940	9931000	石油天然气	
02198	中国三江化工	-3.26	9423070	--  	--  	3.260	5000	-0.31	          0.24	  1.35	3.350	3.350	3.250	2872000	原材料	
01979	天宝集团	-6.43	9316600	--  	--  	1.310	8000	0.77	          0.71	  0.69	1.400	1.410	1.290	7096000	信息器材	
01166	星凯控股	0.00	9315800	--  	--  	0.670	20000	0.00	          0.58	  0.82	0.680	0.680	0.670	13700000	工业工程	
00107	四川成渝高速公路	-2.27	9254060	3.000	3.010	3.010	12000	-0.66	          0.34	  1.86	3.070	3.110	3.000	3036000	工用运输	
00904	中绿	12.90	9173833	--  	--  	0.035	8000	-2.78	          3.87	 25.89	0.031	0.039	0.031	268517792	农业产品	
00777	网龙	-1.42	9108425	20.850	20.900	20.900	3000	0.00	          0.08	  0.47	21.500	21.500	20.750	434500	软件服务	
00341	大家乐集团	0.00	9067700	20.650	20.700	20.700	6000	0.00	          0.07	  0.84	20.600	20.750	20.600	438000	酒店及消闲	
00956	新天绿色能源	-1.55	8932176	--  	--  	1.910	12000	0.00	          0.25	  0.83	1.940	1.950	1.900	4627529	公用事业	
01566	华夏动漫	0.00	8928810	--  	--  	2.880	1000	0.00	          0.34	  0.75	2.890	2.890	2.860	3099000	媒体及娱乐	
00672	众安房产	0.00	8834612	--  	--  	0.770	1000	1.32	          0.20	  0.89	0.770	0.780	0.750	11654000	地产	
01172	勤达集团国际	-7.25	8830100	--  	--  	0.320	40000	0.00	          0.82	  0.51	0.345	0.345	0.310	27120000	工用支援	
00336	华宝国际	-0.68	8822260	5.820	5.850	5.850	12000	0.34	          0.05	  0.45	5.940	5.940	5.790	1510000	食物饮品	
00983	瑞安建业	3.96	8819046	--  	--  	2.100	2000	0.48	          0.86	  4.70	2.010	2.180	2.010	4188497	建筑	
00577	十三集团	2.60	8776025	--  	--  	0.395	6500	-1.25	          2.29	  6.61	0.385	0.450	0.385	21067000	建筑	
00122	鳄鱼恤	2.17	8763240	--  	--  	0.940	13000	0.00	          0.99	  1.19	0.920	0.950	0.910	9401000	纺织服饰	
01065	天津创业环保股份	-2.34	8617320	4.580	4.590	4.590	4000	0.00	          0.55	  1.15	4.700	4.730	4.580	1864000	公用事业	
01733	易大宗	1.15	8594009	--  	--  	0.880	5000	0.00	          0.31	  1.64	0.870	0.910	0.860	9684800	煤炭	
00251	爪哇控股	0.25	8528046	--  	--  	15.940	20000	0.00	          0.08	  0.95	15.900	16.000	15.740	538438	地产	
06828	北京燃气蓝天	1.69	8508160	0.590	0.600	0.600	200000	1.69	          0.15	  0.21	0.590	0.600	0.580	14400000	石油天然气	
00611	中国核能科技	0.00	8489240	--  	--  	1.480	2000	0.68	          0.39	  0.71	1.520	1.570	1.460	5720000	公用事业	
01240	青建国际	0.68	8460363	--  	--  	2.970	2500	-0.67	          0.19	  0.94	2.950	3.000	2.950	2847500	地产	
01052	越秀交通基建	0.00	8432924	5.750	5.760	5.750	24000	-0.35	          0.09	  1.06	5.770	5.810	5.740	1460519	工用运输	
02389	北控医疗健康	0.00	8355398	--  	--  	0.430	6000	0.00	          0.32	  3.25	0.430	0.440	0.420	19394500	医疗服务	
00120	COSMOPOL INT'L	0.00	8283001	--  	--  	0.950	20000	0.00	          0.20	  1.07	0.930	0.970	0.920	8820000	地产	
00821	汇盈控股	8.39	8201441	--  	--  	1.680	4000	-1.18	          0.62	  1.85	1.580	1.720	1.580	4916000	其他金融	
01035	ＢＢＩ生命科学	-2.29	8194910	--  	--  	3.420	6000	-0.29	          0.43	  0.19	3.600	3.610	3.390	2334700	医药医疗	
01565	成实外教育	-2.24	8176701	--  	--  	4.800	12000	2.13	          0.05	  1.46	4.890	4.900	4.700	1679000	支援服务	
00996	嘉年华国际	0.00	8112650	0.360	0.365	0.360	1540000	-1.37	          0.10	  0.41	0.360	0.365	0.355	22530000	地产	
03306	江南布衣	-1.34	8102780	--  	--  	11.760	1000	-0.17	          0.13	  1.30	11.740	12.040	11.740	685661	纺织服饰	
01786	铁建装备	-2.23	8101171	--  	--  	2.190	500	0.46	          0.69	  1.08	2.230	2.300	2.170	3653000	工业工程	
00045	大酒店	-0.33	8065166	--  	--  	11.980	1000	-0.17	          0.04	  1.59	12.020	12.100	11.840	674726	酒店及消闲	
01141	民银资本	-1.75	8013750	0.560	0.570	0.560	150000	-1.75	          0.03	  0.53	0.570	0.580	0.560	14065000	其他金融	
01710	致丰工业电子	-1.27	7898201	--  	--  	0.780	8000	0.00	          0.99	  3.71	0.780	0.840	0.770	9860000	工业工程	
00856	伟仕佳杰	0.72	7702071	--  	--  	4.180	2000	0.00	          0.13	  1.17	4.240	4.240	4.120	1848400	信息器材	
00815	中国白银集团	0.90	7680821	--  	--  	2.240	750000	0.45	          0.21	  1.02	2.220	2.250	2.200	3444000	黄金贵金属	
00945	宏利金融－Ｓ	-1.48	7672021	--  	--  	166.000	1000	0.06	          0.00	  2.17	166.700	167.000	164.700	46300	保险	
00710	京东方精电	-1.95	7616141	--  	--  	4.020	1000	-1.47	          0.26	  2.10	4.100	4.200	3.990	1877000	信息器材	
00547	数字王国	-2.21	7608206	0.177	0.178	0.177	220000	0.00	          0.18	  1.19	0.180	0.181	0.175	42790440	媒体及娱乐	
01886	汇源果汁	-3.00	7590525	2.260	2.270	2.260	10000	0.00	          0.12	  1.36	2.320	2.370	2.260	3302500	食物饮品	
00579	京能清洁能源	-3.15	7588689	2.140	2.150	2.150	146000	0.00	          0.15	  0.28	2.230	2.230	2.140	3479199	公用事业	
00432	盈大地产	-2.19	7571071	--  	--  	3.570	1000	0.28	          0.53	  0.87	3.680	3.680	3.480	2131121	地产	
00488	丽新发展	1.71	7524789	14.260	14.320	14.260	900	-0.42	          0.09	  1.37	14.000	14.320	13.900	535718	地产	
02633	雅各臣科研制药	0.00	7474161	--  	--  	1.850	16000	0.54	          0.22	  2.84	1.850	1.870	1.800	4068000	医药医疗	
00143	国安国际	3.45	7443521	--  	--  	0.300	100000	0.00	          0.32	  4.01	0.285	0.315	0.285	24934000	信息器材	
06865	福莱特玻璃	0.00	7426271	--  	--  	2.510	10000	-0.40	          0.66	  0.60	2.520	2.560	2.470	2950000	工业工程	
00882	天津发展	-0.52	7361341	--  	--  	3.800	2000	0.26	          0.18	  1.15	3.830	3.850	3.780	1934000	综合企业	
01520	华信金融投资	2.20	7339441	--  	--  	0.930	30000	0.00	          0.47	  0.56	0.900	0.930	0.900	7932000	纺织服饰	
02139	甘肃银行	0.00	7299641	--  	--  	2.950	1000	0.00	          0.11	  0.37	2.950	3.040	2.950	2446000	银行	
00218	申万宏源	-2.11	7272551	--  	--  	2.790	5000	-1.06	          0.32	  0.87	2.880	2.940	2.790	2570000	其他金融	
00258	汤臣集团	3.08	7256801	--  	--  	4.010	6000	0.00	          0.10	  1.68	3.910	4.040	3.910	1826000	地产	
00161	中航国际控股	-3.83	7194081	--  	--  	6.530	4000	0.00	          0.33	  0.65	6.800	6.800	6.530	1084000	工业工程	
03813	宝胜国际	0.51	7190660	1.960	1.970	1.970	13000	0.51	          0.07	  0.16	1.960	1.970	1.960	3663000	纺织服饰	
00512	远大医药	-1.43	7150441	--  	--  	4.820	4000	-0.82	          0.06	  1.10	4.980	4.980	4.800	1468000	医药医疗	
00378	五龙动力	-4.30	7138240	0.880	0.890	0.890	50000	0.00	          0.12	  1.23	0.930	0.930	0.890	7988000	其他金融	
01282	中国金洋	-2.86	7107080	0.670	0.680	0.680	4000	0.00	          0.04	  1.44	0.700	0.700	0.670	10344000	信息器材	
00978	招商局置地	0.00	7033240	1.530	1.540	1.540	96000	-0.65	          0.09	  0.38	1.560	1.580	1.530	4514200	地产	
01091	中信大锰	1.92	7027831	--  	--  	0.530	1000	0.00	          0.38	  2.16	0.520	0.570	0.520	12943647	一般金属	
00895	东江环保	-1.08	7014244	10.980	11.000	11.000	200	-0.54	          0.32	  1.01	11.200	11.260	10.980	634350	工业工程	
01107	当代置业	-1.02	6951669	--  	--  	1.950	2000	-1.02	          0.13	  1.48	1.980	2.020	1.950	3484800	地产	
06836	天韵国际控股	-2.13	6827321	--  	--  	1.380	4000	0.00	          0.50	  0.67	1.400	1.420	1.370	4902000	食物饮品	
01826	丰展控股	0.60	6807401	--  	--  	1.680	70000	0.60	          0.33	  0.33	1.670	1.690	1.630	4100000	建筑	
06878	鼎丰集团控股	-8.20	6785261	--  	--  	0.560	42000	-1.75	          0.26	  1.55	0.610	0.610	0.560	11292000	其他金融	
00755	上海证大	-5.20	6783506	--  	--  	0.164	1580000	-0.61	          0.27	  0.55	0.173	0.176	0.164	40385000	地产	
00877	昂纳科技集团	-2.45	6752187	--  	--  	5.180	4000	0.19	          0.16	  0.65	5.320	5.320	5.150	1294800	信息器材	
00198	星美控股	0.25	6730354	4.020	4.030	4.030	40000	0.25	          0.06	  0.85	4.020	4.030	4.010	1671345	媒体及娱乐	
00716	胜狮货柜	1.27	6705483	--  	--  	1.590	2000	0.00	          0.17	  0.76	1.580	1.600	1.570	4210726	工业工程	
02292	晋安实业	-5.23	6573201	--  	--  	1.450	2000	0.00	          0.61	  2.19	1.560	1.600	1.420	4414000	地产	
01375	中州证券	-2.90	6556630	3.350	3.360	3.350	11000	-0.30	          0.15	  0.36	3.440	3.460	3.340	1937000	其他金融	
00931	中国天然气	-1.33	6468725	1.460	1.480	1.480	94000	0.68	          0.08	  0.57	1.470	1.490	1.430	4404000	其他金融	
00750	兴业太阳能	-2.81	6440498	--  	--  	3.110	11000	0.32	          0.25	  1.35	3.200	3.200	3.080	2066200	建筑	
02678	天虹纺织	-3.09	6413502	10.660	10.700	10.660	3000	-0.37	          0.06	  1.08	11.000	11.000	10.600	590809	纺织服饰	
01661	智美体育	-4.00	6365860	0.940	0.960	0.960	3000	2.13	          0.42	  0.35	1.010	1.010	0.940	6643000	媒体及娱乐	
01003	欢喜传媒	0.59	6362301	--  	--  	1.700	30000	0.00	          0.14	  1.17	1.700	1.730	1.670	3740000	媒体及娱乐	
00729	五龙电动车	0.00	6328153	0.325	0.330	0.330	85000	1.54	          0.09	  0.37	0.330	0.335	0.325	19230010	工业工程	
00811	新华文轩	-1.10	6304990	6.290	6.320	6.290	2000	-0.16	          0.23	  0.72	6.340	6.380	6.290	998000	媒体及娱乐	
01310	香港宽频	-0.51	6299956	9.770	9.790	9.790	87500	0.31	          0.06	  0.92	9.840	9.840	9.720	641900	电讯	
00519	实力建业	-6.67	6268301	--  	--  	0.700	50000	0.00	          0.34	  3.59	0.740	0.750	0.700	8640000	地产	
01415	高伟电子	-2.09	6187091	--  	--  	2.340	2000	-0.43	          0.32	  0.90	2.380	2.390	2.330	2629000	工业工程	
02033	时计宝	-1.75	6118341	--  	--  	1.120	8000	-2.61	          0.26	  2.85	1.140	1.160	1.110	5334000	纺织服饰	
02038	富智康集团	-0.43	6081967	2.310	2.320	2.320	65000	0.00	          0.03	  0.48	2.320	2.330	2.290	2634900	信息器材	
03358	荣威国际	1.33	5928332	--  	--  	3.820	3500	0.53	          0.14	  1.51	3.770	3.990	3.770	1525365	酒店及消闲	
01108	洛阳玻璃股份	1.42	5913100	4.270	4.300	4.300	10000	0.00	          0.55	  0.37	4.250	4.350	4.200	1386000	工业工程	
01719	中国基建港口	-10.65	5873041	--  	--  	1.510	28000	0.67	          0.22	  0.65	1.690	1.690	1.480	3808000	工用运输	
00888	路讯通	6.11	5836757	--  	--  	1.390	198000	-0.71	          0.42	  1.25	1.310	1.440	1.310	4220600	媒体及娱乐	
00061	绿领控股	-2.56	5818883	--  	--  	0.380	10000	0.00	          0.21	  1.19	0.390	0.395	0.375	15055500	煤炭	
01836	九兴控股	0.18	5810875	11.380	11.400	11.400	500	0.18	          0.06	  1.16	11.380	11.400	11.320	510000	纺织服饰	
00439	光启科学	-1.77	5767670	2.220	2.230	2.220	9000	-1.33	          0.04	  0.91	2.280	2.300	2.200	2574000	电讯	
01862	景瑞控股	2.79	5741701	--  	--  	2.950	6000	0.68	          0.15	  0.69	2.910	3.050	2.870	1931000	地产	
02393	巨星医疗控股	0.34	5692526	--  	--  	2.980	2500	2.76	          0.09	  2.95	2.980	3.070	2.890	1922500	医药医疗	
00553	南京熊猫电子股份	-2.14	5624820	4.120	4.160	4.120	2000	0.73	          0.56	  1.96	4.230	4.310	4.090	1356000	信息器材	
01382	互太纺织	-0.12	5530330	8.180	8.190	8.190	32000	-0.12	          0.05	  0.44	8.200	8.200	8.110	677000	纺织服饰	
01469	结好金融	-2.45	5420451	--  	--  	1.990	4000	1.53	          0.11	  0.67	2.030	2.030	1.950	2737250	其他金融	
00321	德永佳集团	1.87	5416020	4.310	4.360	4.360	70000	0.23	          0.09	  1.32	4.300	4.380	4.290	1250000	纺织服饰	
02683	华新手袋国际控股	-5.43	5413461	--  	--  	1.220	2000	0.00	          1.08	  0.71	1.280	1.300	1.200	4324000	纺织服饰	
01368	特步国际	2.82	5292465	3.640	3.650	3.650	35000	0.00	          0.07	  0.81	3.570	3.660	3.570	1456000	纺织服饰	
03738	阜博集团	1.89	5290661	--  	--  	2.700	1000	-0.74	          0.46	  3.31	2.650	2.840	2.650	1939000	软件服务	
00348	中国智能健康	-8.13	5260930	--  	--  	0.147	100000	-1.34	          0.48	  0.32	0.160	0.173	0.144	34024000	家电及用品	
01523	珩湾科技	-2.02	5221520	--  	--  	1.940	32000	-0.51	          0.26	  0.53	2.000	2.070	1.920	2632000	信息器材	
00733	合富辉煌	-0.74	5217034	--  	--  	4.050	4000	0.00	          0.19	  1.08	4.030	4.090	3.980	1290723	地产	
02199	维珍妮	2.98	5214240	7.250	7.260	7.250	1000	-0.14	          0.06	  2.14	7.190	7.350	7.140	720000	纺织服饰	
00885	仁天科技控股	1.32	5180950	0.380	0.385	0.385	180000	-1.28	          0.12	  1.17	0.385	0.390	0.380	13460000	软件服务	
00377	华君控股	0.00	5176560	--  	--  	0.530	4000	0.00	          0.15	  2.66	0.540	0.590	0.520	9332000	工用支援	
01572	中国艺术金融	-7.76	5156160	--  	--  	1.070	8000	-1.83	          0.29	  1.98	1.140	1.180	1.060	4680000	其他金融	
01223	新沣集团	1.01	5155191	--  	--  	1.000	10000	1.01	          0.17	  2.32	1.000	1.010	0.990	5161756	纺织服饰	
00686	熊猫绿能	-1.09	5120440	0.910	0.920	0.910	126000	0.00	          0.06	  0.38	0.910	0.930	0.910	5590000	公用事业	
01899	兴达国际	-0.32	5111907	--  	--  	3.110	6000	0.32	          0.11	  0.69	3.080	3.150	3.070	1645280	工业工程	
00031	航天控股	0.00	5067040	--  	--  	0.930	2000	0.00	          0.18	  0.66	0.930	0.930	0.920	5498000	工业工程	
00261	中建置地	0.00	5063120	--  	--  	0.010	720000	0.00	          0.38	  1.66	0.010	0.011	0.010	505280000	信息器材	
00976	齐合环保	-0.24	5045680	4.180	4.190	4.190	6000	-0.48	          0.07	  0.40	4.280	4.280	4.150	1200000	一般金属	
00832	建业地产	-2.30	5036832	--  	--  	3.820	6000	0.53	          0.05	  0.40	4.020	4.050	3.770	1289907	地产	
01366	江南集团	1.79	5031780	--  	--  	0.570	2000	1.79	          0.22	  0.63	0.560	0.570	0.560	8946000	工业工程	
01585	雅迪控股	0.00	5023327	2.500	2.510	2.510	8000	0.00	          0.07	  1.44	2.520	2.530	2.450	2008010	汽车	
00039	中国北大荒	0.00	4985640	--  	--  	0.360	32000	1.41	          0.26	  6.64	0.360	0.365	0.350	14036000	零售	
00995	安徽皖通高速公路	-0.15	4978294	6.510	6.540	6.510	10000	-0.31	          0.15	  0.58	6.490	6.610	6.490	760000	工用运输	
00708	恒大健康	0.00	4965650	--  	--  	3.030	205000	-0.66	          0.02	  0.64	3.030	3.070	3.030	1635000	媒体及娱乐	
01623	海隆控股	-2.44	4957223	--  	--  	1.600	2000	0.00	          0.18	  0.36	1.700	1.700	1.560	3059764	石油天然气	
00365	紫光控股	-3.04	4956000	--  	--  	4.150	2000	0.00	          0.08	  0.75	4.280	4.300	4.140	1180000	工业工程	
00035	远东发展	0.66	4951112	4.540	4.560	4.560	59000	1.11	          0.05	  0.91	4.570	4.570	4.500	1092677	地产	
01192	泰山石化	-16.50	4936579	--  	--  	0.086	20000	0.00	          1.21	 19.48	0.101	0.101	0.076	59429384	石油天然气	
