代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
02020	安踏体育	2.83	215282960	39.850	40.000	5461500	382000	0.38	          0.20	  1.07	38.550	40.000	
03333	中国恒大	-1.77	214389744	22.200	22.250	9569646	325000	0.00	          0.07	  0.55	22.350	22.750	
02202	万科企业	-2.85	211634848	34.100	34.150	6150650	978700	0.29	          0.47	  0.87	34.550	35.550	
00763	中兴通讯	-2.11	207739664	27.800	27.850	7409953	376000	-0.18	          0.98	  0.66	28.050	28.600	
02888	渣打集团	-1.06	202072496	83.250	83.350	2434685	1000	0.42	          0.07	  1.29	84.200	84.500	
00257	中国光大国际	2.70	197059824	12.140	12.160	16250575	677000	0.33	          0.36	  1.48	11.960	12.260	
01171	兖州煤业股份	-2.85	194086224	10.900	10.920	17597412	716000	0.18	          0.90	  0.48	11.180	11.300	
02688	新奥能源	-0.84	192828624	59.050	59.150	3252470	205000	0.00	          0.30	  1.07	59.950	59.950	
01044	恒安国际	1.19	192141984	76.400	76.450	2518574	137000	-0.13	          0.21	  0.82	74.550	77.200	
01958	北京汽车	-1.09	191106368	10.840	10.860	17486500	292500	-0.18	          0.83	  0.74	10.980	11.040	
00006	电能实业	-1.11	184184288	67.000	67.100	2744652	309000	0.15	          0.13	  0.69	67.850	67.850	
00285	比亚迪电子	-1.38	180804864	17.100	17.120	10572876	182500	0.23	          0.47	  1.30	17.200	17.380	
00656	复星国际	-2.06	171293200	16.140	16.160	10533714	249000	-0.12	          0.12	  1.04	16.460	16.640	
00347	鞍钢股份	-4.06	168860064	8.030	8.050	20848000	188000	0.25	          1.92	  1.64	8.270	8.300	
00728	中国电信	-0.29	168398096	3.390	3.400	49702504	5580000	0.00	          0.36	  0.83	3.400	3.410	
03323	中国建材	-2.58	167703440	7.160	7.170	23091972	1092000	-0.55	          0.80	  0.64	7.280	7.480	
00323	马鞍山钢铁股份	-5.30	167582816	3.750	3.760	44240000	512000	0.27	          2.55	  1.33	3.890	3.900	
02314	理文造纸	-2.00	162581088	8.790	8.810	18413188	696000	0.34	          0.41	  1.20	9.000	9.060	
00135	昆仑能源	-2.69	161621632	6.870	6.880	23194550	822000	0.00	          0.29	  1.58	7.070	7.130	
00866	中国秦发	6.78	157846000	--  	--  	256147904	20000	-4.55	         10.27	  4.86	0.570	0.710	
00817	中国金茂	-3.42	157813904	4.510	4.520	34586000	326000	0.67	          0.30	  0.95	4.620	4.710	
00902	华能国际电力股份	-1.01	155891584	4.900	4.910	31726076	2100000	-0.20	          0.67	  0.70	4.910	4.960	
00884	旭辉控股集团	-2.26	154772912	6.470	6.490	23501160	1820000	0.15	          0.31	  0.30	6.550	6.740	
01658	邮储银行	0.21	154643056	4.880	4.890	31445342	2649000	-0.20	          0.16	  0.70	4.830	5.000	
01997	九龙仓置业	-0.09	153174192	53.100	53.150	2897513	446000	0.19	          0.10	  0.88	53.050	53.250	
00836	华润电力	-1.79	149020640	13.160	13.200	11312355	592000	0.46	          0.24	  1.89	13.420	13.480	
06869	长飞光纤光缆	4.48	147037168	33.750	33.800	4428010	121000	0.90	          1.26	  1.87	31.950	33.800	
03908	中金公司	-0.51	147018576	15.600	15.620	9257300	70800	-0.26	          0.61	  1.21	15.660	16.140	
02313	申洲国际	-0.27	145860032	74.050	74.150	1954044	101000	-0.27	          0.13	  0.66	74.300	76.450	
00066	港铁公司	-0.37	144615552	40.700	40.750	3545669	336000	0.00	          0.06	  0.86	40.650	41.000	
00799	IGG	3.50	143470320	10.660	10.680	13567530	58000	-0.19	          1.02	  0.82	10.300	10.820	
06823	香港电讯－ＳＳ	-0.61	141898976	--  	--  	14537094	1000	-0.21	          0.19	  1.54	9.800	9.800	
00189	东岳集团	-4.70	141327536	7.500	7.510	18563000	101000	0.27	          0.88	  0.57	7.770	7.980	
00489	东风集团股份	-3.06	137804000	9.490	9.500	14453605	660000	0.00	          0.51	  0.51	9.670	9.690	
01208	五矿资源	-6.28	136768080	5.190	5.220	25874000	200000	0.58	          0.32	  1.18	5.570	5.570	
03383	雅居乐集团	-2.08	134161992	14.080	14.100	9444575	680000	0.57	          0.24	  0.99	14.400	14.540	
00551	裕元集团	-3.83	133829056	31.300	31.500	4221764	709000	-0.63	          0.26	  1.61	32.100	32.500	
02282	美高梅中国	-1.97	131402768	22.250	22.350	5840909	402000	0.00	          0.15	  0.83	22.600	23.250	
01359	中国信达	-1.03	130884168	2.870	2.880	45264912	3522000	-0.35	          0.33	  0.77	2.890	2.940	
00017	新世界发展	-0.51	130781944	11.660	11.680	11165876	2304000	0.17	          0.11	  0.73	11.560	11.840	
01316	耐世特	-4.86	129085120	15.280	15.300	8268000	226000	0.13	          0.33	  1.40	16.020	16.280	
01099	国药控股	-1.00	127993024	34.650	34.700	3706533	490800	0.29	          0.31	  0.64	34.900	34.900	
00358	江西铜业股份	-2.14	127854880	11.860	11.880	10718969	536000	0.34	          0.77	  1.10	12.180	12.240	
01030	新城发展控股	-1.36	126219936	6.510	6.530	19148000	404000	0.77	          0.32	  0.91	6.600	6.850	
01128	永利澳门	-2.04	122125648	26.400	26.450	4610121	416400	0.19	          0.09	  0.49	27.000	27.000	
00003	香港中华煤气	-0.26	122075184	15.380	15.400	7941417	1549000	0.13	          0.06	  0.60	15.380	15.420	
00291	华润啤酒	0.81	120727744	31.250	31.300	3838712	242000	-0.16	          0.12	  0.69	31.500	31.650	
06881	中国银河	-1.96	118830992	5.500	5.510	21528918	1708000	0.18	          0.58	  0.86	5.520	5.620	
00772	阅文集团	-2.37	118190168	74.200	74.400	1586908	30800	-0.34	          0.18	  1.31	75.500	75.900	
00012	恒基地产	-0.40	116473576	50.250	50.300	2310540	299000	0.00	          0.06	  0.84	50.050	51.150	
01169	海尔电器	-1.70	114718568	25.950	26.000	4371802	129000	-0.19	          0.16	  0.81	27.550	27.550	
00868	信义玻璃	-3.31	114044904	12.280	12.300	9258004	242000	-0.16	          0.23	  0.41	12.540	12.540	
01038	长江基建集团	-0.77	113485920	64.500	64.600	1753353	208000	-0.15	          0.07	  0.98	64.900	65.350	
00813	世茂房地产	0.24	112619272	20.850	20.900	5393206	222500	0.24	          0.16	  0.73	20.350	21.200	
02607	上海医药	-2.04	110759592	19.180	19.200	5717461	248700	-0.21	          0.62	  1.45	19.540	19.600	
00144	招商局港口	-0.67	110451808	17.860	17.880	6165174	394000	0.11	          0.19	  0.93	18.000	18.100	
00267	中信股份	0.53	108867904	11.340	11.360	9639245	1206000	0.00	          0.03	  0.56	11.200	11.420	
02186	绿叶制药	-1.82	108360904	6.470	6.480	16755500	32500	0.15	          0.50	  1.10	6.550	6.620	
00019	太古股份公司Ａ	-0.97	107449096	76.750	76.800	1395892	194500	-0.07	          0.15	  1.00	77.050	77.450	
00354	中国软件国际	1.03	106450000	5.860	5.870	17972000	76000	-0.17	          0.75	  1.03	5.750	6.050	
01186	中国铁建	-1.57	105959688	8.130	8.140	12990990	935500	-0.25	          0.63	  0.46	8.260	8.260	
00371	北控水务集团	-0.58	104407728	5.120	5.130	20206720	1688000	0.00	          0.22	  0.69	5.200	5.210	
01888	建滔积层板	-0.30	103968704	13.480	13.540	7575500	531500	0.00	          0.25	  2.10	13.520	14.080	
06837	海通证券	-1.43	103939128	11.040	11.060	9393843	828800	0.18	          0.28	  0.84	11.000	11.240	
02331	李宁	-0.27	102640664	7.290	7.300	13892047	171000	0.14	          0.64	  1.04	7.290	7.480	
03898	中车时代电气	0.00	102632800	42.650	42.750	2404660	136900	0.23	          0.44	  0.95	42.550	43.100	
00083	信和置业	0.42	102158544	14.220	14.280	7218542	1542000	0.56	          0.11	  0.87	14.160	14.280	
01339	中国人民保险集团	-2.36	101611720	4.130	4.140	24385888	1601000	0.00	          0.28	  0.75	4.200	4.260	
00670	中国东方航空股份	-2.95	101334288	6.260	6.270	16037000	268000	-0.63	          0.34	  1.38	6.410	6.500	
02600	中国铝业	-2.54	101269344	4.600	4.610	21862480	1740000	-0.22	          0.55	  0.53	4.690	4.720	
00880	澳博控股	0.82	98312192	7.410	7.420	13339717	796000	0.27	          0.24	  1.10	7.320	7.460	
00425	敏实集团	-3.29	97661392	44.100	44.150	2185200	248000	-0.11	          0.19	  1.23	46.900	46.900	
00992	联想集团	-0.98	95683640	4.040	4.050	23629248	1426000	-0.25	          0.20	  0.68	4.050	4.090	
00581	中国东方集团	-4.65	94139920	5.740	5.750	16306000	238000	-0.17	          0.44	  1.48	5.990	6.080	
00390	中国中铁	-0.72	92757544	5.520	5.530	16817592	1948000	0.00	          0.40	  0.81	5.510	5.570	
06818	中国光大银行	-1.01	91601048	3.900	3.910	23109000	1267000	-0.26	          0.18	  1.09	3.940	4.050	
01462	金诚控股	-0.62	90137248	--  	--  	28176000	4000	0.00	          0.70	  0.98	3.200	3.250	
01816	中广核电力	-0.92	89671168	2.140	2.150	41581032	1995000	0.00	          0.37	  0.60	2.160	2.180	
00839	中教控股	3.54	87507816	9.660	9.730	9134000	82000	-0.41	          0.45	  1.08	9.210	9.800	
00932	顺腾国际控股	0.85	87141808	--  	--  	73504000	4000	0.85	          3.48	  0.94	1.180	1.210	
02196	复星医药	0.00	86877688	46.000	46.200	1885500	54500	0.33	          0.39	  0.91	46.000	46.500	
01813	合景泰富	-2.73	84931880	11.420	11.460	7388458	225000	-0.35	          0.23	  0.48	11.460	11.800	
01530	三生制药	1.60	84799688	15.220	15.240	5517500	155500	-0.13	          0.22	  1.33	15.000	15.620	
00586	海螺创业	-1.70	83780968	23.100	23.150	3575997	337000	-0.43	          0.20	  0.64	23.500	23.800	
00867	康哲药业	1.92	83436432	15.880	15.900	5250632	236000	0.00	          0.21	  1.46	15.560	16.080	
00148	建滔化工	-1.81	82516216	37.950	38.000	2152571	194000	0.40	          0.20	  1.11	38.300	39.400	
01233	时代中国控股	-0.39	82323320	--  	--  	8001930	3000	0.00	          0.44	  0.67	10.200	10.500	
00123	越秀地产	0.00	81853728	1.700	1.710	48078216	1622000	0.59	          0.39	  1.01	1.700	1.720	
00151	中国旺旺	-1.09	80460368	6.330	6.340	12732832	1121000	0.00	          0.10	  1.00	6.380	6.390	
02338	潍柴动力	0.59	80109560	8.540	8.550	9368664	393000	0.12	          0.48	  0.65	8.500	8.650	
02799	中国华融	-0.85	79876080	3.480	3.490	22646464	790000	0.00	          0.09	  0.98	3.500	3.570	
00020	会德丰	-0.17	79617992	57.600	57.650	1380572	277000	-0.09	          0.07	  1.74	57.800	58.000	
06886	HTSC	-1.50	79487000	15.720	15.760	5026800	387200	0.38	          0.29	  0.85	15.800	16.120	
02777	富力地产	-1.70	78637712	18.540	18.560	4236309	330400	0.11	          0.42	  0.45	18.520	18.960	
00384	中国燃气	-0.21	78193400	23.700	23.750	3314900	146200	0.00	          0.07	  0.62	23.900	23.900	
00101	恒隆地产	-0.86	76724432	18.460	18.480	4153030	531000	0.00	          0.09	  0.75	18.400	18.760	
02001	新高教集团	0.84	76349088	5.960	5.970	12580000	90000	0.00	          0.88	  1.03	5.880	6.180	
00960	龙湖地产	-2.40	76104448	22.350	22.450	3346884	213500	-0.22	          0.06	  0.51	23.350	23.550	
00293	国泰航空	0.00	74956480	13.300	13.320	5647672	1333000	0.00	          0.14	  1.15	13.240	13.320	
01347	华虹半导体	-3.42	72805712	15.260	15.280	4720328	60000	0.00	          0.45	  1.07	15.520	15.700	
03800	保利协鑫能源	-1.63	72114240	1.210	1.220	58978400	2251000	-0.82	          0.32	  0.75	1.220	1.240	
03918	金界控股	-3.16	71903600	--  	--  	9394320	2000	0.13	          0.22	  1.62	7.800	7.800	
00392	北京控股	-1.19	71361656	41.650	41.700	1698346	69000	-0.36	          0.13	  1.13	42.150	42.750	
01980	天鸽互动	-3.47	70632664	7.200	7.230	9657265	222000	0.56	          0.76	  1.04	7.480	7.580	
00968	信义光能	0.00	68979168	3.310	3.320	20886372	320000	0.00	          0.28	  0.75	3.300	3.370	
00270	粤海投资	0.34	68515536	11.960	11.980	5703022	572000	0.00	          0.09	  0.42	11.980	12.140	
01919	中远海控	-2.00	68398800	3.910	3.920	17347500	55000	0.00	          0.67	  1.23	4.000	4.020	
01378	中国宏桥	0.10	66308028	9.920	9.950	6754795	44000	0.20	          0.08	  0.73	9.750	10.040	
03618	重庆农村商业银行	-0.16	65434928	6.290	6.300	10249047	532000	0.16	          0.41	  1.12	6.230	6.490	
01898	中煤能源	-3.53	64935560	3.540	3.550	18135080	296000	-0.28	          0.44	  1.34	3.650	3.660	
01728	正通汽车	-0.57	64747476	7.000	7.030	9288200	78500	0.29	          0.37	  0.93	6.880	7.030	
03900	绿城中国	-0.33	64723024	12.020	12.040	5305500	28500	-0.17	          0.24	  1.26	12.100	12.480	
00708	恒大健康	5.47	64425004	--  	--  	19345000	5000	0.00	          0.22	  4.12	3.210	3.440	
00023	东亚银行	-0.30	64154944	33.450	33.500	1919669	234400	-0.15	          0.07	  0.60	33.350	33.700	
03377	远洋集团	1.96	60615208	5.720	5.730	10531874	661500	0.17	          0.14	  1.03	5.680	5.870	
00665	海通国际	-1.43	60549468	4.810	4.830	12568491	1212000	0.63	          0.23	  1.01	4.810	4.890	
03380	龙光地产	-1.58	59805544	11.180	11.220	5354600	72000	0.00	          0.10	  0.69	11.100	11.360	
00279	民众金融科技	3.50	58520060	1.450	1.480	40556100	2480000	4.23	          0.26	  1.73	1.420	1.550	
02009	金隅集团	-1.78	58399940	3.850	3.860	15130608	250000	0.26	          0.65	  0.84	3.870	3.900	
02343	太平洋航运	-4.02	57304108	2.140	2.150	26432700	620000	0.94	          0.60	  0.52	2.260	2.260	
01558	东阳光药	-1.60	56446268	--  	--  	1205986	400	0.54	          0.53	  1.08	46.600	48.300	
01776	广发证券	-1.33	56113764	14.840	14.880	3768200	373800	0.27	          0.22	  0.76	14.980	15.140	
01357	美图公司	0.00	55939048	10.100	10.120	5550100	269000	1.00	          0.13	  0.58	10.020	10.220	
00683	嘉里建设	-1.85	54491232	34.400	34.500	1578144	254000	-0.29	          0.11	  1.41	34.600	35.000	
00607	丰盛控股	0.48	53658380	4.140	4.160	12963580	1550000	0.48	          0.07	  0.32	4.150	4.170	
00694	北京首都机场股份	-3.15	53442484	11.060	11.080	4779655	276000	0.00	          0.25	  0.80	11.340	11.500	
01966	中骏置业	-1.28	52250612	3.840	3.850	13483000	8000	0.52	          0.35	  0.88	3.900	3.920	
01317	枫叶教育	1.01	51819172	9.950	9.960	5154194	4000	-0.10	          0.35	  1.13	9.870	10.280	
01513	丽珠医药	1.28	51680504	63.150	63.300	819709	3200	-0.08	          0.43	  1.53	61.950	64.500	
01250	北控清洁能源集团	-1.75	50577284	0.280	0.285	178798208	980000	-1.75	          0.28	  1.07	0.285	0.290	
01112	Ｈ＆Ｈ国际控股	1.44	50383056	49.200	49.250	1026000	29000	0.31	          0.16	  1.51	48.650	49.850	
03883	中国奥园	-3.16	49952140	6.440	6.450	7649870	112000	0.00	          0.29	  0.68	6.540	6.720	
00363	上海实业控股	-0.47	49884504	21.300	21.350	2342000	153000	0.24	          0.22	  0.95	21.300	21.450	
01999	敏华控股	0.95	49678884	7.450	7.460	6660400	101200	0.00	          0.17	  1.04	7.400	7.530	
01882	海天国际	-2.18	49133004	22.400	22.450	2191000	140000	-0.67	          0.14	  1.41	22.400	23.200	
01788	国泰君安国际	-1.64	47713804	2.390	2.400	19761000	683000	0.42	          0.26	  0.89	2.420	2.460	
00881	中升控股	-0.24	47343640	20.450	20.500	2307000	147000	0.24	          0.10	  1.04	20.250	20.950	
00520	呷哺呷哺	3.90	47238520	--  	--  	2942500	1000	0.73	          0.27	  1.44	15.860	16.520	
02362	金川国际	-5.10	47069012	--  	--  	24909000	2000	-0.53	          0.52	  0.36	1.920	1.950	
03311	中国建筑国际	0.95	47023340	10.640	10.660	4404961	662000	-0.19	          0.09	  1.05	10.520	10.740	
01212	利福国际	3.00	46897012	12.320	12.380	3772500	15500	0.49	          0.24	  1.62	12.040	12.800	
03326	保发集团	5.46	46368844	--  	--  	13122000	30000	3.09	          0.97	  0.97	3.470	3.670	
00806	惠理集团	-2.47	45900196	7.110	7.120	6430645	79000	0.28	          0.35	  1.40	7.210	7.310	
00322	康师傅控股	0.63	45781064	16.000	16.020	2868842	284000	-0.12	          0.05	  0.45	15.860	16.340	
00059	天誉置业	6.73	45549412	--  	--  	8900135	38000	0.38	          0.34	  0.87	4.890	5.340	
06060	众安在线	0.00	44730692	67.800	68.000	659929	47400	0.07	          0.14	  0.18	67.350	68.450	
00598	中国外运	-2.13	44421720	4.580	4.600	9613630	117000	0.00	          0.45	  0.61	4.650	4.710	
06088	FIT HON TENG	-3.94	43613788	4.150	4.160	10467000	1000	0.00	          0.16	  1.19	4.320	4.320	
01628	禹洲地产	-0.20	43137036	5.010	5.030	8554362	151000	-0.20	          0.20	  0.52	5.010	5.150	
03633	中裕燃气	-1.48	43049024	--  	--  	4936000	4000	0.00	          0.20	  0.79	8.500	8.860	
03606	福耀玻璃	0.16	43021896	32.250	32.300	1334800	106400	0.31	          0.26	  0.97	32.500	32.500	
00316	东方海外国际	0.27	42974340	72.900	73.000	588942	47500	0.07	          0.09	  1.27	72.800	73.200	
02768	佳源国际控股	2.82	42772892	9.100	9.170	4694000	72000	-0.11	          0.19	  1.23	8.900	9.380	
01913	普拉达	-1.99	41918752	--  	--  	1321194	400	0.16	          0.05	  1.84	31.900	32.000	
01302	先健科技	1.02	41669020	1.990	2.000	20634000	152000	-0.50	          0.48	  2.78	1.940	2.090	
01579	颐海国际	3.50	41452480	11.840	11.900	3443000	17000	-0.67	          0.33	  1.53	11.660	12.400	
00338	上海石油化工股份	-0.65	41351660	4.600	4.610	8933400	754000	-0.22	          0.26	  0.86	4.630	4.700	
01972	太古地产	-0.19	40801556	26.950	27.050	1512957	344800	-0.19	          0.03	  0.86	26.700	27.100	
00200	新濠国际发展	-2.05	40504740	21.450	21.500	1861081	70000	-0.23	          0.12	  0.58	22.000	22.200	
02588	中银航空租赁	1.06	40431964	42.900	42.950	944247	7900	0.00	          0.14	  1.60	42.300	43.250	
00860	奥立仕控股	-4.23	40285812	1.800	1.810	22163056	60000	0.56	          0.37	  1.12	1.890	1.890	
00014	希慎兴业	-0.47	39135792	42.750	42.800	913604	159000	0.00	          0.09	  0.83	42.900	43.050	
01313	华润水泥控股	-0.18	38682988	5.640	5.660	6860900	760000	0.71	          0.11	  0.58	5.560	5.730	
01193	华润燃气	-0.97	38619000	25.500	25.550	1512000	366000	-0.20	          0.07	  0.56	25.700	25.850	
01234	中国利郎	0.52	38056856	7.760	7.770	4966000	16000	0.91	          0.41	  3.49	7.660	7.940	
02386	中石化炼化工程	2.98	37705288	7.600	7.610	4985500	101500	0.00	          0.34	  1.57	7.380	7.640	
02638	港灯－ＳＳ	-0.27	37581508	--  	--  	5124999	500	0.00	          0.06	  1.11	7.350	7.370	
00069	香格里拉（亚洲）	0.11	37550652	17.480	17.500	2142355	476000	0.11	          0.06	  0.69	17.700	17.760	
02883	中海油田服务	-1.59	37210936	8.050	8.080	4577376	296000	-0.25	          0.25	  0.56	8.010	8.250	
01257	中国光大绿色环保	-0.13	36755820	7.760	7.790	4734469	37000	-0.13	          0.23	  0.59	7.800	7.890	
02666	环球医疗	0.47	36325312	6.390	6.400	5670500	212000	-0.16	          0.33	  0.96	6.360	6.460	
01515	华润凤凰医疗	-0.41	36169100	9.640	9.650	3740000	34500	-0.10	          0.29	  0.39	9.690	9.790	
00576	浙江沪杭甬	-1.66	35781940	8.270	8.280	4312000	376000	-0.12	          0.30	  0.85	8.380	8.410	
00801	金卫医疗	-9.52	35761376	--  	--  	39346104	60000	2.15	          1.33	  3.43	0.960	0.990	
