代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
000938	紫光股份	0.80	781359424	67.08	67.07	67.08	116845	2164	0.31	          5.67	67.40	
002176	江特电机	-1.67	773546816	11.80	11.79	11.80	642373	8083	-0.41	          4.65	11.86	
600703	三安光电	-2.77	768521536	25.29	25.27	25.28	301333	35	-0.15	          0.74	25.75	
601699	潞安环能	-3.44	763818432	12.06	12.07	12.08	629761	219	0.00	          2.11	12.21	
000410	沈阳机床	9.99	760858816	11.56	11.56	--  	658719	115	0.00	          8.90	11.56	
601088	中国神华	-2.01	753315264	23.36	23.35	23.36	322804	8	-0.03	          0.20	23.58	
601988	中国银行	-1.18	751898752	4.17	4.16	4.17	1803035	23	0.24	          0.09	4.20	
002241	歌尔股份	-3.13	742123584	15.15	15.15	15.16	484970	4647	-0.19	          1.78	15.48	
000636	风华高科	1.63	740356032	12.50	12.49	12.50	591338	9687	0.00	          6.75	12.16	
002635	安洁科技	0.76	737375680	23.76	23.76	23.77	309028	3430	0.17	          9.69	23.40	
601155	新城控股	2.16	722431680	34.93	34.92	34.93	209464	46	-0.02	          2.91	33.82	
001979	招商蛇口	1.15	719206016	21.93	21.92	21.93	330111	4634	-0.17	          1.74	21.52	
600018	上港集团	1.46	717793600	7.66	7.67	7.68	945820	104	-0.12	          0.42	7.50	
002024	苏宁易购	1.03	715866752	12.73	12.72	12.73	564016	4662	-0.15	          1.13	12.44	
300024	机器人	1.18	712648256	18.84	18.82	18.84	374014	2802	-0.04	          2.47	18.60	
002916	深南电路	-3.49	707055040	70.75	70.75	70.76	98693	1974	0.10	         14.10	72.30	
300166	东方国信	-3.97	703997120	16.43	16.42	16.43	421822	3171	-0.17	          5.23	16.85	
601111	中国国航	-2.96	703878912	13.11	13.11	13.12	538008	36	-0.22	          0.63	13.35	
600196	复星医药	-2.97	696091200	40.21	40.19	40.20	171735	40	0.07	          0.90	40.90	
002001	新 和 成	-0.24	694000832	37.27	37.27	37.28	185932	3106	0.24	          1.73	37.60	
600584	长电科技	-0.82	693762240	20.53	20.53	20.54	337048	10	-0.09	          3.42	20.45	
600782	新钢股份	-6.43	676099904	7.28	7.27	7.28	915024	27	0.28	          3.28	7.53	
601012	隆基股份	-2.85	672448704	35.77	35.78	35.79	185279	62	0.03	          0.94	36.81	
000738	航发控制	-2.44	667293888	15.60	15.60	15.61	429932	12423	0.06	          3.75	15.50	
600577	精达股份	10.00	662079744	4.73	4.73	--  	1411166	8	0.00	          7.22	4.73	
600606	绿地控股	-0.92	659661888	7.52	7.51	7.52	876363	95	0.13	          2.72	7.51	
002012	凯恩股份	-5.94	657983680	7.13	7.13	7.14	912329	3577	0.28	         19.51	7.10	
002129	中环股份	-3.48	654688064	8.87	8.87	8.88	728761	8742	-0.10	          2.76	9.05	
300070	碧水源	1.81	651067392	16.90	16.89	16.90	385273	3962	0.48	          2.01	16.58	
600581	八一钢铁	-5.05	643325888	15.80	15.78	15.79	402901	409	0.00	          5.26	16.18	
300083	劲胜智能	-0.97	631656576	8.21	8.21	8.22	751880	5859	-0.11	          6.31	8.42	
600031	三一重工	-1.34	629254784	8.11	8.11	8.12	774364	10	0.00	          1.01	8.15	
300236	上海新阳	4.27	624092736	33.43	33.43	33.44	190180	1515	0.18	         10.72	31.52	
000681	视觉中国	-4.34	622124928	26.00	26.00	26.01	231119	4651	-0.37	          8.26	26.98	
000932	*ST华菱	-1.77	621136192	10.55	10.54	10.55	589178	8485	-0.18	          1.95	10.53	
300487	蓝晓科技	-7.12	620662272	27.66	27.66	27.67	218647	4096	0.22	         25.84	28.90	
300088	长信科技	-0.66	617151104	7.58	7.57	7.58	804897	4917	0.13	          3.57	7.56	
300058	蓝色光标	-1.80	613031040	7.63	7.62	7.63	806661	21526	0.39	          4.80	7.60	
002229	鸿博股份	-0.35	609689792	11.41	11.40	11.41	518610	7061	-0.25	         14.06	11.40	
002320	海峡股份	-1.59	609116160	26.60	26.60	26.62	224534	2014	-0.66	         10.84	26.80	
000672	上峰水泥	-1.56	608567232	12.66	12.66	12.67	483401	10425	0.24	          5.94	12.58	
600740	山西焦化	-3.60	607806912	12.85	12.82	12.83	472122	51	0.31	          7.19	12.88	
603056	德邦股份	-5.18	605906688	22.33	22.32	22.35	264652	130	-0.48	         26.47	23.67	
600362	江西铜业	-0.76	598942208	18.18	18.17	18.18	328267	6	0.06	          1.58	18.11	
002156	通富微电	2.73	595914048	12.03	12.03	12.04	504659	7866	0.08	          5.19	11.50	
600789	鲁抗医药	-1.38	594912960	11.46	11.45	11.48	524683	46	-0.60	          9.02	11.40	
600567	山鹰纸业	-0.38	593007936	5.23	5.22	5.23	1134805	19	0.00	          2.48	5.21	
002371	北方华创	0.42	591006016	35.80	35.80	35.81	165536	2105	-0.41	          4.73	35.00	
601328	交通银行	-0.77	587814144	6.44	6.43	6.45	911258	20	0.00	          0.23	6.45	
300624	万兴科技	9.99	581711168	55.03	55.03	--  	106919	93	0.00	         53.46	52.37	
603680	今创集团	-8.21	577711104	47.86	47.83	47.85	117581	8	-0.01	         28.00	49.50	
601225	陕西煤业	-1.62	577568192	8.50	8.49	8.50	681938	21	-0.11	          0.68	8.55	
603616	韩建河山	0.86	569338880	16.35	16.41	16.42	352143	33	0.25	         23.90	15.30	
300226	上海钢联	-5.87	567624000	60.62	60.61	60.62	90518	950	-0.43	          6.00	63.00	
600845	宝信软件	-4.32	567461632	25.89	25.85	25.87	214534	11	-0.14	          4.09	27.06	
300110	华仁药业	-0.77	562534272	6.46	6.46	6.47	869858	15545	0.00	          7.36	6.46	
002709	天赐材料	5.23	559989056	48.06	48.05	48.06	115913	609	0.06	          6.15	45.25	
600383	金地集团	-0.65	555201216	12.21	12.21	12.22	456264	34	0.08	          1.01	12.15	
300182	捷成股份	0.67	550730880	10.55	10.55	10.56	521635	4452	0.00	          3.75	10.37	
601888	中国国旅	-1.28	533732096	53.30	53.28	53.29	100022	10	0.06	          0.51	53.50	
600016	民生银行	-0.82	533110880	8.43	8.43	8.44	631556	10	-0.11	          0.21	8.44	
300014	亿纬锂能	-1.22	532434528	17.77	17.76	17.77	293205	2724	-0.10	          3.58	17.78	
600260	凯乐科技	1.14	528656096	32.91	32.92	32.93	157199	21	-0.23	          2.91	32.48	
600271	航天信息	-2.84	527850784	20.89	20.88	20.90	251044	158	-0.04	          1.36	21.30	
601766	中国中车	-1.25	522905152	10.25	10.24	10.25	508730	226	-0.18	          0.22	10.25	
600028	中国石化	-0.94	521818112	6.33	6.33	6.34	824473	366	0.00	          0.09	6.31	
300124	汇川技术	0.03	521758560	31.84	31.83	31.84	161301	949	0.19	          1.31	31.46	
300277	海联讯	3.82	518409376	11.68	11.67	11.68	447800	5357	1.65	         13.39	11.39	
002027	分众传媒	-2.67	517346816	14.58	14.58	14.59	351352	5299	-0.06	          0.61	14.85	
002920	德赛西威	3.08	516735552	38.50	38.50	38.51	133306	1814	-0.25	         13.33	36.73	
300027	华谊兄弟	-1.80	515502912	9.83	9.83	9.84	520245	4655	0.00	          2.71	9.92	
002110	三钢闽光	-3.46	511960800	22.61	22.61	22.62	224150	5565	-0.17	          2.26	22.75	
601336	新华保险	-1.12	511872000	52.01	52.01	52.03	98428	16	-0.03	          0.47	52.01	
300133	华策影视	-2.07	504704896	12.79	12.79	12.80	391598	3757	-0.15	          3.21	13.00	
002911	佛燃股份	-3.07	503723904	26.51	26.50	26.51	182775	1721	0.04	         32.64	26.91	
002601	龙蟒佰利	-1.64	498415104	18.61	18.61	18.62	265492	3949	-0.10	          3.95	18.69	
002016	世荣兆业	-1.47	497270560	13.43	13.43	13.44	363077	6201	-0.51	          5.62	13.40	
601009	南京银行	-1.31	495331776	9.04	9.05	9.07	550284	116	-0.54	          0.68	9.09	
603080	新疆火炬	3.71	494176480	33.00	33.02	33.03	149420	1	-0.20	         42.09	32.91	
300168	万达信息	-1.04	493187200	15.17	15.17	15.18	327356	5808	0.20	          3.25	15.15	
600093	易见股份	-5.04	489210144	15.45	15.45	15.46	309878	56	-0.95	          9.61	15.90	
000960	锡业股份	-3.64	485867264	14.28	14.27	14.28	334966	7579	-0.41	          2.77	14.60	
603083	剑桥科技	4.76	485096480	44.22	44.21	44.24	106887	30	0.02	         43.68	46.09	
600398	海澜之家	2.44	481888928	12.57	12.54	12.57	382614	115	0.40	          0.85	12.16	
600522	中天科技	-2.35	481516128	12.49	12.47	12.48	381920	16	0.08	          1.40	12.70	
300316	晶盛机电	4.11	481490560	19.00	19.00	19.01	254520	1763	0.11	          2.76	18.18	
002271	东方雨虹	2.57	480401280	41.56	41.55	41.56	115722	406	-0.09	          2.03	40.28	
300085	银之杰	-3.04	480165856	16.26	16.26	16.27	298034	8413	1.06	          7.59	16.02	
000401	冀东水泥	-1.06	478512640	13.94	13.93	13.94	342772	4621	-0.13	          2.54	13.91	
600115	东方航空	-2.09	472315488	7.51	7.51	7.52	628908	830	0.13	          0.64	7.65	
601989	中国重工	-1.06	471617088	5.62	5.61	5.62	836528	45	0.18	          0.46	5.64	
002279	久其软件	-2.99	470966336	12.65	12.64	12.65	363215	1767	0.08	         13.26	12.91	
600188	兖州煤业	-3.34	470706688	15.07	15.06	15.07	310198	16	-0.12	          1.05	15.35	
000488	晨鸣纸业	-2.31	468258176	18.21	18.21	18.22	255173	3674	-0.10	          2.31	18.48	
000792	盐湖股份	0.54	465802880	12.95	12.95	12.96	359869	6646	0.86	          1.31	12.83	
002407	多氟多	1.79	465763904	18.21	18.21	18.22	252982	2049	0.00	          4.71	17.88	
000807	云铝股份	-1.30	464562432	8.37	8.36	8.37	551443	7992	-0.11	          2.45	8.34	
300271	华宇软件	-3.23	461781408	18.60	18.59	18.60	246569	3898	-0.15	          4.97	18.79	
600068	葛洲坝	0.54	458888704	9.38	9.37	9.38	489168	77	-0.10	          1.06	9.26	
603156	养元饮品	-1.73	456256800	80.89	80.92	80.96	55818	7	-0.43	         12.97	81.39	
002475	立讯精密	-1.89	455276896	24.89	24.82	24.89	184392	3673	0.48	          0.58	25.00	
601069	西部黄金	7.84	449012928	15.00	15.00	15.03	304281	97	-0.65	          4.78	13.88	
600380	健康元	1.47	448574560	12.43	12.42	12.43	362908	45	0.24	          2.32	12.15	
601688	华泰证券	-1.27	448061664	17.16	17.16	17.17	260079	255	-0.16	          0.48	17.20	
600596	新安股份	-0.07	446562208	14.27	14.26	14.28	311756	13	0.00	          4.59	14.28	
300355	蒙草生态	-3.40	444152256	11.37	11.37	11.38	385356	6894	-0.25	          3.33	11.69	
002065	东华软件	-3.47	439987168	8.35	8.34	8.35	521143	6169	-0.11	          1.86	8.50	
002192	融捷股份	5.84	439255584	29.71	29.71	29.72	148501	1741	0.10	          7.80	27.66	
300212	易华录	-3.15	435114656	31.10	31.10	31.11	137018	2803	0.13	          4.49	32.00	
300213	佳讯飞鸿	0.75	433502464	8.09	8.08	8.09	519365	2467	0.25	         14.15	8.45	
300253	卫宁健康	0.43	431941120	9.29	9.29	9.30	458249	5863	0.11	          4.00	9.14	
603559	中通国脉	-1.66	431334240	31.95	31.96	31.97	132142	7	-0.24	         16.62	31.90	
002369	卓翼科技	2.44	428151936	8.80	8.80	8.81	480370	4861	0.00	         11.44	8.79	
002439	启明星辰	-2.46	427259520	23.80	23.80	23.81	175783	1875	0.13	          3.06	24.35	
300216	千山药机	-3.47	426303616	10.30	10.29	10.30	405843	8409	-0.57	         15.55	10.40	
002076	雪 莱 特	4.79	426258432	5.69	5.68	5.69	750953	8523	0.18	         17.85	5.74	
300377	赢时胜	-1.84	423748768	12.83	12.82	12.83	323143	2789	-0.46	          6.34	12.89	
601636	旗滨集团	-3.60	420707616	6.70	6.69	6.70	623808	172	-0.14	          2.48	6.89	
000868	安凯客车	3.85	417975744	6.75	6.74	6.75	622534	7968	0.15	          8.95	6.40	
300676	华大基因	-3.05	417732064	165.78	165.77	165.78	24720	542	-0.10	          6.16	168.50	
300244	迪安诊断	2.54	414131424	22.58	22.57	22.58	182755	1005	0.22	          5.34	21.80	
002142	宁波银行	-2.08	413559168	20.21	20.21	20.22	205385	1800	-0.09	          0.46	20.39	
601678	滨化股份	-0.80	413341056	9.98	9.97	9.99	416722	80	0.20	          3.51	9.92	
002797	第一创业	-1.50	411076160	8.51	8.50	8.51	479345	10468	0.12	          2.50	8.53	
000517	荣安地产	-2.15	409521664	4.55	4.55	4.56	885917	10461	-0.21	          2.92	4.55	
000100	TCL 集团	-1.89	406731872	3.64	3.64	3.65	1115956	23601	-0.26	          0.95	3.67	
300073	当升科技	-1.85	406342656	25.42	25.42	25.43	156206	1881	-0.19	          4.69	25.49	
300188	美亚柏科	-2.45	406007008	23.85	23.85	23.86	168586	1091	-0.07	          5.49	24.16	
603516	淳中科技	-6.19	405472640	44.57	44.53	44.55	87961	9	-0.03	         37.61	46.23	
002153	石基信息	-4.10	403733856	28.50	28.50	28.51	139024	1787	-0.30	          2.87	29.64	
601933	永辉超市	-0.88	402666304	10.18	10.19	10.20	394099	185	0.00	          0.61	10.16	
300072	三聚环保	-2.01	401827872	33.11	33.10	33.11	121204	963	-0.02	          0.88	33.49	
300315	掌趣科技	-3.40	401275424	6.53	6.53	6.54	605577	10707	-0.14	          2.29	6.68	
000338	潍柴动力	-2.00	401204064	8.33	8.32	8.33	479547	6945	0.12	          1.11	8.42	
600172	黄河旋风	-2.97	400566496	8.82	8.83	8.84	445380	24	-0.33	          3.81	9.01	
300009	安科生物	-1.68	399255936	25.10	25.10	25.11	157207	1354	0.16	          3.41	25.53	
601108	财通证券	-1.72	398911904	15.96	15.95	15.96	247807	50	-0.12	          6.90	16.05	
002396	星网锐捷	-0.82	397058496	22.85	22.84	22.85	174543	1583	-0.16	          3.27	22.90	
300107	建新股份	-4.82	396394272	9.29	9.28	9.29	423481	10506	-0.10	         12.94	9.52	
600884	杉杉股份	-2.11	395135168	18.13	18.13	18.14	213865	34	-0.05	          2.60	18.32	
000735	罗 牛 山	1.07	394132352	8.54	8.54	8.55	467362	8179	-0.11	          4.41	8.38	
600699	均胜电子	-2.43	393522304	30.15	30.12	30.14	127993	1	0.40	          1.35	30.81	
600893	航发动力	0.46	390515008	26.21	26.17	26.20	148770	12	0.15	          0.76	25.79	
300115	长盈精密	-2.50	390083200	18.70	18.69	18.70	205158	2302	-0.47	          2.28	19.10	
603533	掌阅科技	0.87	387616224	38.13	38.14	38.15	98814	33	-0.20	         24.10	39.79	
300181	佐力药业	6.37	386305728	7.01	7.01	7.02	546817	3712	0.29	         15.45	6.96	
600183	生益科技	-3.67	386231744	17.05	17.04	17.06	224138	5	-0.40	          1.54	17.54	
002195	二三四五	-2.73	385423296	6.05	6.05	6.06	631511	5233	0.00	          2.01	6.14	
600037	歌华有线	9.99	382214816	13.65	13.65	--  	287798	10	0.00	          2.46	12.30	
600276	恒瑞医药	-0.57	381723200	73.77	73.76	73.82	51572	29	-0.03	          0.18	73.85	
601818	光大银行	-1.16	377971072	4.27	4.27	4.28	882451	87	0.00	          0.22	4.28	
000671	阳 光 城	-0.85	374114688	8.14	8.14	8.15	461185	3294	0.00	          1.42	8.11	
600760	中航沈飞	-2.91	373732128	28.74	28.78	28.79	128872	12	-0.09	          3.74	29.06	
002594	比亚迪	-0.63	372641760	62.87	62.87	62.88	59277	602	-0.01	          0.52	62.51	
002600	江粉磁材	-1.14	369038208	7.82	7.82	7.83	462057	7385	-0.12	          3.48	7.84	
600797	浙大网新	-3.77	368999840	11.49	11.50	11.51	316381	5	-0.16	          3.77	11.73	
002698	博实股份	10.02	366633824	12.08	12.08	--  	309354	877	0.00	          5.82	11.44	
603103	横店影视	2.33	365725376	33.84	33.79	33.80	107100	59	-0.17	         20.21	32.73	
600009	上海机场	2.07	365334880	50.35	50.34	50.36	73294	14	0.10	          0.67	48.96	
600874	创业环保	2.85	365069856	12.28	12.27	12.28	297237	263	0.16	          2.73	12.02	
600158	中体产业	-2.77	364746336	11.94	11.93	11.94	297836	186	-0.57	          4.53	12.19	
002063	远光软件	-1.92	363650560	10.70	10.70	10.71	332632	2934	-0.55	          6.21	10.94	
000069	华侨城Ａ	-1.41	358588384	8.37	8.36	8.37	428123	3685	0.12	          0.70	8.42	
000050	深天马Ａ	0.46	356113536	17.29	17.29	17.30	203956	1986	-0.28	          1.46	17.11	
603058	永吉股份	-5.11	355187424	17.65	17.63	17.65	192677	118	-1.00	          8.45	18.00	
600230	沧州大化	-3.20	354644128	43.29	43.30	43.31	81093	1	-0.01	          2.76	44.16	
600176	中国巨石	2.45	352581408	16.31	16.28	16.29	217892	156	-0.11	          0.75	15.83	
300044	赛为智能	-1.75	352534272	17.42	17.41	17.42	201152	1748	-0.05	          8.32	17.52	
300644	南京聚隆	-10.00	352243424	49.23	--  	49.23	70573	217	0.00	         44.11	50.00	
002302	西部建设	2.33	351446016	16.22	16.21	16.22	216045	2877	-0.05	          2.09	15.75	
600720	祁连山	-0.71	351131968	11.22	11.22	11.23	312529	25	-0.08	          4.03	11.16	
300450	先导智能	4.43	350761024	66.42	66.42	66.43	53408	1235	0.54	          3.16	63.01	
300033	同花顺	-1.63	350372480	49.97	49.96	49.97	69617	752	0.00	          2.64	50.30	
002573	清新环境	0.89	349527584	15.87	15.87	15.88	220415	3062	0.06	          2.06	15.66	
002281	光迅科技	-0.98	349517152	26.30	26.30	26.31	132213	2053	-0.56	          2.12	26.21	
603000	人民网	10.05	348231264	11.94	11.94	--  	302479	5	0.00	          2.74	10.79	
000997	新 大 陆	-2.60	348039296	18.38	18.38	18.39	187743	1673	-0.21	          2.02	18.70	
600497	驰宏锌锗	-2.58	347332896	6.79	6.78	6.79	506709	705	-0.28	          1.18	6.88	
300738	奥飞数据	-3.97	347286848	58.00	57.99	58.00	58904	919	-0.09	         36.09	58.17	
300343	联创互联	-4.73	346569152	14.92	14.91	14.92	227701	4443	-0.19	          6.03	15.45	
000055	方大集团	-2.72	346526848	8.22	8.22	8.23	413535	8140	-0.23	          6.10	8.35	
000898	鞍钢股份	-2.12	346239168	6.92	6.91	6.92	502619	4267	0.00	          0.82	6.90	
000661	长春高新	1.29	344650944	161.94	161.80	161.95	21239	40	0.35	          1.25	159.33	
002285	世联行	0.56	343747136	10.80	10.80	10.81	317932	4655	-0.08	          1.87	10.55	
600536	中国软件	-2.03	343252672	13.98	13.98	13.99	239604	80	-0.13	          4.84	14.52	
600025	华能水电	0.71	341567808	4.24	4.23	4.24	803963	390	0.24	          4.47	4.17	
600900	长江电力	1.58	341559904	16.75	16.73	16.75	205266	15	-0.11	          0.18	16.44	
000795	英洛华	6.68	339003040	6.07	6.06	6.07	555303	6576	0.00	          8.10	5.66	
601229	上海银行	-0.59	338815392	15.13	15.13	15.14	224521	104	0.00	          0.61	15.14	
600439	瑞贝卡	5.18	338724672	6.29	6.28	6.29	553899	48	-0.78	          4.89	5.91	
