代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
01515	华润凤凰医疗	-6.70	215577168	10.020	10.040	21555100	208000	0.00	          1.66	  4.95	10.380	
00002	中电控股	-0.06	213629888	79.100	79.100	2705658	744000	0.13	          0.11	  0.91	79.150	
00066	港铁公司	-0.48	211198752	41.500	41.500	5085865	844000	0.12	          0.08	  1.13	41.450	
00012	恒基地产	-0.20	204259424	51.000	51.000	4028795	1107000	0.49	          0.10	  1.26	50.700	
03888	金山软件	0.39	197311568	25.850	25.850	7720441	973000	0.39	          0.56	  1.20	25.500	
00017	新世界发展	0.34	196736672	11.920	11.920	16559685	3946000	0.34	          0.16	  1.05	11.820	
00291	华润啤酒	-1.95	195682416	30.200	30.200	6490430	1622000	0.67	          0.20	  1.37	30.900	
03908	中金公司	0.79	194035120	15.320	15.320	12632600	294000	0.26	          0.83	  1.30	15.080	
02888	渣打集团	-2.13	191322800	89.450	89.450	2130867	156450	-0.11	          0.06	  1.21	91.000	
00728	中国电信	-0.58	190707856	3.450	3.450	55448024	17388000	0.29	          0.40	  0.96	3.460	
01099	国药控股	-0.86	178989200	34.550	34.600	5188215	2264000	-0.14	          0.43	  0.95	34.200	
01030	新城发展控股	2.34	178131744	6.130	6.130	29618000	1134000	1.16	          0.50	  1.39	5.870	
00813	世茂房地产	-2.40	174644400	19.520	19.580	8941997	1355000	-0.31	          0.26	  1.28	19.900	
01359	中国信达	-1.34	174620912	2.940	2.940	59550688	11829000	0.34	          0.44	  1.17	2.950	
00902	华能国际电力股份	0.00	171916768	4.860	4.860	35673780	6010000	0.21	          0.76	  1.51	4.810	
01800	中国交通建设	-1.24	169758176	8.760	8.760	19425368	5840000	0.23	          0.44	  0.99	8.800	
00257	中国光大国际	2.02	166152112	12.120	12.120	13839740	5105000	0.66	          0.31	  2.16	12.180	
00992	联想集团	0.00	165087008	4.090	4.100	40533768	12574000	0.49	          0.34	  1.24	4.040	
03383	雅居乐集团	2.90	163800752	13.500	13.500	12373078	4062000	1.20	          0.32	  1.90	13.000	
00019	太古股份公司Ａ	-0.13	161674640	79.200	79.200	2055605	403000	0.51	          0.23	  1.08	78.550	
01208	五矿资源	-2.83	158415776	5.490	5.490	28933006	1268000	0.55	          0.36	  1.43	5.590	
00868	信义玻璃	3.75	157572512	12.180	12.240	13049391	914000	-0.49	          0.32	  1.02	11.780	
01813	合景泰富	-1.61	155324096	10.980	11.000	14164378	837000	-0.54	          0.45	  0.98	11.000	
00582	蓝鼎国际	0.00	154784816	0.345	--  	454590496	12480000	0.00	          0.31	  1.22	0.345	
00799	IGG	4.49	153705920	10.000	10.000	15598971	3541000	1.21	          1.17	  0.93	9.600	
00215	和记电讯香港	-1.75	153178176	2.800	2.810	54192500	3484000	-0.36	          1.12	  0.86	2.830	
00144	招商局港口	-0.97	149730480	18.320	18.320	8168531	2686000	0.22	          0.25	  1.38	18.400	
00101	恒隆地产	-1.37	149270352	18.700	18.720	7984199	2275000	0.11	          0.18	  1.96	18.880	
06818	中国光大银行	-2.42	148948464	4.030	4.040	37245880	4504000	0.75	          0.29	  2.28	4.110	
01357	美图公司	-1.95	146872240	10.080	10.080	14544542	1527000	0.40	          0.34	  1.32	10.200	
00267	中信股份	-0.87	146794352	11.380	11.380	12933107	4438000	0.53	          0.04	  1.24	11.480	
00586	海螺创业	0.43	143657344	23.550	23.550	6155228	849000	0.21	          0.34	  0.80	23.000	
02282	美高梅中国	0.00	141909344	23.050	23.050	6207873	602000	0.00	          0.16	  0.65	23.000	
02362	金川国际	1.53	141710576	1.990	--  	70952800	4000	0.51	          1.47	  0.53	1.930	
00694	北京首都机场股份	-3.02	141561136	11.560	11.580	12202270	8162000	-0.69	          0.65	  1.84	11.740	
00358	江西铜业股份	-1.28	141472560	12.380	12.380	11458841	1197000	0.32	          0.83	  1.02	12.400	
00551	裕元集团	1.36	139436752	33.500	33.550	4140199	674000	-0.59	          0.25	  1.30	34.100	
00656	复星国际	-0.46	136110352	17.260	17.260	7940049	1953000	0.70	          0.09	  1.03	17.300	
00322	康师傅控股	1.61	133563760	16.440	16.440	8187262	2158000	0.61	          0.15	  1.34	16.080	
00347	鞍钢股份	1.29	133460888	8.660	8.660	15573359	552000	-0.12	          1.43	  0.96	8.480	
02343	太平洋航运	-0.46	132002408	2.180	2.180	60919928	1631000	0.00	          1.37	  1.44	2.180	
01339	中国人民保险集团	-1.86	131592424	4.230	4.230	31035524	6688000	0.24	          0.36	  0.71	4.300	
01728	正通汽车	2.16	131512360	7.080	7.080	18763330	1582500	0.85	          0.75	  1.83	6.930	
03309	希玛眼科	4.17	129728848	11.500	--  	11304000	6000	0.35	          1.10	  0.81	11.000	
02883	中海油田服务	-5.17	129308856	8.260	8.260	15575294	2084000	-0.12	          0.86	  1.97	8.600	
02208	金风科技	0.16	126233536	12.320	12.320	10436800	34000	0.00	          1.61	  1.82	12.000	
00200	新濠国际发展	-2.87	125706640	22.000	22.050	5656410	127000	-0.23	          0.37	  1.73	22.550	
01816	中广核电力	0.00	124593352	2.110	2.110	59491916	14573000	0.96	          0.53	  1.06	2.100	
00323	马鞍山钢铁股份	1.44	124272272	4.240	4.240	30028000	1456000	0.47	          1.73	  1.44	4.150	
00285	比亚迪电子	-1.32	123780168	19.400	19.400	6385312	1691000	1.15	          0.28	  0.79	19.220	
06823	香港电讯－ＳＳ	0.10	123170112	10.000	--  	12325685	8000	0.10	          0.16	  1.23	10.100	
02357	中航科工	1.40	122874320	4.360	4.370	27989158	2933000	0.00	          1.19	  2.41	4.310	
01186	中国铁建	-1.52	122298368	8.400	8.400	14570709	3267000	0.36	          0.70	  1.39	8.520	
00494	利丰	2.07	120970656	3.950	3.950	30695400	6314000	0.25	          0.36	  2.37	3.890	
02338	潍柴动力	-4.03	119101896	8.820	8.850	13381947	2050000	-0.11	          0.69	  1.21	9.040	
00880	澳博控股	1.08	118244488	7.510	7.520	15840438	2504000	-0.13	          0.28	  1.11	7.310	
03306	江南布衣	-0.26	116807344	15.420	--  	7507440	500	-0.77	          1.45	  2.37	15.460	
00639	首钢资源	1.65	115231560	2.470	2.470	46860240	1004000	0.41	          0.88	  0.99	2.380	
03898	中车时代电气	-2.97	114405952	42.400	42.450	2692384	405100	0.12	          0.49	  1.10	43.700	
00390	中国中铁	-0.35	111563584	5.690	5.690	19662770	5839000	0.35	          0.47	  1.56	5.660	
06837	海通证券	-2.27	111343792	11.200	11.200	9929565	2343200	0.18	          0.29	  1.09	11.420	
01038	长江基建集团	-0.61	109255272	65.700	65.800	1660694	481500	-0.15	          0.06	  1.06	66.000	
01193	华润燃气	-1.31	108268864	26.400	26.400	4104848	1338000	0.76	          0.18	  1.59	26.750	
00135	昆仑能源	-1.87	107629080	7.360	7.360	14627159	2956000	0.27	          0.18	  0.97	7.470	
00014	希慎兴业	1.80	103651928	45.350	45.350	2324946	644000	1.23	          0.22	  2.58	44.500	
00669	创科实业	-0.81	102313568	49.100	49.100	2081884	592500	0.00	          0.11	  0.64	49.750	
02098	卓尔集团	-1.93	100750224	9.640	9.370	10318000	10000	-1.83	          0.09	  2.26	9.830	
02196	复星医药	1.45	100724488	45.550	45.550	2252990	423500	0.89	          0.47	  1.11	44.900	
00354	中国软件国际	5.32	100537752	5.740	5.740	17942120	572000	0.53	          0.75	  2.82	5.430	
03800	保利协鑫能源	-0.80	99804104	1.240	1.240	81022320	20276000	0.00	          0.44	  0.81	1.240	
00008	电讯盈科	-0.89	99491344	4.460	4.460	22312504	5465000	0.45	          0.29	  3.50	4.480	
00968	信义光能	-3.57	98281320	3.240	3.240	30335692	1204000	0.62	          0.41	  1.18	3.360	
00148	建滔化工	-0.50	97840752	39.750	39.750	2474484	556000	0.25	          0.23	  1.46	39.500	
01462	金诚控股	-0.62	97565504	3.210	--  	30694000	4000	0.31	          0.77	  0.98	3.250	
06808	高鑫零售	0.19	97185544	10.400	10.420	9428269	2512000	0.19	          0.10	  0.88	10.380	
03618	重庆农村商业银行	-0.47	96608672	6.360	6.360	15199298	4700000	0.63	          0.60	  1.51	6.300	
00069	香格里拉（亚洲）	-0.11	96595912	17.620	17.640	5504981	1182000	-0.11	          0.15	  1.62	17.260	
03377	远洋集团	0.00	95255080	5.580	5.580	17225934	5385000	0.72	          0.23	  1.65	5.610	
06881	中国银河	-2.49	95147344	5.490	5.500	17270624	3184500	0.00	          0.47	  1.08	5.590	
00020	会德丰	-1.13	94021336	57.050	57.100	1653557	498000	0.26	          0.08	  2.24	56.950	
01910	新秀丽	-1.45	92998024	34.100	--  	2704114	1800	-0.44	          0.19	  0.69	34.500	
06886	HTSC	-1.99	92373448	15.780	15.780	5864717	1123200	0.13	          0.34	  0.83	15.980	
00293	国泰航空	0.15	91519296	13.260	13.280	6927071	394000	-0.15	          0.18	  1.43	13.140	
02799	中国华融	-1.39	90115072	3.550	3.550	25382092	5630000	0.57	          0.10	  0.89	3.570	
00189	东岳集团	0.54	88992144	7.470	--  	11875000	21000	0.54	          0.56	  0.78	7.230	
00916	龙源电力	-0.76	88288488	5.200	5.200	16995972	3169000	0.39	          0.51	  2.47	5.240	
02607	上海医药	0.00	88222360	19.720	19.720	4500752	1563600	0.61	          0.49	  0.92	19.520	
00836	华润电力	-0.73	87375528	13.620	13.620	6457155	1946000	0.59	          0.13	  1.45	13.700	
00815	中国白银集团	-4.74	87345296	1.810	--  	50357464	2000	1.12	          3.10	  5.49	1.850	
01530	三生制药	1.22	85052216	14.900	14.900	5771667	1080000	0.13	          0.23	  1.37	14.780	
02331	李宁	-0.28	84451880	7.200	7.200	11765966	530500	0.14	          0.54	  0.65	7.240	
03883	中国奥园	2.43	81993488	6.330	6.330	13151632	1480000	0.96	          0.49	  1.31	6.150	
00670	中国东方航空股份	0.00	79983360	6.620	6.640	12030000	412000	-0.30	          0.26	  0.47	6.620	
00151	中国旺旺	0.30	79936464	6.610	6.610	12169630	3258000	0.15	          0.10	  0.67	6.480	
02186	绿叶制药	-0.88	79494840	6.780	6.810	11753500	550500	-0.29	          0.35	  0.75	6.800	
02269	药明生物	3.61	78409944	54.500	54.500	1462600	41000	0.37	          0.13	  0.97	52.000	
00384	中国燃气	-0.20	78349184	24.400	24.400	3227590	1613800	0.83	          0.06	  0.80	24.300	
00023	东亚银行	-2.27	77964312	34.450	34.500	2256197	1046200	-0.43	          0.08	  0.77	35.200	
00178	莎莎国际	5.59	77753048	3.590	3.590	21944156	812000	0.84	          0.72	  4.96	3.600	
02327	美瑞健康国际	-8.47	77047864	0.540	--  	138294000	18000	0.00	          3.84	  1.76	0.570	
00867	康哲药业	-2.96	76905392	15.720	15.740	4890771	993000	0.00	          0.20	  1.07	15.900	
01788	国泰君安国际	-1.23	76868152	2.410	2.410	32027452	2297000	1.26	          0.42	  1.26	2.430	
02868	首创置业	7.82	76108144	4.690	--  	16666000	656000	-0.21	          1.63	  2.73	4.350	
00958	华能新能源	-2.96	75951352	2.620	2.630	28921648	4852000	0.38	          0.57	  1.17	2.700	
01980	天鸽互动	1.73	75120160	7.040	7.040	10790000	205000	-0.56	          0.85	  1.26	6.950	
00083	信和置业	-2.40	75055576	13.840	13.840	5424994	1626000	0.29	          0.08	  1.59	14.120	
00392	北京控股	-0.68	73610360	43.550	43.550	1695854	609500	0.58	          0.13	  1.83	43.800	
01558	东阳光药	3.16	73004752	47.350	--  	1582800	4000	3.16	          0.70	  1.03	45.000	
00279	民众金融科技	5.75	72839032	1.840	1.840	40714480	1980000	0.55	          0.26	  1.33	1.680	
00177	江苏宁沪高速公路	0.50	72311808	12.180	12.180	5963977	1760000	0.83	          0.49	  2.82	11.980	
00576	浙江沪杭甬	-2.17	72171160	8.550	8.570	8382418	1648000	-0.23	          0.58	  2.35	8.780	
00136	恒腾网络	-4.11	71861944	0.350	0.350	204172032	3668000	0.00	          0.27	  0.64	0.360	
00665	海通国际	-2.66	70922624	4.750	4.760	14843293	1504000	-0.42	          0.27	  1.17	4.830	
00696	中国民航信息网络	-0.99	70246016	25.000	25.050	2819447	860000	0.40	          0.30	  0.94	25.400	
03339	中国龙工	2.83	70223776	3.270	3.290	21528000	3994000	-0.61	          0.50	  1.80	3.180	
03380	龙光地产	0.00	70148024	10.540	10.580	6623000	908000	0.19	          0.12	  0.92	10.380	
00581	中国东方集团	-1.95	70137720	6.030	6.040	11624000	42000	0.33	          0.31	  1.11	6.000	
00425	敏实集团	1.09	69764184	46.300	46.300	1513074	518000	0.43	          0.13	  0.89	46.000	
01628	禹洲地产	-1.43	69442160	4.830	4.840	14479000	1326000	-0.41	          0.35	  1.35	4.820	
01972	太古地产	0.56	68088800	26.750	26.750	2561444	1223000	0.56	          0.04	  1.43	26.450	
01970	IMAX CHINA	-3.06	67854440	22.200	22.200	3010800	26800	1.14	          0.84	  2.84	23.450	
06869	长飞光纤光缆	2.10	67564640	34.100	34.150	2039589	131500	0.74	          0.58	  1.05	33.400	
00308	香港中旅	2.80	67194440	2.940	2.950	23027092	596000	0.00	          0.42	  3.26	2.850	
00168	青岛啤酒股份	1.78	66689112	43.000	43.000	1565313	894000	0.58	          0.24	  1.60	41.450	
02009	金隅集团	-0.52	66555780	3.840	3.840	17236010	516000	-0.52	          0.74	  0.29	3.810	
01776	广发证券	-1.57	66490472	15.080	15.080	4421551	1497400	0.53	          0.26	  1.06	15.260	
01528	红星美凯龙	2.07	66334016	9.370	9.370	7135400	707600	0.75	          0.67	  1.63	9.140	
01882	海天国际	1.91	65200160	23.950	23.950	2758080	527000	0.42	          0.17	  1.50	23.600	
00772	阅文集团	-1.15	63793368	77.200	--  	829417	200	0.13	          0.09	  0.42	77.350	
00535	金地商置	-0.97	63722696	1.020	1.020	62903752	2636000	2.00	          0.40	  2.03	1.030	
06060	众安在线	-0.58	60998224	68.800	68.800	893900	59500	0.44	          0.19	  0.70	68.050	
00165	中国光大控股	-1.26	59639264	17.220	17.220	3471354	818000	0.35	          0.21	  1.50	17.340	
06088	FIT HON TENG	-3.07	59484172	4.420	4.420	13352500	151000	0.00	          0.20	  0.91	4.450	
03301	融信中国	5.85	58328744	11.220	11.240	5412000	666000	3.89	          0.36	  1.14	10.520	
00683	嘉里建设	0.14	57411996	35.550	35.600	1621972	631500	0.28	          0.11	  1.65	35.300	
01966	中骏置业	2.94	57105236	3.850	3.860	14910000	1648000	0.00	          0.39	  1.76	3.680	
03311	中国建筑国际	-0.56	56238348	10.660	10.660	5303279	1034000	0.00	          0.11	  1.45	10.720	
00493	国美零售	-1.08	55535876	0.920	0.930	60663292	10231000	0.00	          0.28	  1.62	0.930	
00860	奥立仕控股	-3.68	55291036	1.830	--  	30063436	4000	0.55	          0.51	  1.48	1.880	
03326	保发集团	7.62	55015744	3.390	--  	16539000	24000	-0.29	          1.23	  2.06	3.150	
00932	顺腾国际控股	-1.64	54326524	1.200	--  	45156000	4000	0.00	          2.14	  0.39	1.220	
01347	华虹半导体	-2.82	52648536	15.140	15.220	3464149	316000	-0.26	          0.33	  0.58	15.300	
02638	港灯－ＳＳ	0.00	52410548	7.340	--  	7141651	1000	0.00	          0.08	  1.48	7.380	
01999	敏华控股	1.26	52368908	7.240	7.250	7230794	168800	-0.14	          0.19	  0.66	7.020	
01478	丘钛科技	-2.27	51751732	11.200	11.400	4584800	1465000	-1.75	          0.41	  0.64	11.380	
03900	绿城中国	-1.01	51453564	11.760	11.800	4396500	296500	0.51	          0.20	  0.81	11.620	
00855	中国水务	-3.22	51284700	6.910	6.910	7434187	176000	0.73	          0.46	  2.73	7.110	
03320	华润医药	0.57	51024872	10.560	10.560	4864487	1857000	0.57	          0.08	  1.63	10.640	
02128	中国联塑	-3.01	50921804	5.150	5.160	9819000	245000	0.00	          0.32	  2.12	5.240	
01888	建滔积层板	0.58	49857944	13.780	13.780	3623072	497500	0.15	          0.12	  1.30	13.480	
00881	中升控股	0.71	49839432	19.900	19.900	2503803	191000	-0.10	          0.11	  0.89	19.540	
01313	华润水泥控股	-1.63	49718700	6.050	6.050	8184614	2008000	0.17	          0.13	  0.81	6.130	
01199	中远海运港口	0.13	49346052	7.610	7.610	6518293	1652000	0.53	          0.21	  3.58	7.600	
01919	中远海控	-0.72	49292160	4.110	4.120	11990300	652000	0.24	          0.46	  0.86	4.120	
02278	海蓝控股	1.87	48985304	4.900	--  	9997000	9989000	0.00	          3.33	  5.23	4.900	
00732	信利国际	1.16	48439704	2.610	2.610	18852000	4556000	0.77	          0.60	  1.01	2.560	
00338	上海石油化工股份	-0.84	47741584	4.700	4.710	10159076	2584000	-0.63	          0.29	  0.98	4.770	
01898	中煤能源	-0.83	47288832	3.580	3.590	13136000	980000	0.00	          0.32	  0.62	3.600	
01316	耐世特	0.81	47210172	17.440	17.440	2713016	769000	0.58	          0.11	  0.46	17.320	
03789	御佳控股	6.00	46093284	0.530	--  	85052000	20000	0.00	          7.09	 10.40	0.510	
01031	金利丰金融	0.64	46018996	4.730	4.730	9820101	2668000	0.00	          0.07	  1.60	4.700	
00142	第一太平	1.45	46001568	4.890	4.890	9514197	1538000	0.20	          0.22	  1.58	4.850	
03933	联邦制药	7.00	45938276	8.100	8.100	5872503	230000	1.12	          0.36	  0.64	7.510	
00996	嘉年华国际	5.26	45560304	0.400	0.400	116260000	2240000	2.56	          0.49	 10.27	0.385	
01929	周大福	0.94	45371848	8.610	8.620	5300318	163000	0.00	          0.05	  2.05	8.500	
00081	中国海外宏洋集团	-2.24	44967156	3.920	3.930	11433475	1132000	-0.76	          0.33	  1.18	3.980	
02380	中国电力	-1.01	44538832	1.970	1.980	22549020	4582000	-0.51	          0.23	  1.60	1.970	
03337	安东油田服务	-1.94	44387144	1.010	--  	44726500	4000	1.00	          1.68	  0.77	1.010	
00123	越秀地产	-1.90	44054448	1.550	1.560	28237668	2866000	-0.64	          0.23	  1.68	1.580	
01668	华南城	-0.54	43880684	1.850	1.850	23748000	2280000	0.00	          0.30	  1.61	1.850	
00598	中国外运	0.00	43795836	4.350	4.350	10050713	403000	0.46	          0.47	  1.44	4.320	
03808	中国重汽	2.26	43525036	9.960	9.960	4438500	804500	0.61	          0.16	  1.22	9.650	
01666	同仁堂科技	2.48	43384952	13.240	13.240	3301000	16000	0.15	          0.53	  1.18	12.900	
01112	Ｈ＆Ｈ国际控股	-3.08	42971528	47.150	47.350	909500	194000	-0.42	          0.14	  1.46	48.650	
01789	爱康医疗	3.17	42958364	3.910	--  	11192000	2000	0.26	          1.08	  0.85	3.750	
00363	上海实业控股	1.15	42827124	21.950	21.950	1965740	917000	0.92	          0.18	  2.12	21.700	
