代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
600579	天华院	4.42	540508096	11.82	11.84	11.85	441969	386	0.00	         10.76	12.45	
000932	*ST华菱	2.60	537969856	10.27	10.27	10.28	534796	13007	0.39	          1.77	9.91	
601229	上海银行	-1.99	537706240	15.25	15.25	15.26	351798	10	0.20	          0.95	15.43	
300271	华宇软件	0.00	535877248	18.12	18.12	18.13	292193	4286	0.11	          5.89	17.99	
601108	财通证券	1.00	532916384	16.19	16.19	16.20	330904	204	0.19	          9.22	15.81	
300027	华谊兄弟	-1.50	530005056	9.82	9.82	9.83	539195	3868	0.00	          2.81	9.87	
300315	掌趣科技	0.00	530000224	6.55	6.54	6.55	800950	7079	-0.29	          3.03	6.47	
002600	江粉磁材	-2.74	529582144	7.81	7.80	7.81	670186	5102	0.00	          5.05	7.99	
300740	御家汇	-9.99	527386336	42.16	--  	42.16	122886	718	0.00	         30.72	44.80	
002839	张家港行	-1.53	527228544	9.63	9.63	9.64	548525	8924	0.21	          6.58	9.62	
300188	美亚柏科	4.63	522041280	23.28	23.27	23.28	225062	1296	-0.08	          7.33	22.04	
300088	长信科技	1.09	521666336	7.40	7.39	7.40	704778	9301	0.14	          3.12	7.20	
000738	航发控制	9.99	520708736	15.19	15.19	--  	354869	4814	0.00	          3.10	14.31	
002310	东方园林	3.71	518381152	19.30	19.29	19.30	271129	4450	0.05	          1.67	18.87	
002285	世联行	2.19	517351488	10.72	10.71	10.72	485656	4310	0.09	          2.85	10.31	
600884	杉杉股份	2.10	517345280	18.50	18.50	18.51	279893	9	-0.15	          3.41	17.90	
600068	葛洲坝	-0.32	517163552	9.47	9.46	9.47	547593	5	0.11	          1.19	9.38	
002597	金禾实业	1.78	515726176	26.90	26.89	26.90	191200	701	0.07	          3.42	26.60	
002410	广联达	9.45	513100192	21.66	21.65	21.66	243615	917	-0.13	          2.81	20.00	
002142	宁波银行	0.60	511774784	20.28	20.28	20.29	253653	967	0.55	          0.56	20.01	
600104	上汽集团	-2.18	511531968	33.64	33.66	33.67	151117	70	-0.26	          0.13	34.04	
300072	三聚环保	-1.87	510214496	33.61	33.61	33.62	151580	1037	0.18	          1.10	33.90	
002500	山西证券	4.25	508437376	7.85	7.85	7.86	651076	12852	0.00	          2.30	7.42	
601225	陕西煤业	-0.11	507882400	8.73	8.73	8.74	584921	1	0.11	          0.58	8.61	
300644	南京聚隆	-3.12	507025024	52.17	52.17	52.18	97661	3983	-0.22	         61.04	52.00	
300014	亿纬锂能	2.95	500855040	17.82	17.82	17.83	282114	2716	0.11	          3.44	17.28	
600000	浦发银行	-1.81	499258848	12.46	12.44	12.45	398889	6	-0.15	          0.14	12.61	
300324	旋极信息	-0.53	496537088	16.91	16.90	16.91	293483	2666	-0.11	          4.33	17.10	
601857	中国石油	-1.60	494928672	8.00	8.00	8.01	617048	7	-0.11	          0.04	8.06	
002594	比亚迪	0.08	491273056	63.51	63.51	63.52	77371	529	-0.02	          0.68	63.22	
002606	大连电瓷	-2.65	489813888	8.80	8.79	8.80	558424	8767	-0.22	         13.89	8.89	
600018	上港集团	1.47	484608864	7.59	7.58	7.59	643668	611	0.26	          0.28	7.44	
002640	跨境通	7.15	484503808	19.48	19.47	19.48	254888	1995	-0.09	          2.04	18.29	
600276	恒瑞医药	-1.62	481333440	72.48	72.50	72.56	65966	14	-0.06	          0.23	73.50	
603056	德邦股份	-6.14	479055360	21.41	21.42	21.44	223281	51	0.66	         22.33	21.80	
000839	中信国安	-2.98	478435072	7.82	7.81	7.82	610210	8269	0.00	          1.56	7.93	
000671	阳 光 城	1.95	476546400	8.38	8.38	8.39	577103	3822	0.12	          1.78	8.11	
002555	三七互娱	4.27	471470688	20.75	20.74	20.75	229713	804	-0.13	          1.97	20.00	
000768	中航飞机	0.07	469893888	14.79	14.78	14.79	314222	1822	0.07	          1.13	14.58	
603680	今创集团	10.01	467405824	51.78	51.78	--  	91144	10	0.00	         21.70	51.01	
002235	安妮股份	-4.44	466948896	10.54	10.54	10.55	442859	3050	0.38	         13.27	10.24	
600664	哈药股份	-4.90	462213824	5.05	5.05	5.06	907373	4	0.20	          3.64	5.20	
300684	中石科技	-2.72	461067520	49.04	49.04	49.05	88207	2131	-1.04	         40.61	51.96	
601828	美凯龙	-3.95	459232736	17.28	17.28	17.29	264032	169	0.12	          8.38	17.75	
002573	清新环境	3.55	458551552	15.75	15.75	15.76	293891	4111	0.19	          2.75	15.13	
002050	三花智控	2.71	458376192	20.10	20.09	20.10	229288	2355	0.05	          1.47	19.48	
300451	创业软件	-5.28	457868736	30.15	30.15	30.16	151068	2069	0.33	         11.71	30.70	
300408	三环集团	3.12	454893056	23.11	23.10	23.11	197234	1779	-0.16	          1.20	22.30	
002440	闰土股份	-1.92	453578016	23.48	23.48	23.49	192285	4091	0.09	          3.13	23.90	
601086	国芳集团	-1.50	448523008	9.88	9.88	9.89	458795	67	-0.09	         28.67	9.83	
300115	长盈精密	-1.16	448409312	18.81	18.81	18.82	235942	3021	0.05	          2.63	18.81	
002354	天神娱乐	6.23	447932960	17.05	17.05	17.06	264543	2376	-0.52	          5.09	16.19	
300586	美联新材	0.05	445583648	41.78	41.78	41.80	109971	2368	1.36	         44.91	40.00	
002195	二三四五	3.24	443312704	6.05	6.04	6.05	740955	6196	0.00	          2.36	5.80	
300433	蓝思科技	1.33	441729152	28.14	28.13	28.14	157782	683	-0.10	          3.56	27.40	
300073	当升科技	4.37	441190912	25.10	25.09	25.10	177355	1827	0.00	          5.32	23.98	
603559	中通国脉	-1.67	440852704	31.85	31.80	31.81	139896	11	0.89	         17.60	31.41	
000933	神火股份	-0.87	440645792	7.98	7.98	7.99	555438	5786	0.13	          2.92	7.86	
002138	顺络电子	7.73	433131232	17.15	17.14	17.15	254407	2279	0.00	          3.81	16.20	
002547	春兴精工	0.44	428588736	9.11	9.11	9.12	470143	3861	0.44	          5.88	9.08	
300168	万达信息	-2.61	428243072	14.57	14.57	14.58	293079	4369	0.07	          2.91	14.80	
600196	复星医药	1.24	426646784	39.90	39.90	39.95	107459	9	0.05	          0.56	39.02	
600845	宝信软件	2.80	425102080	24.60	24.60	24.62	173704	21	0.12	          3.32	23.70	
601636	旗滨集团	-1.62	424677408	6.70	6.69	6.70	637186	28	-0.29	          2.54	6.70	
000672	上峰水泥	0.67	424035296	11.96	11.96	11.97	357536	4628	0.08	          4.39	11.72	
002019	亿帆医药	1.11	423241472	20.89	20.88	20.89	200678	1567	0.19	          2.84	20.87	
000413	东旭光电	1.48	421815840	8.22	8.21	8.22	516945	5429	0.12	          1.26	8.04	
002867	周大生	3.96	420657184	30.97	30.96	30.97	135718	1172	-0.12	         17.66	30.20	
000786	北新建材	-1.04	420340864	23.70	23.69	23.70	178298	1973	0.04	          1.26	23.60	
000517	荣安地产	9.98	419883616	4.63	4.63	--  	956331	1325	0.00	          3.15	4.13	
000970	中科三环	5.89	417274880	12.04	12.04	12.05	354167	7744	0.25	          3.32	11.26	
002281	光迅科技	0.43	415350816	25.93	25.93	25.94	159850	1413	0.00	          2.57	25.52	
601233	桐昆股份	-2.37	411958688	25.59	25.55	25.56	161891	54	-0.18	          1.34	25.86	
600667	太极实业	3.66	411920384	7.65	7.64	7.65	534703	68	0.00	          4.49	7.50	
600115	东方航空	-2.38	411785824	7.80	7.79	7.80	528716	41	0.13	          0.54	7.85	
000636	风华高科	-0.83	410633504	11.95	11.94	11.95	340629	5035	0.00	          3.89	11.98	
000338	潍柴动力	0.95	410442624	8.50	8.49	8.50	486305	3000	-0.11	          1.13	8.42	
600171	上海贝岭	0.08	402712064	13.34	13.34	13.35	301591	10	0.15	          4.48	13.14	
002035	华帝股份	-1.22	402681824	29.86	29.86	29.87	135847	319	-0.19	          2.61	29.90	
300212	易华录	0.91	401108768	30.92	30.91	30.92	130014	1366	0.39	          4.26	30.42	
600569	安阳钢铁	2.33	394457952	5.26	5.25	5.26	758117	259	-0.18	          3.17	5.06	
002376	新北洋	3.04	393805024	14.92	14.91	14.92	265886	3945	0.20	          4.63	14.40	
002251	步 步 高	-3.85	393490848	15.97	15.97	15.98	247562	2836	0.13	          3.26	16.36	
600391	航发科技	4.12	391188000	17.93	17.95	17.96	218133	2	0.62	          6.61	17.44	
300253	卫宁健康	0.33	390789408	9.21	9.21	9.22	423001	7268	-0.21	          3.69	9.07	
300663	科蓝软件	5.08	390703328	27.72	27.72	27.73	138379	926	0.33	         42.11	26.99	
603516	淳中科技	-10.01	390295584	47.39	--  	47.39	81126	4	0.00	         34.69	49.36	
002271	东方雨虹	-2.33	390069984	39.07	39.06	39.07	100834	327	-0.07	          1.77	38.02	
002668	奥马电器	7.36	385674272	24.80	24.80	24.81	159059	870	-0.11	          4.07	23.65	
600702	舍得酒业	-4.39	379846944	39.82	39.75	39.76	95597	1	0.99	          2.83	40.80	
000528	柳 工	-1.33	379334240	9.63	9.62	9.63	395888	6426	0.10	          3.52	9.58	
601211	国泰君安	-0.78	377566432	17.84	17.84	17.85	210732	5	-0.16	          0.45	17.90	
000661	长春高新	-3.91	376022752	162.40	162.40	162.45	22788	74	0.12	          1.34	167.99	
300176	鸿特精密	4.55	368681024	133.40	133.38	133.40	27343	307	0.04	          2.56	139.90	
002081	金 螳 螂	4.12	367312928	14.16	14.16	14.17	263527	3683	0.21	          1.04	13.61	
300377	赢时胜	1.48	366715616	12.31	12.31	12.32	297335	3048	-0.07	          5.83	12.01	
603871	嘉友国际	-8.94	366344416	70.08	70.00	70.02	51342	10	0.49	         25.67	74.50	
002056	横店东磁	5.04	365519936	10.00	10.00	10.01	369472	3093	0.10	          2.25	9.52	
002092	中泰化学	1.16	364627488	13.05	13.05	13.06	282514	2766	0.15	          1.39	12.80	
002439	启明星辰	1.61	363715072	23.29	23.28	23.29	156477	1202	0.13	          2.72	22.83	
600837	海通证券	-1.22	363235008	12.10	12.09	12.10	299220	115	-0.15	          0.37	12.15	
600325	华发股份	0.75	361703936	8.10	8.10	8.11	448270	9	0.12	          2.34	7.91	
600741	华域汽车	-3.77	360572128	26.27	26.28	26.29	135892	12	-0.03	          0.47	27.02	
002153	石基信息	1.43	357374208	28.40	28.40	28.41	127155	2249	0.07	          2.62	27.73	
300003	乐普医疗	3.40	357224448	27.67	27.67	27.68	130213	2872	-0.10	          0.92	26.68	
601600	中国铝业	-9.92	357105760	5.90	--  	5.90	605264	77	0.00	          0.55	5.90	
000069	华侨城Ａ	0.47	356705184	8.51	8.51	8.52	418873	2404	-0.11	          0.68	8.39	
002343	慈文传媒	1.11	356152288	35.38	35.37	35.38	101135	245	0.03	          4.33	34.40	
600801	华新水泥	0.37	355067904	13.64	13.64	13.65	259305	49	-0.28	          2.67	13.74	
300343	联创互联	-1.88	354605664	15.15	15.15	15.16	232116	3018	0.07	          6.14	15.11	
300077	国民技术	3.07	353552512	8.39	8.38	8.39	419812	4332	0.36	          7.75	8.16	
600183	生益科技	-0.34	352773568	17.34	17.32	17.38	202875	300	0.29	          1.39	17.21	
002036	联创电子	5.78	352503904	16.84	16.83	16.84	213440	1403	0.24	          5.40	15.90	
601881	中国银河	-0.78	352028704	10.17	10.17	10.18	347143	54	-0.19	          2.83	10.12	
601169	北京银行	-0.41	351689536	7.31	7.29	7.31	480448	40	-0.13	          0.26	7.32	
600809	山西汾酒	-2.66	351609824	54.80	54.76	54.77	64098	1	-0.03	          0.74	55.58	
601011	宝泰隆	4.53	351184256	7.84	7.83	7.84	455447	243	0.13	          3.33	7.45	
002601	龙蟒佰利	-1.57	350750208	18.20	18.19	18.20	192150	2522	0.00	          2.86	18.40	
300739	明阳电路	-8.82	349519072	37.20	37.20	37.21	91850	1452	0.13	         29.82	39.17	
300287	飞利信	-0.34	346865440	8.80	8.80	8.81	388979	3238	-0.10	          3.68	8.70	
000425	徐工机械	-1.17	346728256	4.24	4.24	4.25	820007	5031	-0.23	          1.17	4.28	
600547	山东黄金	-1.37	346221728	25.94	25.93	25.94	134347	8	0.19	          0.93	25.80	
300738	奥飞数据	-3.78	345577728	56.52	56.52	56.55	61075	952	0.66	         37.42	58.50	
