代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
01093	石药集团	3.81	814335040	21.800	21.850	38045780	1714000	0.23	          0.61	  0.86	21.000	21.850	
00914	海螺水泥	2.40	799002304	42.550	42.600	19150102	1031000	-0.47	          1.47	  1.79	42.350	42.850	
01918	融创中国	0.00	729581952	30.100	30.150	24690376	428000	0.00	          0.56	  1.13	29.950	30.200	
00268	金蝶国际	11.05	688679296	8.210	8.240	87312824	1144000	0.49	          3.00	  1.02	7.450	8.240	
00966	中国太平	1.49	680065088	27.300	27.350	25154442	321600	0.18	          0.70	  2.03	26.500	27.550	
01177	中国生物制药	1.56	640964992	15.600	15.620	41811448	1178000	-0.13	          0.50	  1.14	15.300	15.780	
02601	中国太保	0.00	636161792	37.050	37.100	17327360	1341400	0.00	          0.62	  0.72	37.650	37.650	
01336	新华保险	0.26	616940864	37.950	38.000	16510436	399500	0.26	          1.60	  0.70	37.900	38.050	
02333	长城汽车	-3.66	595812800	8.160	8.170	73386800	2336000	0.37	          2.37	  3.55	8.300	8.300	
01548	金斯瑞生物科技	4.41	571492544	24.800	24.900	23905850	158000	0.40	          1.37	  1.06	23.300	24.850	
01928	金沙中国有限公司	0.60	547934144	42.150	42.200	13039779	1553600	-0.24	          0.16	  1.01	41.900	42.650	
02779	中国新华教育	0.00	530578464	--  	--  	162807200	50000	0.31	         10.18	0.00	3.090	3.470	
01171	兖州煤业股份	5.98	461214304	9.740	9.750	47827192	2242000	0.41	          2.45	  1.31	9.410	9.850	
03323	中国建材	6.98	460247136	7.940	7.970	59936744	2920000	0.50	          2.08	  1.51	7.400	7.970	
00016	新鸿基地产	0.55	436967776	127.600	127.800	3434572	476000	0.24	          0.12	  1.09	127.000	127.900	
02688	新奥能源	3.63	426236096	67.150	67.200	6411350	957000	0.22	          0.59	  2.03	63.600	67.200	
00288	万洲国际	-4.21	420975840	8.650	8.660	48479752	5058500	-0.12	          0.33	  1.39	8.830	8.930	
01109	华润置地	0.35	416868928	29.050	29.100	14406409	1142000	-0.17	          0.21	  0.70	28.550	29.250	
03333	中国恒大	3.92	416541920	25.200	25.250	16934240	1458000	0.40	          0.13	  1.04	24.250	25.250	
06030	中信证券	1.79	413879648	18.160	18.180	23064500	1112500	0.11	          1.01	  1.03	17.840	18.180	
02238	广汽集团	-1.75	405538432	15.680	15.700	25948226	722000	0.26	          1.17	  1.31	15.820	16.100	
00001	长和	0.32	392458560	95.100	95.150	4127038	422500	-0.21	          0.11	  0.72	95.900	95.900	
01211	比亚迪股份	0.07	389625024	69.950	70.000	5596965	271000	0.00	          0.61	  1.00	70.000	70.300	
00998	中信银行	-0.74	382568224	5.340	5.350	71976080	1780000	0.38	          0.48	  1.35	5.390	5.400	
01044	恒安国际	3.15	380071360	73.750	73.800	5201283	189500	0.14	          0.43	  1.31	71.850	74.200	
00762	中国联通	-0.53	379132480	9.320	9.330	40800304	2136000	0.22	          0.13	  1.41	9.290	9.390	
01128	永利澳门	1.44	378205440	28.100	28.150	13631726	483600	-0.35	          0.26	  1.65	27.700	28.600	
00981	中芯国际	1.57	373491040	10.320	10.340	36506180	1115000	0.19	          0.74	  1.22	10.000	10.440	
00763	中兴通讯	-1.34	356440096	25.650	25.700	13952577	474200	0.00	          1.85	  1.08	25.800	26.000	
02208	金风科技	-4.51	353546528	13.520	13.540	26163660	122800	0.15	          4.02	  2.29	14.320	14.320	
00656	复星国际	4.84	349968032	17.340	17.360	20685314	873000	-0.34	          0.24	  1.36	16.440	17.400	
01813	合景泰富	-4.97	315969184	11.060	11.080	29350488	286000	0.36	          0.93	  2.34	10.820	11.100	
00916	龙源电力	5.26	312297568	5.770	5.800	54423000	4803000	0.17	          1.63	  5.40	5.450	5.800	
01988	民生银行	-0.13	311521824	7.760	7.770	40259640	1701000	-0.13	          0.58	  1.20	7.720	7.800	
03888	金山软件	-0.19	307235296	26.150	26.200	11861105	720000	-0.38	          0.86	  0.51	25.900	26.500	
02388	中银香港	-0.38	294198208	38.850	38.950	7593933	884000	-0.13	          0.07	  0.81	39.000	39.000	
01114	BRILLIANCE CHI	-1.18	287771616	18.440	18.460	15519113	640000	0.00	          0.31	  0.92	18.500	18.960	
03993	洛阳钼业	3.11	284361504	6.280	6.290	45967072	786000	0.16	          1.17	  0.75	6.070	6.290	
01113	长实集团	0.30	282979392	66.450	66.550	4278451	590500	-0.23	          0.12	  0.66	66.000	66.650	
00425	敏实集团	-0.27	279410976	36.450	36.500	7633700	360000	-0.14	          0.67	  0.86	36.300	36.950	
01099	国药控股	4.01	278710560	37.600	37.650	7469958	424000	0.00	          0.63	  1.36	38.000	38.450	
01055	中国南方航空股份	-1.58	269271040	8.680	8.730	30752820	774000	0.58	          1.00	  1.30	8.770	9.100	
02319	蒙牛乳业	0.84	266198160	23.900	23.950	11190984	907000	0.42	          0.28	  0.70	23.600	23.950	
00902	华能国际电力股份	1.92	261595888	5.300	5.310	49817488	2562000	-0.19	          1.06	  1.26	5.210	5.330	
03383	雅居乐集团	1.79	253587504	15.940	15.960	15866148	820000	0.76	          0.41	  1.18	15.660	16.460	
00728	中国电信	0.92	242400640	3.290	3.300	74021336	7758000	0.30	          0.53	  1.69	3.260	3.310	
01030	新城发展控股	1.85	237843328	6.600	6.620	36700000	162000	0.15	          0.62	  1.41	6.340	6.640	
02899	紫金矿业	1.98	235248064	3.600	3.610	65696476	1648000	-0.83	          1.15	  1.15	3.560	3.680	
00291	华润啤酒	-0.43	232386528	34.700	34.750	6700712	532000	-0.29	          0.21	  0.98	34.650	35.150	
02313	申洲国际	4.48	221539648	79.300	79.350	2837368	193000	0.38	          0.19	  1.39	75.900	80.150	
03883	中国奥园	5.76	215759040	7.330	7.350	30173656	93000	0.27	          1.13	  1.67	6.780	7.350	
02186	绿叶制药	1.40	212571056	7.230	7.260	29447542	293500	0.00	          0.90	  0.56	7.150	7.370	
00322	康师傅控股	-0.38	209750416	15.800	15.820	13352997	718000	0.25	          0.24	  1.02	15.860	15.920	
00669	创科实业	0.11	209661520	43.650	43.800	4825332	339000	-0.23	          0.26	  0.89	43.200	44.050	
00522	ASM PACIFIC	0.54	205936640	112.000	112.200	1861350	126900	-0.36	          0.46	  1.78	110.600	112.500	
02202	万科企业	-0.31	205388992	32.350	32.400	6398581	513700	0.31	          0.49	  0.58	32.500	32.500	
01658	邮储银行	4.56	203801600	5.040	5.050	41149664	2260000	0.00	          0.21	  1.36	4.820	5.050	
00323	马鞍山钢铁股份	-3.43	202535248	3.370	3.380	60174280	1598000	-0.29	          3.47	  1.98	3.470	3.500	
01339	中国人民保险集团	-0.50	202080640	3.970	3.980	51149040	4100000	0.00	          0.59	  1.20	3.990	4.020	
00586	海螺创业	-1.93	202055936	22.850	22.900	8799542	414000	0.00	          0.49	  2.94	22.800	23.400	
01193	华润燃气	2.05	199297728	27.150	27.350	7453466	796000	0.74	          0.34	  2.73	26.200	27.350	
00884	旭辉控股集团	-2.20	198588560	6.670	6.680	29761040	2778000	-0.15	          0.39	  0.84	6.780	6.820	
00836	华润电力	-0.97	195920176	14.240	14.260	13869146	548000	0.00	          0.29	  1.05	14.280	14.320	
02233	西部水泥	5.04	195073552	1.460	1.470	131862512	2326000	-1.35	          2.43	  6.45	1.410	1.530	
02777	富力地产	-1.33	194743328	19.220	19.260	10206678	185600	-0.31	          1.01	  0.75	19.480	19.500	
00570	中国中药	7.62	194525792	5.640	5.650	35625000	518000	0.00	          0.80	  0.89	5.250	5.680	
00003	香港中华煤气	-0.12	193190656	16.120	16.140	12007943	1092000	0.25	          0.09	  0.57	16.080	16.200	
00551	裕元集团	-6.87	191846672	31.150	31.200	6124942	258000	-0.16	          0.37	  3.29	32.850	33.250	
00384	中国燃气	1.44	188683184	28.150	28.200	6706600	749200	0.00	          0.13	  0.75	27.300	28.750	
00489	东风集团股份	3.22	186674032	9.950	9.960	19012988	1162000	0.30	          0.67	  2.06	9.500	9.950	
00772	阅文集团	-1.55	186311200	72.850	72.950	2544167	56600	-0.14	          0.28	  0.46	73.550	74.000	
02689	玖龙纸业	-0.67	185153360	11.920	11.940	15783186	910000	0.34	          0.34	  0.68	12.000	12.080	
00011	恒生银行	-0.65	184645888	183.400	183.500	1007880	97600	-0.05	          0.05	  0.70	185.000	185.000	
02607	上海医药	5.54	183744032	20.700	20.750	9006535	171500	-0.24	          0.98	  1.23	19.600	20.850	
03328	交通银行	-0.32	183124448	6.230	6.240	29591502	1877000	0.00	          0.08	  0.93	6.240	6.240	
00012	恒基地产	-0.39	174086496	51.500	51.550	3387374	308000	-0.10	          0.08	  0.82	51.200	51.850	
02282	美高梅中国	0.74	168102224	20.550	20.600	8274743	520400	-0.24	          0.22	  0.80	20.600	20.700	
02196	复星医药	2.74	164042128	50.600	50.700	3278000	136500	-0.10	          0.68	  0.94	48.950	51.300	
00354	中国软件国际	2.64	162808288	6.230	6.240	26264600	236000	-0.64	          1.09	  1.23	6.000	6.310	
01888	建滔积层板	0.46	162036496	13.000	13.020	12532909	302500	0.15	          0.41	  1.16	12.780	13.200	
03380	龙光地产	4.04	158027584	11.780	11.840	13614743	194000	0.17	          0.25	  1.16	11.200	11.860	
01038	长江基建集团	0.15	156846800	64.750	64.800	2426137	40500	0.00	          0.09	  0.57	64.750	65.400	
00347	鞍钢股份	-1.81	156543088	7.060	7.070	22211744	254000	0.43	          2.05	  1.60	7.020	7.210	
01958	北京汽车	3.30	156542560	10.300	10.320	15454564	254000	0.00	          0.74	  1.07	10.140	10.360	
01357	美图公司	6.78	156540960	10.060	10.080	16038000	537500	0.80	          0.38	  1.67	9.370	10.080	
01766	中国中车	0.44	154711184	6.910	6.920	22563824	710000	0.00	          0.52	  1.11	6.860	6.940	
01986	彩客化学	0.23	154114480	--  	--  	35598500	500	-0.47	          3.41	 31.71	4.200	4.470	
00753	中国国航	-0.39	149967328	10.200	10.220	14772870	202000	0.00	          0.32	  0.83	9.970	10.400	
00002	中电控股	-0.75	148748240	79.100	79.150	1878214	306500	-0.06	          0.07	  0.45	79.600	79.750	
02799	中国华融	-0.30	147149520	3.350	3.360	44064236	3320000	0.00	          0.18	  0.62	3.340	3.370	
06808	高鑫零售	-2.00	146762640	8.820	8.830	16601000	524000	-0.23	          0.17	  1.05	8.950	9.000	
01208	五矿资源	0.86	146567248	4.690	4.700	31599024	312000	-0.21	          0.39	  0.95	4.640	4.790	
02669	中海物业	-5.28	145335184	2.510	2.520	58619576	235000	0.40	          1.78	  2.33	2.610	2.620	
06837	海通证券	-0.38	144658592	10.520	10.540	13883832	785200	0.19	          0.41	  1.43	10.700	10.700	
00494	利丰	-2.84	144023696	3.760	3.770	38525000	1906000	-0.53	          0.45	  1.41	3.850	3.860	
00813	世茂房地产	-1.71	143180304	20.150	20.200	7181686	349000	0.25	          0.21	  0.86	20.100	20.250	
06060	众安在线	1.63	141514960	62.350	62.400	2296715	40200	0.00	          0.49	  0.68	61.400	62.500	
00135	昆仑能源	0.74	140229648	6.780	6.790	20695724	1362000	-0.15	          0.26	  0.52	6.690	6.870	
03311	中国建筑国际	-1.91	138660416	9.720	9.740	14249278	1880000	0.41	          0.28	  1.23	9.880	9.900	
00148	建滔化工	-1.61	138372144	36.550	36.600	3785024	189500	0.00	          0.35	  1.09	36.650	37.350	
03799	达利食品	1.88	136086704	6.490	6.500	21011480	610500	0.31	          0.15	  0.67	6.500	6.570	
00189	东岳集团	1.57	132121216	7.750	7.760	17543000	39000	0.26	          0.83	  0.87	7.600	7.770	
00960	龙湖地产	2.61	131230664	23.550	23.600	5644741	587500	0.21	          0.10	  1.40	23.400	24.200	
02600	中国铝业	0.71	129121856	4.260	4.270	30746518	902000	0.00	          0.78	  0.80	4.200	4.270	
00932	顺腾国际控股	-0.86	127842968	--  	--  	110940000	20000	0.00	          5.25	  1.36	1.160	1.170	
01359	中国信达	0.35	127421184	2.890	2.900	44586424	1684000	0.00	          0.33	  0.75	2.870	2.900	
01800	中国交通建设	-0.12	126372816	8.090	8.100	15705416	1091000	0.25	          0.35	  1.02	8.100	8.100	
01530	三生制药	3.14	124556784	17.080	17.100	7312014	521500	0.00	          0.29	  0.57	16.460	17.360	
01316	耐世特	-1.31	124176608	12.100	12.120	10224881	423000	-0.33	          0.41	  0.66	12.020	12.480	
00136	恒腾网络	2.94	123293584	0.345	0.350	370500128	2608000	0.00	          0.50	  1.29	0.340	0.350	
02331	李宁	-0.86	122156112	8.080	8.090	15137412	164000	0.37	          0.69	  0.63	8.150	8.230	
00874	白云山	5.47	120309680	25.000	25.050	4855000	48000	0.40	          2.21	  1.24	23.700	25.300	
00696	中国民航信息网络	-3.86	120285800	23.650	23.700	5101571	325000	0.42	          0.55	  1.96	24.250	24.600	
02020	安踏体育	-1.02	119259888	38.650	38.700	3108603	228000	0.00	          0.12	  0.88	38.550	38.800	
00819	天能动力	11.53	118808168	8.310	8.320	14463000	246000	0.48	          1.28	  5.31	8.050	8.380	
03800	保利协鑫能源	7.29	118632624	1.020	1.030	117671200	20175000	0.98	          0.63	  0.60	0.960	1.030	
00880	澳博控股	0.00	118550128	6.980	7.000	17189548	801000	-0.14	          0.30	  1.70	6.980	7.000	
00868	信义玻璃	-0.68	118052336	11.660	11.680	10133632	168000	-0.17	          0.25	  0.52	11.460	11.900	
01728	正通汽车	1.42	117957328	6.420	6.440	18722500	183000	-0.16	          0.75	  0.87	6.200	6.470	
01997	九龙仓置业	-0.58	116859296	51.100	51.250	2287767	447000	-0.20	          0.08	  1.07	51.700	51.700	
00144	招商局港口	-1.57	116389312	17.520	17.540	6660465	632000	0.11	          0.20	  1.38	17.580	17.660	
00371	北控水务集团	-1.78	116010008	4.960	4.980	23302000	2584000	0.00	          0.25	  1.41	5.000	5.030	
01818	招金矿业	1.46	114753624	6.220	6.240	18240988	159000	0.16	          1.74	  1.96	6.170	6.460	
00017	新世界发展	0.54	114440648	11.220	11.260	10252214	767000	0.36	          0.10	  0.68	11.180	11.260	
02357	中航科工	1.90	114019464	5.350	5.360	21482800	734000	-0.37	          0.91	  0.69	5.200	5.440	
06886	HTSC	0.94	112912680	15.020	15.040	7588003	128200	0.13	          0.44	  0.84	14.700	15.100	
00799	IGG	5.33	112496672	11.060	11.080	10444937	18000	0.36	          0.78	  0.74	10.400	11.080	
01169	海尔电器	-0.72	112281696	27.750	27.800	4054960	221000	-0.18	          0.14	  0.68	27.950	28.000	
00817	中国金茂	0.23	110867280	4.430	4.440	25258076	1164000	0.23	          0.22	  0.93	4.420	4.450	
01999	敏华控股	-2.71	108160208	6.450	6.460	16935156	177600	0.00	          0.44	  1.56	6.640	6.640	
01558	东阳光药	-1.57	108063352	--  	--  	2896418	400	0.13	          1.28	  1.32	37.850	38.300	
01513	丽珠医药	0.92	105885800	65.900	66.150	1585518	6000	-0.08	          0.84	  1.97	66.000	68.800	
03908	中金公司	-0.12	105845424	16.220	16.240	6533200	130000	0.00	          0.43	  0.75	15.900	16.540	
00066	港铁公司	0.94	103676976	42.900	42.950	2427341	238000	0.00	          0.04	  0.60	42.500	42.950	
00958	华能新能源	3.52	103021256	2.930	2.940	35789492	1360000	0.34	          0.71	  1.02	2.770	2.960	
03898	中车时代电气	0.77	102757656	39.450	39.500	2605102	152500	0.13	          0.48	  0.81	39.150	39.900	
00867	康哲药业	6.01	101944944	18.700	18.720	5519521	292000	-0.11	          0.22	  0.72	17.660	18.880	
06869	长飞光纤光缆	3.40	101456432	37.950	38.000	2754131	55000	0.13	          0.78	  0.71	36.500	38.000	
06818	中国光大银行	-1.83	100933696	3.750	3.760	27009000	219000	-0.27	          0.21	  2.33	3.810	3.810	
01816	中广核电力	1.49	100029184	2.030	2.040	49625680	1335000	0.49	          0.44	  0.83	2.020	2.040	
00581	中国东方集团	2.21	99419136	5.080	5.110	19744000	264000	-0.39	          0.53	  2.00	4.950	5.120	
02638	港灯－ＳＳ	0.26	98852240	--  	--  	12927119	5500	-0.26	          0.15	  1.27	7.640	7.700	
01910	新秀丽	-0.72	96897576	--  	--  	2819632	1500	0.15	          0.20	  0.71	34.500	34.700	
01112	Ｈ＆Ｈ国际控股	2.69	92995048	53.000	53.400	1819608	76500	1.33	          0.29	  2.89	52.000	53.850	
00101	恒隆地产	0.00	92370128	18.940	18.960	4918214	458000	0.32	          0.11	  0.94	18.940	18.980	
00992	联想集团	0.24	92027840	4.090	4.100	22584672	1936000	0.24	          0.19	  0.60	4.130	4.130	
02314	理文造纸	-0.36	91570760	8.390	8.400	11034937	878000	0.12	          0.25	  1.52	8.300	8.410	
03301	融信中国	-6.75	90274256	12.700	12.720	7087500	11000	-0.63	          0.47	  0.88	13.300	13.300	
00004	九龙仓集团	-0.18	89827560	27.200	27.250	3307573	472000	0.00	          0.11	  0.33	27.050	27.450	
01478	丘钛科技	-0.78	89448496	10.200	10.220	8917000	69000	-0.58	          0.80	  0.60	10.040	10.280	
01313	华润水泥控股	3.24	89203056	6.700	6.730	13550610	988000	-0.15	          0.21	  1.04	6.360	6.740	
00412	中国山东高速金融	8.33	87141576	0.325	0.330	290352000	12000	1.56	          1.20	187.41	0.290	0.330	
01462	金诚控股	1.43	86114904	--  	--  	31030000	4000	1.07	          0.78	  1.18	2.800	2.840	
00293	国泰航空	1.20	86081192	13.480	13.500	6430393	217000	-0.15	          0.16	  0.84	13.300	13.560	
01966	中骏置业	1.23	85427192	4.120	4.130	21135000	236000	0.24	          0.55	  0.68	4.050	4.130	
02098	卓尔集团	0.19	83701640	10.420	10.440	8037000	7000	0.00	          0.07	  0.86	10.420	10.540	
03933	联邦制药	-0.79	82247624	7.520	7.550	11118025	18000	0.00	          0.68	  1.71	7.530	7.560	
01628	禹洲地产	1.80	82062864	5.080	5.100	16451217	707000	-0.20	          0.39	  1.45	4.910	5.130	
00582	蓝鼎国际	3.92	81811504	0.265	0.270	309900000	3780000	-1.85	          0.21	  0.95	0.255	0.270	
06088	FIT HON TENG	-4.71	81476360	4.050	4.060	20092000	34000	-0.49	          0.30	  1.51	4.170	4.240	
00152	深圳国际	-0.85	81350008	16.300	16.320	4940294	94000	0.00	          0.24	  1.07	16.200	16.680	
06816	瑞港建设	67.21	81182368	--  	--  	82602704	2000	0.00	         10.33	 89.32	0.880	1.100	
00665	海通国际	0.21	81059400	4.810	4.820	17020576	297000	-0.21	          0.31	  0.94	4.760	4.830	
01347	华虹半导体	2.07	79796320	15.740	15.760	5138143	211000	0.38	          0.49	  1.19	15.220	15.800	
01186	中国铁建	0.00	78902112	7.890	7.900	10076837	1053000	0.13	          0.49	  1.15	7.860	7.910	
00670	中国东方航空股份	0.68	78600080	5.910	5.930	13320701	30000	-0.17	          0.29	  0.95	5.790	6.000	
03606	福耀玻璃	0.16	77543120	30.350	30.400	2547200	139200	0.00	          0.50	  2.46	30.300	31.000	
03899	中集安瑞科	7.91	75764312	7.760	7.780	10068712	176000	-0.13	          0.52	  1.18	7.200	7.820	
02883	中海油田服务	3.61	75235680	8.300	8.320	9178586	600000	0.48	          0.51	  0.85	8.060	8.320	
00081	中国海外宏洋集团	0.24	75109008	4.100	4.120	18425000	61000	-0.24	          0.54	  1.71	4.000	4.150	
00123	越秀地产	3.37	73671904	1.830	1.840	41044848	1000000	0.00	          0.33	  1.01	1.770	1.840	
00267	中信股份	0.00	73089552	11.000	11.020	6681382	1160000	0.36	          0.02	  0.75	10.860	11.020	
01458	周黑鸭	0.14	71660768	7.400	7.410	9675000	326500	-0.40	          0.41	  1.39	7.260	7.550	
01233	时代中国控股	3.15	70969864	--  	--  	6513000	1000	0.18	          0.36	  1.06	10.660	11.160	
00866	中国秦发	17.81	70374632	--  	--  	86584040	10000	0.00	          3.47	  2.16	0.710	0.870	
00285	比亚迪电子	2.93	70080288	16.100	16.140	4452851	217500	0.37	          0.20	  0.65	15.440	16.140	
01515	华润凤凰医疗	2.49	69491400	9.830	9.860	7044000	85500	0.00	          0.54	  1.25	9.590	9.970	
00019	太古股份公司Ａ	-1.61	69464656	79.500	79.650	872828	158000	-0.19	          0.10	  0.68	80.550	80.550	
01378	中国宏桥	-0.91	67528736	8.680	8.690	7829935	97000	-0.46	          0.09	  1.25	8.690	8.800	
00732	信利国际	-5.75	67294824	2.130	2.140	31070000	1342000	-0.47	          1.00	  2.31	2.290	2.290	
06881	中国银河	1.32	67091124	5.380	5.390	12615990	1092000	0.37	          0.34	  0.66	5.260	5.390	
00083	信和置业	1.85	64976292	13.240	13.260	4945935	818000	0.15	          0.08	  0.82	13.000	13.260	
00698	通达集团	-1.17	64035252	1.680	1.690	37980000	490000	0.00	          0.63	  1.02	1.710	1.710	
00493	国美零售	-1.15	63566164	0.860	0.870	73527000	6055000	0.00	          0.34	  1.47	0.870	0.880	
02338	潍柴动力	-1.22	62829412	8.120	8.140	7702732	865000	-0.37	          0.40	  0.88	8.170	8.280	
02009	金隅集团	0.55	62308424	3.640	3.650	17264500	168000	0.00	          0.74	  0.95	3.580	3.650	
03320	华润医药	0.38	61139576	10.660	10.680	5735000	439000	-0.19	          0.09	  1.03	10.620	10.820	
06823	香港电讯－ＳＳ	-0.31	61138968	--  	--  	6239885	2000	-0.10	          0.08	  0.87	9.850	9.850	
01660	善乐国际	-4.78	60987800	--  	--  	17745710	8000	1.80	          1.43	  0.28	3.600	3.610	
00683	嘉里建设	1.54	59991928	36.300	36.350	1664514	335000	0.00	          0.11	  0.81	35.800	36.300	
00881	中升控股	-1.61	59565100	21.400	21.450	2776385	195000	-0.23	          0.12	  0.38	21.150	21.900	
01317	枫叶教育	0.98	59149900	10.300	10.340	5788485	26000	0.00	          0.39	  0.65	10.120	10.380	
01266	西王特钢	8.67	59028224	--  	--  	37100000	10000	0.00	          1.64	  2.80	1.580	1.640	
01788	国泰君安国际	0.00	58416556	2.280	2.290	25868500	919000	0.00	          0.34	  0.58	2.250	2.290	
00069	香格里拉（亚洲）	-2.32	58360316	15.980	16.020	3654350	418000	0.00	          0.10	  0.79	16.780	16.780	
00390	中国中铁	-0.19	58193032	5.340	5.350	10966889	934000	0.38	          0.26	  0.87	5.350	5.350	
01898	中煤能源	0.63	57930948	3.200	3.210	18279000	782000	-0.31	          0.45	  0.65	3.150	3.220	
02888	渣打集团	-0.44	57604656	79.300	79.350	729022	50	0.13	          0.02	  0.73	79.050	79.600	
01919	中远海控	1.01	57340176	4.000	4.020	14549921	230000	0.00	          0.56	  0.83	3.930	4.020	
00358	江西铜业股份	1.07	56667064	11.280	11.300	5067992	404000	0.18	          0.37	  0.49	11.120	11.300	
02232	晶苑国际	-0.53	55464184	7.540	7.560	7336500	43000	0.13	          0.26	  2.11	7.600	7.600	
00968	信义光能	3.24	55149384	3.190	3.200	17419824	308000	-0.31	          0.23	  0.96	3.060	3.220	
00151	中国旺旺	-1.10	54873656	6.270	6.280	8740580	644000	0.00	          0.07	  0.54	6.350	6.420	
03808	中国重汽	2.07	54807388	9.340	9.350	5909352	290500	0.00	          0.21	  1.30	9.170	9.400	
02380	中国电力	1.51	54724000	2.000	2.020	27387808	785000	0.50	          0.28	  1.27	1.990	2.020	
00338	上海石油化工股份	0.64	54656344	4.740	4.750	11467441	1758000	0.42	          0.33	  0.86	4.760	4.830	
00270	粤海投资	1.97	53889484	12.420	12.440	4338000	746000	0.16	          0.07	  0.56	12.000	12.500	
00171	银建国际	4.07	53362064	--  	--  	30034000	2000	0.00	          1.30	  2.32	1.720	1.810	
00168	青岛啤酒股份	0.99	52565060	40.950	41.000	1288601	150000	-0.24	          0.20	  0.96	40.250	41.450	
00392	北京控股	1.81	51727956	42.000	42.150	1241350	203000	0.36	          0.10	  0.79	40.950	42.150	
00257	中国光大国际	0.52	51430512	11.620	11.640	4444700	445000	-0.34	          0.10	  0.76	11.400	11.700	
01776	广发证券	0.82	50589312	14.680	14.700	3467919	139600	-0.14	          0.20	  0.96	14.600	14.760	
00839	中教控股	-1.76	50485332	10.040	10.060	5031000	201000	0.00	          0.25	  0.59	10.240	10.240	
01508	中国再保险	0.00	50202564	1.640	1.650	30854000	505000	0.00	          0.46	  1.60	1.650	1.670	
00976	齐合环保	12.83	50074804	4.200	4.220	12308000	38000	0.00	          0.77	  3.48	3.900	4.230	
00951	超威动力	-9.07	50021964	4.410	4.440	11078000	77000	-0.90	          1.00	  5.53	4.760	4.780	
00119	保利置业集团	2.86	48816312	3.940	3.950	12579000	759000	0.25	          0.34	  0.61	3.880	3.950	
00020	会德丰	0.09	47844344	58.350	58.400	820862	178000	0.09	          0.04	  0.75	58.450	58.650	
01638	佳兆业集团	1.42	47609548	4.280	4.290	11219119	86000	-0.23	          0.19	  0.58	4.180	4.300	
01899	兴达国际	-4.66	46919524	--  	--  	18000000	143000	-1.12	          1.21	  5.51	2.650	2.690	
03900	绿城中国	0.85	46288992	11.820	11.880	3966297	18500	-0.17	          0.18	  1.25	11.560	11.900	
