代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
02388	中银香港	0.38	285908832	39.800	39.800	7173409	1235000	0.00	          0.07	  0.75	39.700	
00002	中电控股	1.87	283780768	78.900	78.900	3614179	303000	0.06	          0.14	  1.44	77.850	
00884	旭辉控股集团	-2.44	269707488	6.790	6.790	39859456	1392000	0.30	          0.52	  1.20	6.960	
01548	金斯瑞生物科技	0.20	266120544	25.000	25.000	10588874	52000	0.40	          0.61	  0.73	25.700	
00004	九龙仓集团	3.11	264392544	29.800	29.800	8897121	817000	0.17	          0.29	  2.02	29.000	
02282	美高梅中国	-1.72	264071168	22.800	22.800	11419500	678400	-0.22	          0.30	  1.47	23.500	
02202	万科企业	-0.55	260393936	36.400	36.500	7154731	359000	-0.41	          0.54	  1.19	37.200	
02899	紫金矿业	3.09	254225376	4.000	4.000	63827944	2554000	0.25	          1.11	  0.98	3.980	
02600	中国铝业	-4.18	247581136	4.810	4.810	50873688	1632000	0.42	          1.29	  2.08	5.020	
02331	李宁	8.62	243019904	7.180	7.180	34990024	594000	0.42	          1.61	  3.32	6.690	
02020	安踏体育	1.00	238224848	40.550	40.550	5865012	310000	0.62	          0.22	  1.54	40.950	
01813	合景泰富	-5.64	232634992	11.720	11.720	19683952	202500	0.17	          0.62	  1.83	12.500	
00868	信义玻璃	0.67	227450896	11.940	11.940	19045480	284000	0.34	          0.47	  2.22	11.800	
00268	金蝶国际	3.01	227093488	5.480	5.480	42565968	590000	0.00	          1.46	  2.28	5.350	
00670	中国东方航空股份	5.02	225665568	7.110	7.120	32525410	304000	0.42	          0.70	  2.00	6.820	
00019	太古股份公司Ａ	2.45	222925392	79.400	79.400	2829793	204000	0.25	          0.31	  1.72	77.550	
01958	北京汽车	-0.37	213634768	10.660	10.660	19855216	157500	0.19	          0.95	  1.40	11.020	
00347	鞍钢股份	-2.35	210477312	8.730	8.770	23757024	282000	-0.80	          2.19	  2.29	9.030	
00012	恒基地产	1.58	209660224	51.450	51.600	4073872	311000	0.00	          0.10	  1.49	50.950	
01030	新城发展控股	-1.11	208365696	6.240	6.240	33726000	106000	0.16	          0.57	  2.75	6.380	
00880	澳博控股	-3.95	205473472	7.300	7.320	27599800	1028000	-0.14	          0.49	  2.92	7.620	
00728	中国电信	-0.57	203173600	3.460	3.470	58512700	15670000	-0.29	          0.42	  1.17	3.520	
00586	海螺创业	2.37	201984096	23.800	23.800	8563493	383000	0.00	          0.47	  1.59	23.200	
00011	恒生银行	-0.31	196087184	195.700	196.000	1000660	123300	-0.20	          0.05	  0.49	196.300	
01114	BRILLIANCE CHI	1.95	194187360	20.950	20.950	9321760	506000	0.00	          0.18	  0.86	20.800	
01339	中国人民保险集团	0.69	191124096	4.350	4.350	43846876	2581000	0.23	          0.50	  1.10	4.350	
00144	招商局港口	-1.49	188891312	18.500	18.500	10200179	674000	0.00	          0.31	  1.84	18.840	
02313	申洲国际	-2.44	185211136	78.000	78.000	2362371	113000	0.06	          0.16	  1.49	79.950	
00358	江西铜业股份	0.94	183811920	12.920	12.940	14196156	484000	-0.31	          1.02	  1.48	12.900	
00817	中国金茂	-1.40	180031472	4.930	4.930	36592000	1102000	0.41	          0.32	  1.13	5.080	
01766	中国中车	0.00	176479520	7.370	7.380	23935120	1405000	-0.27	          0.55	  0.93	7.400	
00066	港铁公司	0.48	176258352	42.000	42.000	4200028	281000	0.12	          0.07	  0.91	42.000	
00017	新世界发展	1.87	175957984	11.960	11.960	14774508	2371000	0.34	          0.15	  1.08	11.760	
01910	新秀丽	-1.01	174361152	34.450	--  	5026679	600	-0.14	          0.35	  1.68	35.200	
01478	丘钛科技	7.86	172935872	11.800	11.800	14979000	123000	-0.17	          1.34	  3.90	11.260	
03328	交通银行	-0.31	169858240	6.480	6.480	26147438	2855000	-0.15	          0.07	  0.63	6.530	
01128	永利澳门	-0.74	169430768	27.000	27.100	6198437	535600	-0.55	          0.12	  0.70	27.450	
02009	金隅集团	0.51	167947088	3.970	3.980	42297776	251000	-0.50	          1.81	  0.89	3.980	
00285	比亚迪电子	5.65	164908416	19.460	19.460	8737374	155500	0.83	          0.39	  1.76	18.440	
01044	恒安国际	1.05	164815792	77.300	77.300	2143914	211000	0.13	          0.18	  0.73	76.400	
03319	雅生活服务	0.16	163868064	12.200	--  	13433860	50000	-0.81	          3.10	  1.26	12.180	
02314	理文造纸	0.00	161757168	8.920	8.930	18197366	572000	0.22	          0.40	  2.54	9.030	
00968	信义光能	-5.70	161028624	3.310	3.320	47423264	936000	0.00	          0.64	  3.80	3.550	
02196	复星医药	0.43	158353008	46.200	46.200	3435875	108500	0.33	          0.71	  2.15	46.050	
00656	复星国际	1.85	156722560	17.640	17.640	8968861	512000	0.00	          0.10	  1.32	17.300	
00813	世茂房地产	-3.42	154605536	21.200	21.250	7209446	176000	0.00	          0.21	  1.30	22.000	
00992	联想集团	1.24	153529584	4.080	4.090	37690008	1836000	-0.24	          0.31	  1.02	4.060	
00932	顺腾国际控股	3.33	152691280	1.240	--  	125008000	12000	0.81	          5.91	  1.42	1.200	
01038	长江基建集团	0.76	152389488	66.350	66.400	2295321	237000	-0.15	          0.09	  1.72	66.000	
01357	美图公司	1.36	149487968	10.440	10.440	14393500	482500	0.00	          0.34	  1.60	10.500	
01169	海尔电器	3.10	147722080	28.250	28.250	5245066	411000	0.18	          0.19	  1.37	27.400	
00291	华润啤酒	-0.32	146159184	30.900	30.900	4736240	328000	0.32	          0.15	  1.01	31.350	
00023	东亚银行	3.06	143739376	35.400	35.400	4106473	382600	0.28	          0.15	  1.63	34.500	
00200	新濠国际发展	-3.21	142695584	22.600	22.650	6201336	128000	-0.44	          0.40	  2.56	23.400	
01800	中国交通建设	0.57	139496448	8.830	8.840	15749910	1644000	0.00	          0.36	  0.86	8.900	
00189	东岳集团	3.95	134485408	7.640	--  	17684078	4000	-0.13	          0.84	  1.17	7.350	
01316	耐世特	3.56	133728232	18.060	18.080	7435154	479000	0.11	          0.30	  1.80	17.660	
01359	中国信达	0.00	131563576	3.020	3.020	43541372	2009000	0.00	          0.32	  0.91	3.040	
00639	首钢资源	2.02	130949456	2.520	2.520	51402136	232000	0.00	          0.97	  1.85	2.510	
00425	敏实集团	1.94	130080736	47.300	47.300	2781940	202000	0.64	          0.24	  2.46	46.950	
00322	康师傅控股	4.04	127881264	16.500	16.520	7838000	636000	0.00	          0.14	  1.93	15.920	
00215	和记电讯香港	-2.34	127847632	3.340	3.350	38288800	450000	0.00	          0.79	  1.78	3.440	
01347	华虹半导体	9.64	125935112	15.920	15.920	8120163	67000	-0.13	          0.78	  1.85	14.680	
00902	华能国际电力股份	0.21	124401216	4.710	4.720	26478000	1034000	0.00	          0.56	  1.83	4.710	
02777	富力地产	-1.72	122640440	19.460	19.500	6299000	107200	-0.10	          0.62	  1.02	20.050	
02338	潍柴动力	-1.61	121560288	9.150	9.150	13127887	608000	0.11	          0.68	  1.67	9.200	
06869	长飞光纤光缆	5.69	120748896	34.350	34.400	3579046	41000	-0.15	          1.02	  3.18	33.050	
06837	海通证券	0.52	119410072	11.500	11.500	10392600	850400	0.00	          0.30	  1.33	11.500	
00799	IGG	1.54	118767712	9.890	9.890	12164967	100000	0.10	          0.91	  0.66	9.830	
00267	中信股份	0.70	118573592	11.560	11.580	10278063	1197000	0.17	          0.04	  1.14	11.500	
03380	龙光地产	-4.04	118570640	10.920	10.920	10866800	98000	0.18	          0.20	  1.96	11.640	
01658	邮储银行	0.20	118044384	4.920	4.920	24011532	2173000	0.00	          0.12	  0.42	4.950	
03800	保利协鑫能源	-3.08	114892256	1.260	1.270	90619528	821000	-0.79	          0.49	  1.11	1.300	
00694	北京首都机场股份	0.68	113189536	11.900	11.900	9517689	426000	0.34	          0.51	  1.72	11.800	
02269	药明生物	4.55	112853920	54.000	54.000	2100120	11500	0.37	          0.18	  2.13	52.200	
00371	北控水务集团	0.97	112761016	5.200	5.220	21542964	1086000	-0.57	          0.23	  0.83	5.230	
01898	中煤能源	-1.07	111417176	3.690	3.690	29935600	1021000	0.00	          0.73	  1.80	3.780	
02208	金风科技	2.33	106909640	12.300	12.320	8732560	52600	-0.49	          1.34	  2.68	11.900	
00489	东风集团股份	0.10	105630224	9.920	9.920	10630278	990000	0.00	          0.37	  1.00	9.940	
00293	国泰航空	2.76	105582056	13.400	13.400	7924541	213000	0.00	          0.20	  2.18	13.060	
00669	创科实业	-1.41	104818968	48.800	48.800	2153751	158500	0.00	          0.12	  0.71	49.500	
00272	瑞安房地产	-1.79	104144064	2.200	2.200	46726008	846500	-0.45	          0.58	  1.95	2.300	
03799	达利食品	-0.52	103889288	7.610	7.610	13702500	347500	0.53	          0.10	  2.86	7.570	
00960	龙湖地产	0.41	103056784	24.600	24.700	4203780	285000	-0.61	          0.07	  0.99	24.850	
00323	马鞍山钢铁股份	-2.03	101288320	4.340	4.340	23250024	326000	-0.23	          1.34	  1.20	4.420	
06886	HTSC	0.37	99632112	16.320	16.340	6110317	466800	0.12	          0.36	  0.85	16.460	
00257	中国光大国际	2.03	99565248	12.060	12.060	8233420	472000	0.00	          0.18	  1.74	12.200	
01462	金诚控股	4.11	98783624	3.040	--  	32760000	6000	0.33	          0.82	  1.20	2.930	
01999	敏华控股	0.27	97424344	7.450	7.460	13109200	179600	0.00	          0.34	  1.75	7.470	
01208	五矿资源	2.02	97323840	6.060	6.070	16146953	168000	-0.16	          0.20	  0.77	6.000	
00958	华能新能源	1.93	96980120	2.640	2.650	36738000	1870000	0.38	          0.73	  2.78	2.620	
03908	中金公司	-0.25	96153176	15.780	15.800	6069200	88800	-0.13	          0.40	  0.69	15.980	
01788	国泰君安国际	0.81	95529704	2.490	2.500	38036000	98000	-0.40	          0.49	  1.55	2.500	
00581	中国东方集团	-1.25	91527776	6.330	6.330	14207000	68000	0.00	          0.38	  2.09	6.520	
00772	阅文集团	-2.06	89242592	78.450	--  	1132783	400	0.38	          0.12	  0.58	80.050	
02186	绿叶制药	0.15	86081440	6.900	6.920	12344000	698000	-0.72	          0.37	  0.82	6.980	
02888	渣打集团	0.50	85758872	90.800	90.800	945614	62550	-0.11	          0.03	  0.82	90.800	
00069	香格里拉（亚洲）	0.00	84870712	17.460	17.480	4853481	336000	-0.11	          0.14	  1.51	17.640	
03900	绿城中国	-1.28	84797504	12.340	12.360	6915500	21500	0.00	          0.32	  1.48	12.320	
03898	中车时代电气	0.12	84110472	43.200	43.350	1939600	171500	-0.12	          0.35	  0.63	43.150	
06808	高鑫零售	0.19	82860552	10.380	10.400	7951155	460500	-0.19	          0.08	  0.76	10.580	
01776	广发证券	0.26	82718232	15.380	15.380	5387600	578000	0.26	          0.32	  1.41	15.380	
01186	中国铁建	0.71	82272048	8.570	8.570	9577000	1107000	0.23	          0.46	  1.13	8.620	
06169	宇华教育	-3.74	78850280	4.370	4.370	17830000	70000	-0.23	          0.55	  3.89	4.540	
03301	融信中国	-4.76	77387056	11.200	11.200	6901500	57000	0.18	          0.46	  2.15	11.780	
00751	创维数码	-3.04	76822032	3.510	3.510	21493848	254000	0.29	          0.70	  3.77	3.620	
00551	裕元集团	1.56	76716920	32.450	32.500	2360434	213500	-0.31	          0.14	  0.83	32.100	
06881	中国银河	0.71	76608072	5.690	5.700	13423500	899000	-0.35	          0.36	  0.84	5.690	
00860	奥立仕控股	4.21	76526472	1.980	--  	38599500	20000	0.00	          0.65	  2.52	1.970	
03377	远洋集团	-0.18	76305688	5.640	5.640	13399721	961000	0.00	          0.18	  1.78	5.770	
00135	昆仑能源	0.41	76185000	7.320	7.330	10343322	828000	-0.27	          0.13	  0.75	7.300	
00101	恒隆地产	1.91	75922784	19.180	19.180	4001315	632000	0.21	          0.09	  0.83	18.840	
01193	华润燃气	0.56	75685576	27.000	27.000	2810214	212000	0.37	          0.13	  1.14	27.100	
03306	江南布衣	9.89	74868992	14.440	--  	5452500	500	-0.28	          1.05	  6.07	13.160	
00270	粤海投资	1.02	74164400	11.920	11.920	6214786	574000	0.00	          0.10	  0.74	11.880	
01233	时代地产	5.03	74129288	8.980	--  	8271000	1000	0.22	          0.45	  2.89	8.750	
02799	中国华融	-0.54	73425296	3.650	3.650	20032990	496000	-0.27	          0.08	  0.85	3.660	
03383	雅居乐集团	-1.75	72884712	13.460	13.460	5410502	304000	0.45	          0.14	  0.97	14.000	
06823	香港电讯－ＳＳ	0.60	71466128	10.040	--  	7138364	1000	0.00	          0.09	  0.80	10.000	
00151	中国旺旺	1.80	70821592	6.800	6.800	10477344	1028000	0.15	          0.08	  0.59	6.730	
00607	丰盛控股	2.09	69482456	3.900	3.900	17885000	527500	0.26	          0.09	  1.85	3.860	
02098	卓尔集团	3.09	69045120	10.020	10.020	6916000	8000	0.20	          0.06	  2.58	9.750	
02607	上海医药	0.92	68901512	19.780	19.800	3492581	122500	-0.20	          0.38	  0.81	19.660	
00665	海通国际	0.00	68314192	5.010	5.010	13630752	274000	-0.20	          0.25	  1.31	5.050	
01666	同仁堂科技	2.36	67786664	13.000	13.000	5231000	11000	0.00	          0.83	  3.33	12.800	
01997	九龙仓置业	3.13	67635512	52.650	52.750	1291920	220000	0.00	          0.04	  0.93	51.100	
06060	众安在线	0.29	67473608	69.200	69.200	979408	31700	0.07	          0.21	  0.77	68.800	
03633	中裕燃气	0.62	67260224	9.720	--  	6908000	4000	0.41	          0.27	  1.20	9.660	
01530	三生制药	2.41	66513272	15.300	15.300	4353977	115000	0.13	          0.17	  1.14	14.980	
01816	中广核电力	0.47	65628896	2.120	2.120	31002000	2956000	0.00	          0.28	  0.73	2.130	
00384	中国燃气	-1.60	65285312	24.600	24.650	2632472	117600	0.20	          0.05	  0.55	25.050	
00279	民众金融科技	-6.28	65118180	1.790	1.800	36606000	1660000	0.00	          0.23	  1.26	1.900	
00732	信利国际	12.66	64894176	2.670	2.680	25461200	176000	0.00	          0.82	  3.58	2.370	
00582	蓝鼎国际	-1.43	64229944	0.345	--  	189644496	2040000	1.47	          0.13	  0.68	0.350	
03933	联邦制药	2.99	64111356	7.920	7.920	8134008	30000	-0.25	          0.50	  1.16	7.750	
00806	惠理集团	1.04	63288204	7.750	7.750	8160000	98000	0.26	          0.44	  1.46	7.860	
00867	康哲药业	2.80	62921068	16.180	16.180	3923069	288000	0.25	          0.16	  1.12	15.860	
01558	东阳光药	2.87	62824644	46.650	--  	1347600	200	-0.32	          0.60	  0.68	45.850	
02883	中海油田服务	-0.70	62671288	8.570	8.610	7248200	596000	-0.46	          0.40	  0.91	8.660	
00535	金地商置	1.90	62187104	1.070	1.070	59102000	536000	0.94	          0.37	  3.44	1.060	
00696	中国民航信息网络	0.40	62140060	25.000	25.000	2494486	310000	0.20	          0.27	  0.98	25.350	
01980	天鸽互动	-2.32	62028028	6.750	6.790	9194992	23000	-0.15	          0.72	  1.32	6.940	
01317	枫叶教育	1.99	61727460	10.260	10.280	6041994	32000	0.79	          0.41	  1.52	10.060	
00220	统一企业中国	-2.02	61393876	6.800	6.810	8978000	703000	-0.15	          0.21	  4.78	6.960	
00836	华润电力	1.04	61366728	13.640	13.640	4516765	338000	0.00	          0.09	  0.91	13.520	
01882	海天国际	5.41	61289040	23.400	23.400	2715833	172000	0.43	          0.17	  1.41	22.550	
03883	中国奥园	-0.31	61245920	6.340	6.350	9613846	63000	-0.16	          0.36	  1.03	6.510	
00874	白云山	2.58	60531904	21.900	21.950	2802000	12000	0.00	          1.27	  3.57	21.450	
03337	安东油田服务	0.00	58123484	1.010	--  	56888000	68000	0.00	          2.14	  0.91	1.020	
06088	FIT HON TENG	3.43	56385880	4.220	4.230	13599800	114000	-0.71	          0.20	  1.70	4.120	
01628	禹洲地产	-1.96	55406964	4.990	5.000	10973107	88000	-0.40	          0.26	  1.20	5.130	
00570	中国中药	-2.40	54820052	4.880	4.890	11141245	580000	-0.20	          0.25	  0.91	5.000	
01919	中远海控	-0.71	54215724	4.190	4.190	12950650	346500	-0.24	          0.50	  1.26	4.230	
00494	利丰	-1.26	53733312	3.930	3.930	13592759	1016000	0.00	          0.16	  1.45	4.010	
01528	红星美凯龙	-1.49	52886920	9.260	9.300	5683600	358800	-0.22	          0.53	  1.65	9.500	
02357	中航科工	1.67	51965504	4.270	4.270	12182000	266000	0.00	          0.52	  1.58	4.170	
03808	中国重汽	4.99	51702284	10.100	10.100	5140500	133500	0.00	          0.19	  2.48	9.700	
03618	重庆农村商业银行	-0.59	51584408	6.700	6.700	7669000	392000	0.15	          0.31	  0.91	6.770	
01685	博耳电力	34.76	51371072	2.210	2.240	25123000	5000	1.84	          3.25	276.69	1.660	
03309	希玛眼科	-2.77	51222124	11.220	--  	4540000	4000	0.18	          0.44	  0.23	11.700	
01728	正通汽车	1.80	50839116	7.360	7.360	6983686	72000	0.27	          0.28	  0.85	7.330	
00486	俄铝	-1.47	50564224	5.350	--  	9478000	2000	0.38	          0.06	  0.95	5.420	
00196	宏华集团	7.89	49913264	0.820	--  	62660000	34000	1.23	          1.17	  1.09	0.770	
00316	东方海外国际	-0.47	49588404	73.950	74.050	666918	45500	-0.07	          0.11	  1.19	74.550	
00139	中国软实力	7.30	48629140	0.147	--  	351702880	210000	0.00	          2.77	 13.42	0.138	
00916	龙源电力	0.19	48556508	5.220	5.230	9266995	1120000	-0.38	          0.28	  1.39	5.260	
06099	招商证券	-0.50	48455744	11.920	11.960	4055000	2200	-0.17	          0.41	  2.30	11.980	
02343	太平洋航运	1.96	48220352	2.080	2.090	23225452	87000	-0.48	          0.52	  0.59	2.070	
01523	珩湾科技	-10.68	48203764	2.090	--  	21912000	8000	-0.48	          2.16	  2.69	2.390	
00014	希慎兴业	2.04	47614728	45.000	45.250	1069568	229000	-0.22	          0.10	  1.06	44.050	
01727	河北建设	12.55	46921364	5.290	--  	8899000	2000	-1.31	          1.93	  5.02	4.800	
06818	中国光大银行	-0.95	46817436	4.190	4.200	11137000	117000	-0.24	          0.09	  0.71	4.260	
02869	绿城服务	-2.32	46766152	5.890	5.900	7980230	28000	0.51	          0.29	  4.67	6.180	
00689	长盈集团（控股）	-3.03	46442816	0.960	--  	50479200	105000	-1.03	          1.01	  4.51	1.010	
00083	信和置业	2.17	46099820	14.120	14.140	3280387	610000	-0.14	          0.05	  0.89	13.880	
00338	上海石油化工股份	1.97	45526460	4.670	4.680	9755000	712000	-0.43	          0.28	  1.61	4.630	
00659	新创建集团	-3.29	44801508	14.700	14.700	3020530	403000	0.14	          0.08	  1.80	15.520	
00683	嘉里建设	2.54	44563020	36.300	36.300	1229488	363500	0.00	          0.08	  1.28	35.750	
02005	石四药集团	-2.69	44562940	5.790	5.820	7693130	122000	-1.19	          0.26	  1.89	5.950	
00390	中国中铁	0.00	43804128	5.690	5.700	7670500	994000	-0.35	          0.18	  0.56	5.750	
03339	中国龙工	-2.18	43020444	3.140	3.140	13611491	215000	0.32	          0.32	  1.32	3.220	
01458	周黑鸭	-2.09	42537336	8.430	8.430	5045500	14500	0.48	          0.21	  1.25	8.640	
00440	大新金融	2.50	42109556	53.300	53.350	793891	56000	0.19	          0.24	  2.54	52.150	
03606	福耀玻璃	-1.23	42066360	32.200	32.200	1303400	98000	-0.31	          0.26	  1.45	32.500	
01515	华润凤凰医疗	0.19	41902648	10.820	10.840	3883721	63500	0.00	          0.30	  1.02	10.880	
01812	晨鸣纸业	-0.59	40733152	13.540	13.560	2999596	17000	-0.29	          0.85	  3.42	13.660	
00520	呷哺呷哺	-2.81	40624676	15.240	--  	2641000	500	-0.13	          0.25	  1.16	15.500	
02268	优源控股	2.35	40612036	3.490	--  	11551000	1000	0.29	          0.93	  1.49	3.430	
01110	金活医药集团	25.00	40370004	1.450	--  	25552200	20000	3.57	          4.10	 70.98	1.500	
00119	保利置业集团	-1.68	39588024	4.100	4.100	9652001	207000	0.00	          0.26	  1.33	4.190	
01729	汇聚科技	-3.57	38913840	0.540	--  	70756000	24000	1.89	          3.85	  0.69	0.570	
00821	汇盈控股	14.04	38461620	2.030	--  	19340000	4000	-0.49	          2.43	  8.93	1.760	
00881	中升控股	2.37	37935772	19.840	19.840	1920338	69500	0.00	          0.08	  0.63	19.400	
01313	华润水泥控股	1.15	37737984	6.160	6.170	6121399	244000	0.00	          0.09	  0.70	6.100	
00020	会德丰	2.58	37290508	57.600	57.650	650380	150000	-0.17	          0.03	  1.02	56.500	
00142	第一太平	-3.48	37267628	4.710	4.720	7779199	664000	-0.42	          0.18	  2.20	4.920	
00081	中国海外宏洋集团	0.25	37253420	4.070	4.080	9197209	41000	0.00	          0.27	  1.31	4.080	
02386	中石化炼化工程	0.00	36821528	7.760	7.770	4718500	45000	0.00	          0.32	  1.92	7.820	
01579	颐海国际	-7.16	36071068	10.900	--  	3229000	99000	-0.37	          0.31	  2.13	11.880	
01513	丽珠医药	0.90	35229308	61.850	61.850	571452	6800	-0.16	          0.30	  2.11	61.850	
00991	大唐发电	2.08	35145628	2.450	2.460	14484368	142000	0.00	          0.44	  2.09	2.410	
02768	佳源国际控股	4.71	35075180	8.220	8.250	4308000	158000	-0.48	          0.18	  2.03	7.840	
00460	四环医药	3.61	34949656	2.870	2.870	12219491	329000	0.00	          0.13	  1.43	2.780	
02099	中国黄金国际	2.89	34165876	18.540	--  	1843600	100	-0.32	          0.47	  0.79	18.100	
