代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
02319	蒙牛乳业	1.99	404211200	25.550	25.600	15666045	900000	0.39	          0.40	  1.59	25.400	26.050	
00762	中国联通	1.59	386558208	9.600	9.610	40404028	1952000	-0.41	          0.13	  0.76	9.530	9.650	
00836	华润电力	5.91	378761472	13.980	14.000	27302356	1178000	-0.29	          0.57	  3.93	13.200	14.180	
02018	瑞声科技	1.28	371371904	150.700	150.900	2478007	88000	0.07	          0.20	  0.53	150.000	151.600	
03333	中国恒大	3.82	370826752	23.100	23.150	16207466	356000	-0.22	          0.12	  1.03	22.400	23.200	
00001	长和	1.57	365081664	96.800	96.850	3785978	281000	-0.10	          0.10	  0.78	95.600	97.000	
01211	比亚迪股份	0.68	341672480	74.400	74.450	4569830	213000	-0.20	          0.50	  0.62	75.000	75.700	
00688	中国海外发展	0.73	325689600	27.450	27.500	11872835	1066000	0.00	          0.11	  0.86	27.300	27.650	
01099	国药控股	3.17	320839584	35.750	35.800	9005392	542000	-0.28	          0.75	  1.65	34.650	36.000	
01336	新华保险	2.10	312331264	46.050	46.100	6759194	197000	-0.22	          0.65	  0.53	45.500	46.600	
01208	五矿资源	2.30	307274240	5.320	5.340	56551832	448000	0.56	          0.71	  2.65	5.320	5.650	
00966	中国太平	1.92	294221536	29.250	29.350	10023810	191000	-0.34	          0.28	  0.99	29.300	29.700	
00914	海螺水泥	2.40	291780512	40.550	40.600	7244591	480000	0.12	          0.56	  0.66	40.200	40.750	
00981	中芯国际	1.30	282276224	10.920	10.940	25611592	1076500	-0.55	          0.52	  0.80	10.780	11.220	
00016	新鸿基地产	1.11	280839104	127.800	127.900	2196768	235000	-0.31	          0.08	  0.60	128.300	128.600	
02238	广汽集团	1.16	273918048	17.500	17.520	15671812	846000	-0.23	          0.71	  0.79	17.400	17.660	
01171	兖州煤业股份	0.73	273582912	10.980	11.000	24930878	382000	-0.72	          1.28	  0.71	11.080	11.160	
02182	天长集团	-18.89	270982816	--  	--  	319104000	4000	-1.35	         51.47	0.00	0.900	0.950	
01114	BRILLIANCE CHI	1.88	257926000	19.560	19.620	13250016	922000	-0.41	          0.26	  1.12	19.300	19.780	
00998	中信银行	0.18	251509840	5.580	5.590	45078544	1209000	-0.18	          0.30	  0.45	5.600	5.640	
00522	ASM PACIFIC	2.03	239525392	120.500	120.700	1994867	73800	0.17	          0.49	  0.71	120.000	121.000	
02196	复星医药	5.95	237548080	48.850	48.950	4881184	36500	0.31	          1.01	  2.44	46.250	49.300	
02607	上海医药	3.65	235672496	19.880	19.900	11937100	147000	-0.20	          1.30	  2.86	19.400	20.050	
02388	中银香港	0.26	235357600	38.950	39.000	6030773	507500	0.13	          0.06	  0.58	39.350	39.350	
06030	中信证券	1.82	230598240	17.920	17.940	12803210	919000	0.11	          0.56	  0.64	17.840	18.180	
02689	玖龙纸业	1.70	229411920	13.140	13.160	17554056	197000	-0.30	          0.38	  0.63	13.080	13.220	
00753	中国国航	-0.37	220595984	10.780	10.800	20194000	414000	0.00	          0.44	  1.08	11.080	11.140	
01113	长实集团	1.36	216977360	67.000	67.050	3245285	387000	-0.15	          0.09	  0.50	66.600	67.150	
00669	创科实业	6.57	209540992	47.850	47.900	4459689	603000	0.63	          0.24	  1.47	46.700	47.850	
00006	电能实业	1.79	204080656	68.100	68.200	3004249	254000	0.15	          0.14	  0.79	67.600	68.250	
02186	绿叶制药	6.96	201974960	6.910	6.920	29560500	130000	0.14	          0.89	  1.82	6.480	6.990	
01988	民生银行	0.75	200022288	8.070	8.080	24835888	1179500	-0.12	          0.36	  0.61	8.060	8.100	
00288	万洲国际	1.41	197660528	9.330	9.350	21179616	2784500	-0.21	          0.14	  0.49	9.260	9.400	
00354	中国软件国际	3.92	195029600	6.090	6.110	31849838	566000	-0.81	          1.33	  1.82	5.870	6.220	
02333	长城汽车	0.22	191829920	8.900	8.910	21588400	337500	0.00	          0.70	  0.78	8.920	8.960	
00285	比亚迪电子	0.58	191290512	17.200	17.220	11235234	112500	0.35	          0.50	  1.25	17.260	17.380	
01800	中国交通建设	-0.82	190469184	8.440	8.450	22506990	1806000	-0.12	          0.51	  1.07	8.560	8.570	
02328	中国财险	1.57	185906816	15.500	15.520	11966124	1900000	0.00	          0.26	  0.58	15.440	15.660	
00709	佐丹奴国际	3.54	185377168	4.080	4.090	45337900	836000	-0.49	          2.89	  2.20	3.980	4.170	
00002	中电控股	1.02	184730960	79.050	79.100	2339797	315000	0.13	          0.09	  0.80	78.700	79.100	
00867	康哲药业	4.40	182381696	16.580	16.600	11119346	286000	-0.12	          0.45	  3.03	16.000	16.800	
00728	中国电信	0.00	177945856	3.380	3.390	52596984	5600000	0.00	          0.38	  0.90	3.380	3.420	
00347	鞍钢股份	-2.74	176146496	7.810	7.820	22312746	538000	0.26	          2.05	  1.62	8.040	8.120	
02688	新奥能源	3.05	175936048	60.850	60.900	2890140	255000	0.00	          0.27	  1.04	59.150	61.200	
01530	三生制药	4.59	174190960	15.920	15.940	11035014	115000	-0.13	          0.43	  2.69	15.400	16.140	
02380	中国电力	4.12	173676000	2.010	2.020	86334560	1176000	0.00	          0.88	  3.47	1.960	2.060	
00582	蓝鼎国际	1.45	169621168	0.345	0.350	490943008	7800000	1.45	          0.33	  0.76	0.350	0.350	
01109	华润置地	2.72	169236224	28.350	28.400	6010840	398000	-0.18	          0.09	  0.33	27.750	28.500	
00066	港铁公司	0.61	168798496	40.950	41.000	4116797	162000	0.00	          0.07	  1.08	40.700	41.150	
03888	金山软件	1.45	166414304	27.950	28.000	5949000	103000	-0.18	          0.43	  0.48	27.450	28.150	
00868	信义玻璃	2.93	165420720	12.600	12.640	13219845	1030000	0.32	          0.33	  0.61	12.360	12.680	
00656	复星国际	2.23	159607808	16.480	16.500	9686185	356000	-0.24	          0.11	  0.91	16.300	16.640	
03800	保利协鑫能源	-2.48	158248816	1.170	1.180	133733048	2823000	0.00	          0.72	  1.81	1.220	1.220	
01816	中广核电力	1.86	157018272	2.180	2.190	72070768	4463000	0.92	          0.65	  1.11	2.160	2.200	
02020	安踏体育	1.25	156431120	40.500	40.600	3877000	315000	0.00	          0.14	  0.81	40.700	40.900	
00268	金蝶国际	2.08	156342768	5.870	5.880	26547996	98000	0.00	          0.91	  0.58	5.820	5.970	
01766	中国中车	0.14	155458496	7.090	7.100	21856232	1333000	-0.28	          0.50	  0.83	7.080	7.170	
00489	东风集团股份	4.63	154201264	9.930	9.940	15593910	702000	0.00	          0.55	  0.85	9.600	10.060	
00011	恒生银行	0.76	153650160	185.000	185.300	829291	67800	0.00	          0.04	  0.51	184.700	186.200	
01788	国泰君安国际	-1.67	153511936	2.350	2.360	64562000	1265000	0.00	          0.84	  3.27	2.400	2.420	
00763	中兴通讯	0.54	152440640	27.950	28.000	5448916	286400	0.36	          0.72	  0.53	28.150	28.300	
02282	美高梅中国	3.36	151807920	23.050	23.100	6560708	320400	0.00	          0.17	  0.95	22.450	23.500	
02357	中航科工	1.20	150245872	5.080	5.090	29289804	311000	0.00	          1.24	  0.63	5.020	5.270	
02202	万科企业	2.05	148305280	34.750	34.800	4275300	126600	0.14	          0.33	  0.64	34.450	35.050	
00884	旭辉控股集团	3.54	140443776	6.710	6.720	20983694	254000	0.15	          0.28	  0.65	6.610	6.760	
00291	华润啤酒	-1.28	139859104	30.850	30.900	4513800	240000	0.00	          0.14	  0.90	31.400	31.500	
02600	中国铝业	0.00	139781424	4.600	4.610	30308314	2342000	0.00	          0.77	  0.86	4.650	4.700	
01359	中国信达	1.39	138285760	2.900	2.910	47562000	2554000	0.00	          0.35	  0.85	2.880	2.930	
03323	中国建材	1.81	138124240	7.300	7.340	18897492	770000	-0.27	          0.66	  0.62	7.260	7.370	
00813	世茂房地产	2.40	135113616	21.350	21.400	6370240	275500	-0.47	          0.19	  0.95	21.000	21.500	
00371	北控水务集团	2.34	134101488	5.250	5.260	25529918	1398000	-0.19	          0.28	  1.07	5.170	5.290	
00817	中国金茂	3.32	132901720	4.670	4.680	28552308	224000	0.00	          0.25	  0.94	4.560	4.720	
01169	海尔电器	3.47	132368008	26.850	26.900	4938420	245000	0.00	          0.18	  1.10	26.000	27.000	
00880	澳博控股	0.94	130265600	7.490	7.500	17348878	1188000	-0.13	          0.31	  1.49	7.380	7.580	
01030	新城发展控股	5.05	130220208	6.850	6.860	19316000	134000	0.15	          0.33	  1.02	6.610	6.900	
01513	丽珠医药	7.42	129324656	67.650	68.000	1953476	8800	0.74	          1.03	  3.32	64.000	68.050	
00003	香港中华煤气	0.65	129192208	15.480	15.520	8338560	734000	-0.39	          0.06	  0.78	15.420	15.560	
03328	交通银行	0.48	127786096	6.250	6.260	20425348	3670000	-0.16	          0.06	  0.52	6.250	6.290	
00799	IGG	1.13	121576000	10.780	10.800	11292251	331000	0.94	          0.85	  0.70	10.840	10.940	
06808	高鑫零售	2.73	121214816	9.020	9.040	13452500	594000	-0.11	          0.14	  0.49	8.840	9.170	
00323	马鞍山钢铁股份	0.27	119643584	3.750	3.760	31711198	428000	0.53	          1.83	  0.88	3.790	3.820	
01347	华虹半导体	7.99	118806256	16.400	16.480	7322667	56000	-0.12	          0.70	  1.57	15.440	16.580	
01044	恒安国际	0.13	115303176	76.500	76.550	1505420	73000	0.00	          0.12	  0.50	77.000	77.150	
00494	利丰	1.21	114669424	4.160	4.170	27661492	1954000	0.00	          0.33	  1.05	4.120	4.180	
00916	龙源电力	3.09	112568384	5.330	5.340	21104324	1300000	-0.37	          0.63	  2.45	5.200	5.400	
01339	中国人民保险集团	2.18	110949352	4.220	4.230	26341000	1540000	-0.24	          0.30	  0.84	4.170	4.250	
01055	中国南方航空股份	1.15	108944032	9.660	9.670	11210000	38000	0.21	          0.37	  0.57	9.820	9.880	
00992	联想集团	1.24	107869352	4.080	4.090	26376658	1928000	0.00	          0.22	  0.85	4.040	4.110	
02009	金隅集团	1.30	106876776	3.900	3.910	27336500	344000	0.00	          1.17	  1.55	3.880	3.960	
00581	中国东方集团	-3.14	106578288	5.560	5.580	18902000	252000	-0.36	          0.51	  1.58	5.760	5.800	
00932	顺腾国际控股	-2.52	105141248	--  	--  	88260000	100000	-0.85	          4.17	  1.06	1.180	1.230	
01233	时代中国控股	0.59	104639216	--  	--  	10137800	4000	-0.39	          0.55	  0.80	10.280	10.480	
03383	雅居乐集团	0.00	103288592	14.080	14.100	7379328	422000	-0.28	          0.19	  0.82	13.880	14.340	
00189	东岳集团	0.00	102651264	7.500	7.530	13615000	131000	-0.53	          0.64	  0.40	7.580	7.660	
01357	美图公司	0.59	101454168	10.140	10.180	10048500	212000	0.99	          0.24	  1.29	10.120	10.240	
01997	九龙仓置业	0.66	100536256	53.450	53.550	1887502	192000	-0.19	          0.06	  0.63	53.300	53.600	
03898	中车时代电气	-0.35	99736584	42.550	42.600	2329700	109400	-0.12	          0.43	  0.95	42.750	43.100	
01558	东阳光药	2.28	99663168	--  	--  	2121129	600	0.32	          0.94	  2.04	46.500	47.350	
02362	金川国际	-3.23	97636856	--  	--  	53434000	1000	0.56	          1.11	  0.90	1.920	1.960	
01888	建滔积层板	5.04	96893256	14.140	14.160	6919985	101500	0.14	          0.22	  1.57	13.780	14.160	
00148	建滔化工	0.66	96671064	38.200	38.250	2528250	88000	-0.13	          0.24	  1.35	38.450	38.650	
03918	金界控股	4.31	94829648	--  	--  	11969290	2000	0.00	          0.28	  1.76	7.750	8.050	
01813	合景泰富	5.25	93895288	12.020	12.040	7903649	145000	0.00	          0.25	  0.56	11.620	12.100	
00257	中国光大国际	-0.33	93047544	12.120	12.140	7617000	403000	-0.16	          0.17	  0.67	12.180	12.380	
00017	新世界发展	1.37	90921832	11.820	11.840	7712605	1738000	0.51	          0.08	  0.54	11.780	11.860	
02331	李宁	1.51	90857448	7.390	7.400	12317833	479500	0.41	          0.57	  0.90	7.410	7.520	
00358	江西铜业股份	0.67	90502112	11.940	11.960	7558000	375000	0.17	          0.54	  0.79	12.020	12.120	
01462	金诚控股	1.57	89729048	--  	--  	27884000	10000	0.31	          0.70	  0.99	3.180	3.250	
01919	中远海控	5.61	89335648	4.130	4.140	21846114	43500	0.00	          0.85	  1.44	3.960	4.180	
02799	中国华融	1.43	88730128	3.540	3.550	24977000	2093000	-0.28	          0.10	  1.11	3.490	3.570	
06837	海通证券	0.18	88304096	11.080	11.100	7956000	730800	0.00	          0.23	  0.72	11.100	11.160	
02888	渣打集团	1.02	85990728	83.850	84.150	1024711	3000	0.00	          0.03	  0.53	83.850	84.250	
00144	招商局港口	1.01	84327784	18.040	18.060	4676975	392000	0.11	          0.14	  0.75	17.900	18.200	
00866	中国秦发	-4.76	83761784	--  	--  	131788000	34000	1.69	          5.29	  1.28	0.630	0.700	
03380	龙光地产	1.96	83344480	11.400	11.440	7375162	62000	0.00	          0.13	  0.98	11.100	11.500	
02268	优源控股	6.78	81921152	--  	--  	22079000	1000	-0.55	          1.78	  2.10	3.500	3.980	
00570	中国中药	2.30	81819400	4.890	4.900	16672000	874000	-0.20	          0.38	  2.13	4.890	4.950	
01910	新秀丽	2.62	81767208	--  	--  	2321732	300	-0.14	          0.16	  1.13	34.950	35.850	
00019	太古股份公司Ａ	1.30	80856528	77.700	77.800	1039216	151500	0.00	          0.11	  0.82	77.050	78.400	
01470	富一国际控股	35.64	80326024	--  	--  	66372000	48000	1.48	          8.30	 13.14	1.020	1.420	
01789	爱康医疗	5.26	80312960	--  	--  	19212000	6000	0.24	          1.85	  3.36	4.000	4.300	
01515	华润凤凰医疗	-1.35	79432184	9.510	9.540	8263431	45500	-0.21	          0.64	  1.35	9.640	9.750	
03933	联邦制药	4.74	79310048	8.160	8.170	9777547	62000	0.12	          0.60	  1.91	7.800	8.280	
00293	国泰航空	0.60	76293744	13.360	13.380	5704854	400000	0.00	          0.15	  1.22	13.360	13.480	
00136	恒腾网络	-1.33	75808336	0.365	0.370	204400000	540000	0.00	          0.27	  0.75	0.380	0.380	
00135	昆仑能源	2.33	75540136	7.030	7.040	10704127	224000	-0.14	          0.13	  0.65	6.960	7.110	
01071	华电国际电力股份	3.60	75283400	2.880	2.890	26160000	240000	-0.69	          1.52	  2.22	2.790	2.920	
06881	中国银河	0.91	75265944	5.550	5.560	13551000	528000	-0.36	          0.37	  0.52	5.500	5.610	
00968	信义光能	0.90	75188792	3.350	3.370	22426580	534000	-0.30	          0.30	  0.87	3.340	3.390	
03799	达利食品	-0.40	74114160	7.530	7.540	9849500	525000	0.00	          0.07	  1.32	7.520	7.580	
02314	理文造纸	0.34	73529576	8.840	8.860	8327360	226000	-0.23	          0.19	  0.68	8.880	8.900	
06060	众安在线	0.59	71418160	68.350	68.400	1036443	15900	-0.22	          0.22	  0.28	68.000	69.700	
02777	富力地产	2.48	70960336	18.960	19.000	3770375	126000	0.21	          0.37	  0.50	18.740	19.080	
01658	邮储银行	0.61	70841400	4.900	4.910	14422000	2242000	0.00	          0.07	  0.38	4.900	4.940	
00551	裕元集团	2.87	70299576	32.150	32.250	2191479	316000	0.00	          0.13	  0.83	31.800	32.400	
02005	石四药集团	5.41	69916056	6.420	6.440	10948274	142000	0.00	          0.37	  2.27	6.100	6.490	
06823	香港电讯－ＳＳ	1.44	69636832	--  	--  	7098780	1000	0.10	          0.09	  0.72	9.730	9.880	
00586	海螺创业	0.65	69406032	23.250	23.300	2991995	239000	-0.21	          0.17	  0.59	23.150	23.500	
01579	颐海国际	4.90	68199104	12.420	12.440	5604067	13000	-0.64	          0.54	  2.24	12.000	12.520	
00390	中国中铁	-0.36	67476464	5.510	5.520	12243120	1132000	-0.18	          0.29	  0.61	5.510	5.540	
00991	大唐发电	4.17	67469824	2.490	2.500	26718130	986000	-1.19	          0.81	  2.99	2.430	2.570	
00425	敏实集团	1.81	66855392	44.700	44.900	1491532	194000	0.11	          0.13	  0.78	44.350	45.500	
06066	中信建投证券	1.36	66593340	6.720	6.730	9984000	10000	-0.44	          0.79	  3.25	6.720	6.840	
00839	中教控股	-1.97	66463744	9.470	9.480	6963000	3000	0.11	          0.34	  0.69	9.700	9.900	
01958	北京汽车	-0.92	66367148	10.740	10.760	6135500	68500	0.00	          0.29	  0.31	10.720	10.960	
01913	普拉达	2.03	65086052	--  	--  	2000970	200	0.15	          0.08	  2.32	32.250	32.950	
01316	耐世特	-0.39	64505200	15.220	15.240	4232000	76000	0.13	          0.17	  0.60	15.500	15.560	
01313	华润水泥控股	0.35	64192748	5.630	5.680	11433665	392000	0.53	          0.18	  0.99	5.700	5.700	
01628	禹洲地产	4.19	62994604	5.220	5.230	12285000	122000	0.00	          0.29	  0.81	5.070	5.250	
00607	丰盛控股	0.24	62637004	4.150	4.170	15054648	872500	0.48	          0.08	  1.02	4.180	4.250	
02313	申洲国际	3.44	62054576	76.500	76.600	816457	91000	0.00	          0.05	  0.30	74.800	76.900	
03883	中国奥园	3.11	62050412	6.640	6.650	9349160	45000	-0.45	          0.35	  0.92	6.520	6.700	
00012	恒基地产	1.09	61084364	50.850	50.900	1205854	119000	0.10	          0.03	  0.50	50.400	50.900	
00772	阅文集团	-0.34	60211048	73.950	74.000	811612	5800	0.07	          0.09	  0.60	74.850	74.900	
01257	中国光大绿色环保	3.47	60019748	8.060	8.110	7440349	153000	-0.62	          0.36	  0.86	7.790	8.200	
03908	中金公司	2.44	59128996	15.980	16.000	3700500	53200	-0.12	          0.24	  0.53	15.700	16.040	
01250	北控清洁能源集团	0.00	58291224	0.275	0.280	209736992	2560000	0.00	          0.33	  1.14	0.285	0.285	
00123	越秀地产	0.00	57837172	1.710	1.720	33756948	942000	0.00	          0.27	  0.65	1.710	1.720	
00384	中国燃气	0.42	57353080	23.850	23.900	2398980	263200	-0.21	          0.05	  0.44	23.600	24.100	
00200	新濠国际发展	4.19	56810588	22.400	22.450	2558083	98000	0.45	          0.17	  1.04	21.600	22.500	
01728	正通汽车	0.71	56791300	7.050	7.080	8054012	584000	-0.14	          0.32	  1.00	6.990	7.100	
00493	国美零售	4.49	55904124	0.920	0.930	60864408	1928000	1.09	          0.28	  1.76	0.900	0.940	
00960	龙湖地产	2.46	55553984	22.900	23.000	2443226	273000	-0.65	          0.04	  0.58	22.850	23.050	
01812	晨鸣纸业	3.97	55055512	14.120	14.140	3944500	11000	0.28	          1.12	  3.06	13.700	14.140	
00083	信和置业	0.56	54635392	14.300	14.360	3826783	442000	0.00	          0.06	  0.44	14.280	14.360	
03309	希玛眼科	1.81	54220084	--  	--  	4784000	4000	-0.36	          0.46	  1.63	11.060	11.520	
01999	敏华控股	-0.94	53928920	7.380	7.390	7272776	68000	0.27	          0.19	  1.16	7.520	7.530	
01193	华润燃气	1.37	53649204	25.850	25.900	2075000	36000	-0.19	          0.09	  0.95	25.800	26.050	
00771	自动系统	-1.40	53081876	--  	--  	35572232	2000	-1.40	          5.30	  6.46	1.450	1.490	
01966	中骏置业	1.82	52474784	3.900	3.920	13450000	252000	0.26	          0.35	  0.89	3.880	3.950	
01980	天鸽互动	-1.80	52304708	7.080	7.100	7329800	247000	0.71	          0.57	  0.81	7.290	7.310	
00101	恒隆地产	2.49	51685024	18.880	18.920	2746212	528000	0.11	          0.06	  0.57	18.580	18.980	
00142	第一太平	-4.79	51204856	4.550	4.570	11055735	822000	0.88	          0.25	  2.84	4.800	4.810	
00020	会德丰	1.65	50908660	58.500	58.600	875488	119000	-0.17	          0.04	  1.19	57.300	58.750	
02343	太平洋航运	0.00	50904924	2.140	2.150	23753424	466000	0.47	          0.53	  0.54	2.200	2.200	
02877	神威药业	4.33	50343672	11.560	11.640	4436000	29000	-0.52	          0.54	  2.69	11.140	11.660	
00751	创维数码	5.41	50151148	3.690	3.700	13712367	298000	0.54	          0.45	  3.09	3.580	3.710	
06869	长飞光纤光缆	-0.59	49529236	33.600	33.700	1465500	27000	-0.30	          0.42	  0.52	33.900	34.350	
01186	中国铁建	0.49	49490964	8.170	8.180	6038000	512000	-0.24	          0.29	  0.22	8.190	8.250	
00958	华能新能源	1.91	48763148	2.670	2.680	18099752	418000	-0.37	          0.36	  0.95	2.650	2.730	
01038	长江基建集团	0.78	48735856	65.000	65.050	749488	169500	-0.15	          0.03	  0.41	65.000	65.250	
06818	中国光大银行	0.51	48481584	3.920	3.930	12347000	729000	0.00	          0.10	  0.67	3.940	3.960	
00279	民众金融科技	-2.03	46435040	1.450	1.460	31865740	2940000	-2.03	          0.20	  1.36	1.450	1.500	
00059	天誉置业	3.25	45184724	--  	--  	8626126	10000	1.31	          0.33	  0.82	5.280	5.400	
02001	新高教集团	0.50	45144580	6.000	6.030	7495000	28000	-0.17	          0.52	  0.53	5.990	6.130	
00241	阿里健康	1.79	45014784	3.980	4.000	11215000	232000	-0.50	          0.11	  2.18	3.950	4.070	
01776	广发证券	0.00	44230448	14.880	14.920	2960600	336400	-0.13	          0.17	  0.61	14.900	15.020	
01317	枫叶教育	-1.51	43787488	9.810	9.820	4424585	18000	-0.20	          0.30	  0.89	9.870	10.080	
03377	远洋集团	-0.17	42804412	5.710	5.720	7480634	329000	0.00	          0.10	  0.84	5.710	5.770	
00694	北京首都机场股份	-0.18	42766408	11.060	11.080	3850833	280000	-0.36	          0.20	  0.86	11.200	11.260	
00639	首钢资源	2.67	42629968	2.300	2.310	18592600	176000	0.00	          0.35	  0.61	2.290	2.330	
00392	北京控股	2.64	42460036	42.750	42.800	992662	21000	0.00	          0.08	  0.66	42.100	43.200	
03326	保发集团	7.63	42279244	--  	--  	10875000	9000	-0.25	          0.81	  0.84	3.700	4.000	
00267	中信股份	0.18	42033716	11.360	11.380	3694303	794000	-0.35	          0.01	  0.22	11.420	11.460	
02868	首创置业	4.47	41760840	--  	--  	8240591	66000	-0.19	          0.81	  1.18	5.030	5.200	
01234	中国利郎	8.25	41732928	8.400	8.430	5120000	4000	0.00	          0.43	  2.44	7.800	8.460	
01666	同仁堂科技	6.15	41508760	13.800	13.820	3043000	7000	0.58	          0.48	  1.37	13.060	13.940	
02338	潍柴动力	0.58	41383888	8.600	8.610	4796410	412000	-0.12	          0.25	  0.35	8.650	8.680	
03311	中国建筑国际	0.56	41383096	10.700	10.740	3859636	132000	-0.37	          0.08	  0.96	10.740	10.760	
00874	白云山	3.46	40846100	22.300	22.500	1834000	28000	0.45	          0.83	  1.66	21.750	22.500	
00683	嘉里建设	1.31	40763932	34.800	34.850	1175632	423500	0.29	          0.08	  1.06	34.600	34.850	
00821	汇盈控股	-7.48	39973360	--  	--  	17470000	100000	1.29	          2.20	  2.33	2.540	2.540	
02883	中海油田服务	0.87	39829284	8.120	8.130	4909789	144000	-0.25	          0.27	  0.83	8.020	8.200	
00950	李氏大药厂	2.35	39758840	--  	--  	3258500	10000	0.00	          0.55	  2.53	12.000	12.440	
00069	香格里拉（亚洲）	1.37	39750456	17.720	17.760	2251492	268000	-0.22	          0.06	  0.93	17.520	17.800	
00598	中国外运	-0.22	39596240	4.570	4.580	8651000	96000	0.22	          0.40	  0.55	4.600	4.600	
02208	金风科技	2.36	39437824	12.120	12.140	3268000	8600	-0.33	          0.50	  0.61	12.200	12.200	
00173	嘉华国际	1.55	38739228	5.250	5.260	7372424	427000	-0.19	          0.24	  1.47	5.170	5.320	
00460	四环医药	3.02	38638096	2.720	2.730	14341000	623000	0.00	          0.15	  0.91	2.660	2.740	
02858	易鑫集团	-0.69	38111936	5.770	5.780	6559000	67000	-0.17	          0.10	  1.34	5.820	5.850	
03900	绿城中国	2.33	37599860	12.300	12.320	3082000	83500	0.00	          0.14	  0.70	12.120	12.320	
00486	俄铝	-1.60	37431200	--  	--  	7640000	3000	0.00	          0.05	  0.85	5.020	5.020	
06886	HTSC	0.76	36812552	15.880	15.900	2310125	363200	-0.25	          0.13	  0.40	15.820	16.080	
01638	佳兆业集团	2.98	36545500	4.140	4.150	8944000	360000	0.24	          0.15	  1.19	4.050	4.150	
01972	太古地产	0.56	36106352	27.050	27.100	1336089	98200	0.37	          0.02	  0.87	27.000	27.200	
