代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
02007	碧桂园	-1.15	622316224	13.780	13.800	44451416	1423000	0.00	          0.20	  0.89	14.140	
01211	比亚迪股份	0.71	621423104	71.350	71.400	8630378	308000	0.00	          0.94	  1.19	69.900	
00288	万洲国际	-2.22	606120000	9.270	9.280	64394172	2396500	0.11	          0.44	  1.55	9.600	
00386	中国石油化工股份	-0.97	540295872	6.120	6.130	88016168	10802000	0.49	          0.34	  0.70	6.130	
01109	华润置地	-0.55	538372480	27.250	27.300	19394288	768000	0.18	          0.28	  0.88	27.500	
00001	长和	-2.26	530539232	95.200	95.250	5522013	576000	0.21	          0.14	  1.21	97.100	
00914	海螺水泥	-3.18	499838592	39.550	39.600	12491841	584000	0.13	          0.96	  1.17	40.900	
03333	中国恒大	-3.52	480755360	21.850	21.900	21695220	295000	0.23	          0.16	  1.34	22.900	
01088	中国神华	-1.61	477959008	21.300	21.350	22272100	1743000	0.47	          0.66	  0.85	21.500	
00016	新鸿基地产	-2.82	475364064	127.200	127.300	3708115	424000	0.55	          0.13	  0.86	129.800	
01171	兖州煤业股份	-1.64	459775520	10.780	10.800	42031548	1478000	0.19	          2.15	  1.26	11.140	
02388	中银香港	-1.65	449396384	38.600	38.650	11522895	750500	0.13	          0.11	  1.22	40.100	
01548	金斯瑞生物科技	0.42	444342048	24.050	24.100	18065400	46000	0.00	          1.04	  1.24	24.450	
02689	玖龙纸业	-5.14	441349920	13.260	13.280	32730828	423000	-0.15	          0.70	  0.77	14.180	
02269	药明生物	7.73	430890272	58.450	58.500	7371565	110000	-0.17	          0.63	  4.74	55.000	
02601	中国太保	-2.23	429729248	37.300	37.350	11488590	1593600	0.67	          0.41	  0.84	37.800	
01093	石药集团	-2.82	427829184	17.240	17.260	24567188	1076000	-0.12	          0.39	  1.02	17.760	
00998	中信银行	-0.90	411336160	5.480	5.490	74451344	5252000	-0.36	          0.50	  0.66	5.550	
00011	恒生银行	-3.55	382010144	185.000	185.200	2035477	164100	-0.32	          0.11	  1.41	190.000	
00189	东岳集团	-10.45	379957984	7.200	7.210	49342000	670000	0.70	          2.34	  2.54	8.100	
06808	高鑫零售	-9.67	366545472	9.710	9.720	36529000	1614000	-0.82	          0.38	  3.03	10.560	
01113	长实集团	-2.72	356815360	66.100	66.150	5345390	894000	0.53	          0.14	  0.79	67.250	
00966	中国太平	-2.46	350377920	27.750	27.800	12519072	229600	-0.54	          0.35	  1.24	28.500	
03323	中国建材	-5.30	333372192	7.150	7.160	45847504	1922000	-0.56	          1.59	  1.22	7.550	
02238	广汽集团	-0.35	331393408	16.880	16.900	19604924	1332000	-0.12	          0.89	  0.76	16.980	
00004	九龙仓集团	-2.05	326634592	28.600	28.650	11350522	954000	0.35	          0.37	  0.73	29.200	
00688	中国海外发展	-0.54	316054656	27.550	27.600	11292994	620000	0.18	          0.10	  0.60	27.750	
01988	民生银行	0.38	286192640	7.960	7.980	35711984	1598000	0.38	          0.52	  0.82	8.000	
00006	电能实业	-2.41	285465312	66.700	66.750	4234638	257000	0.00	          0.20	  0.65	68.250	
00981	中芯国际	-0.38	275318464	10.420	10.440	26208308	777000	-0.38	          0.53	  0.77	10.440	
06030	中信证券	-0.23	256788992	17.320	17.340	14762753	886500	0.12	          0.65	  0.64	17.480	
02328	中国财险	-1.66	253771808	15.380	15.400	16442786	1540000	0.39	          0.36	  0.71	15.660	
03888	金山软件	-2.72	253744928	26.800	26.850	9285300	213000	-0.19	          0.68	  0.77	28.100	
00884	旭辉控股集团	2.65	253503808	6.570	6.580	38772820	1080000	-0.30	          0.51	  0.46	6.530	
00728	中国电信	-2.05	250010752	3.340	3.350	74224680	7990000	-0.30	          0.53	  1.39	3.410	
00582	蓝鼎国际	-1.47	242638000	0.330	0.335	717425984	6480000	0.00	          0.49	  1.43	0.350	
03328	交通银行	-1.12	238408576	6.160	6.170	38592596	2036000	0.16	          0.11	  0.90	6.210	
01044	恒安国际	-2.61	234909472	74.550	74.600	3134015	298000	-0.07	          0.26	  1.14	76.150	
01177	中国生物制药	-2.78	223629120	13.980	14.000	15771101	1292000	-0.57	          0.19	  0.71	14.420	
00003	香港中华煤气	-0.91	223156368	15.300	15.320	14523806	2429000	-0.13	          0.10	  0.92	15.320	
00763	中兴通讯	-1.11	222342320	26.750	26.800	8255599	565600	-0.19	          1.09	  0.68	27.300	
02333	长城汽车	-0.66	220438016	9.020	9.030	24469250	1162500	0.00	          0.79	  0.50	9.230	
01114	BRILLIANCE CHI	0.10	219557840	20.000	20.050	10977000	292000	-0.25	          0.22	  0.68	20.250	
01169	海尔电器	-3.91	215883472	25.800	25.900	8214510	388000	-0.77	          0.29	  1.47	26.500	
00813	世茂房地产	2.41	211739024	20.350	20.400	10292000	382500	0.00	          0.30	  1.34	20.000	
01766	中国中车	-1.66	207605584	7.130	7.140	29012036	2289000	0.00	          0.66	  1.07	7.230	
00384	中国燃气	-4.33	205948464	23.150	23.200	8708621	336800	-0.22	          0.18	  2.13	23.800	
00002	中电控股	-1.39	204285744	78.000	78.050	2604198	328500	-0.13	          0.10	  0.78	79.100	
00902	华能国际电力股份	-1.78	203224752	4.970	4.980	40440464	2824000	0.00	          0.86	  0.91	5.100	
00017	新世界发展	-3.34	201356192	11.560	11.580	17175648	1569000	0.17	          0.17	  1.11	11.980	
00489	东风集团股份	-1.23	201230816	9.660	9.670	20764568	924000	-0.21	          0.73	  0.76	9.630	
00753	中国国航	-1.89	200295040	11.400	11.420	17218872	472000	0.18	          0.38	  0.77	11.540	
00868	信义玻璃	-3.49	195420752	12.140	12.160	15805996	302000	0.33	          0.39	  0.73	12.740	
00267	中信股份	-0.89	195132384	11.080	11.100	17560900	1969000	0.36	          0.06	  1.06	11.160	
00285	比亚迪电子	-7.07	194641056	17.060	17.080	11130000	461500	-0.47	          0.49	  1.33	18.360	
02313	申洲国际	-3.17	189729312	73.350	73.400	2557490	162000	-0.20	          0.17	  0.90	75.800	
01128	永利澳门	-2.98	187483728	26.000	26.050	7192091	778000	0.39	          0.14	  0.67	26.500	
06060	众安在线	-3.34	182476448	66.450	66.500	2732210	84500	0.38	          0.58	  0.84	68.500	
00066	港铁公司	-1.34	180020992	40.600	40.650	4403447	418000	0.00	          0.07	  1.01	41.000	
02319	蒙牛乳业	-2.37	179034880	24.700	24.750	7157842	274000	-0.20	          0.18	  0.62	25.250	
00522	ASM PACIFIC	-2.12	178988016	115.300	115.400	1545435	107300	0.09	          0.38	  0.42	118.600	
01055	中国南方航空股份	-1.50	174299616	9.860	9.870	17254208	192000	0.10	          0.56	  0.68	9.800	
01186	中国铁建	-1.45	171254512	8.150	8.160	20923838	2312500	-0.37	          1.01	  0.80	8.240	
01099	国药控股	0.86	170900672	35.050	35.100	4863093	386400	0.57	          0.41	  0.68	34.500	
01800	中国交通建设	-1.28	169399744	8.510	8.530	19910090	2470000	0.00	          0.45	  1.09	8.550	
00291	华润啤酒	-5.40	168189808	29.800	29.850	5550305	200000	-0.33	          0.17	  1.07	31.050	
01816	中广核电力	0.00	167681216	2.100	2.110	79273240	5744000	0.00	          0.71	  1.20	2.120	
02777	富力地产	-0.54	167184368	18.400	18.420	9004951	261600	0.11	          0.89	  0.92	18.500	
00268	金蝶国际	-2.85	163168912	5.450	5.460	29584800	556000	-0.37	          1.02	  0.73	5.600	
01997	九龙仓置业	-1.79	161819888	51.950	52.100	3074855	432000	0.29	          0.10	  0.97	52.700	
01933	元力控股	-11.76	160135088	--  	--  	107892000	20000	-1.46	         28.31	  0.42	1.500	
01958	北京汽车	-3.53	159041744	10.400	10.420	15035173	132500	-0.76	          0.72	  0.60	10.700	
00371	北控水务集团	-0.59	153820352	5.050	5.060	30200058	2402000	0.20	          0.33	  1.12	5.090	
02888	渣打集团	-1.93	152971472	83.950	84.000	1810911	100	0.00	          0.05	  0.76	84.750	
00012	恒基地产	-2.05	152502048	50.100	50.150	3022696	225000	0.30	          0.08	  0.90	50.800	
02600	中国铝业	-1.31	152457056	4.530	4.540	33781744	2978000	-0.22	          0.86	  0.77	4.580	
02899	紫金矿业	-2.21	149573456	3.530	3.540	41653600	2304000	0.28	          0.73	  0.59	3.650	
00323	马鞍山钢铁股份	-3.75	149549264	3.850	3.860	38770184	496000	0.52	          2.24	  1.54	3.980	
02202	万科企业	0.00	148980448	34.650	34.700	4273239	348000	0.43	          0.32	  0.57	34.750	
02362	金川国际	-2.97	147280768	--  	--  	73334000	1000	-1.01	          1.52	  0.72	2.030	
02688	新奥能源	-3.29	146331200	58.800	58.850	2473790	375000	-0.08	          0.23	  0.47	60.500	
01038	长江基建集团	-2.05	145575248	64.550	64.650	2235989	203500	-0.39	          0.08	  1.34	65.650	
01233	时代中国控股	-0.10	144710512	--  	--  	14541000	1000	-0.20	          0.79	  1.34	10.000	
01378	中国宏桥	7.54	144240208	9.270	9.290	15702500	157000	-0.11	          0.18	  5.38	8.800	
01359	中国信达	-1.38	144177744	2.850	2.860	50247848	9059000	-0.35	          0.37	  0.82	2.890	
02186	绿叶制药	-5.10	142814496	6.320	6.330	22133000	444500	-0.31	          0.67	  1.94	6.670	
02338	潍柴动力	-2.44	140565376	8.380	8.390	16679000	693000	0.00	          0.86	  1.21	8.620	
00656	复星国际	-2.31	139985904	16.100	16.140	8569285	508500	-0.25	          0.10	  0.85	16.280	
00839	中教控股	4.33	139913568	9.130	9.150	15362660	75000	-0.22	          0.76	  3.70	8.800	
00257	中国光大国际	-2.78	135754736	11.880	11.900	11426650	914000	-0.17	          0.25	  1.10	12.200	
01813	合景泰富	0.71	133149832	11.400	11.420	11608046	169000	-0.35	          0.37	  0.64	11.400	
02282	美高梅中国	-2.57	131443232	22.700	22.750	5764872	272000	0.00	          0.15	  0.62	23.100	
02001	新高教集团	3.63	130614400	6.000	6.010	21864000	101000	0.00	          1.53	  2.82	5.890	
00799	IGG	-5.14	127992008	9.960	10.000	12477000	333000	-0.60	          0.94	  0.73	10.600	
01313	华润水泥控股	-5.79	127148680	5.510	5.530	22546028	554000	0.00	          0.35	  2.46	5.750	
02020	安踏体育	-1.78	126989992	38.700	38.750	3277091	167000	-0.13	          0.12	  0.55	39.850	
01030	新城发展控股	1.13	126804720	6.260	6.270	20108000	726000	0.64	          0.34	  0.82	6.280	
00586	海螺创业	-2.17	122265280	22.500	22.550	5375156	209500	-0.22	          0.30	  0.78	22.850	
00992	联想集团	-0.98	121820696	4.030	4.040	29933556	2148000	0.00	          0.25	  0.75	4.060	
00817	中国金茂	-2.13	121021944	4.590	4.600	26024204	514000	0.00	          0.22	  0.61	4.730	
01621	域高国际控股	10.00	118852064	--  	--  	277378304	32000	2.67	         27.74	0.00	0.435	
03383	雅居乐集团	-1.29	116104936	13.800	13.820	8418581	1020000	-0.43	          0.21	  0.93	13.520	
06881	中国银河	0.18	115794144	5.420	5.430	21307500	1686500	-0.37	          0.58	  1.05	5.410	
00772	阅文集团	-0.46	115570408	75.600	75.800	1513045	77600	0.60	          0.17	  1.46	76.150	
01628	禹洲地产	-0.80	110529424	4.940	4.950	22225000	454000	-0.20	          0.53	  1.57	5.000	
06869	长飞光纤光缆	-5.72	108601624	30.500	30.550	3510671	48000	0.00	          1.00	  1.43	32.500	
00019	太古股份公司Ａ	-1.22	107981600	77.100	77.150	1391319	450500	-0.13	          0.15	  0.79	78.000	
00669	创科实业	-3.56	107660896	45.950	46.000	2317303	290000	0.00	          0.13	  1.14	47.450	
00639	首钢资源	-3.83	107046944	2.250	2.260	46364004	1454000	0.89	          0.87	  0.99	2.410	
00270	粤海投资	-1.86	106307464	11.600	11.620	9100999	610000	0.17	          0.14	  0.70	11.840	
00425	敏实集团	-1.09	105922912	45.100	45.200	2339525	294000	0.11	          0.20	  1.38	45.750	
06837	海通证券	-1.44	105156176	10.900	10.920	9588000	2290800	-0.36	          0.28	  0.87	11.000	
01339	中国人民保险集团	-1.90	105133952	4.110	4.120	25341820	2417000	0.00	          0.29	  0.65	4.220	
01257	中国光大绿色环保	5.38	104790384	7.820	7.840	13524967	171000	0.38	          0.65	  2.93	7.450	
01658	邮储银行	-2.06	104179952	4.750	4.760	21813288	1815000	0.42	          0.11	  0.38	4.880	
00144	招商局港口	-1.88	103972856	17.740	17.760	5828343	434000	0.00	          0.18	  0.82	18.160	
03898	中车时代电气	-0.70	103657768	42.400	42.500	2444516	232500	0.35	          0.45	  0.98	42.800	
01910	新秀丽	-2.60	103629024	--  	--  	3052405	300	0.30	          0.21	  1.06	34.650	
00390	中国中铁	0.18	102402592	5.540	5.550	18433344	2399000	0.18	          0.44	  0.96	5.570	
00968	信义光能	0.62	101604904	3.240	3.250	31298932	1124000	0.62	          0.42	  0.93	3.200	
02357	中航科工	1.36	99967560	4.450	4.460	22438000	812000	-0.22	          0.95	  1.20	4.460	
00101	恒隆地产	-1.49	99605368	18.500	18.520	5361349	486000	-0.22	          0.12	  0.88	18.780	
00135	昆仑能源	-3.74	99104368	6.940	6.950	14128850	2428000	-0.71	          0.18	  0.95	7.220	
00347	鞍钢股份	-3.61	98055088	8.000	8.020	12165087	234000	0.00	          1.12	  0.74	8.250	
01316	耐世特	-1.26	96155560	15.700	15.740	6100583	258000	0.26	          0.24	  0.90	16.060	
01193	华润燃气	-3.02	95584624	25.550	25.650	3708332	430000	0.39	          0.17	  1.50	26.100	
02314	理文造纸	-1.32	95490744	8.970	8.980	10642008	264000	-0.22	          0.24	  0.51	9.140	
00023	东亚银行	-1.60	91805080	33.750	33.800	2708808	252000	0.30	          0.10	  0.74	34.350	
00083	信和置业	-2.54	91056160	13.840	13.860	6534293	622000	0.14	          0.10	  0.90	14.160	
01728	正通汽车	-1.57	89570712	6.870	6.890	12933320	110000	0.58	          0.52	  1.23	7.020	
03380	龙光地产	1.47	87877616	11.060	11.080	7934000	182000	-0.18	          0.14	  0.93	11.000	
02099	中国黄金国际	0.45	85963592	17.980	18.000	4613500	9900	-0.99	          1.16	  3.38	18.100	
00551	裕元集团	-2.99	85473896	32.350	32.400	2626800	421000	-0.15	          0.16	  0.96	33.250	
01208	五矿资源	-4.10	83812992	5.120	5.150	16098179	420000	0.00	          0.20	  0.70	5.370	
00932	顺腾国际控股	-1.68	82620240	--  	--  	70124000	32000	0.00	          3.32	  0.72	1.190	
02196	复星医药	-2.20	82369664	44.350	44.450	1851000	80500	0.11	          0.38	  0.77	45.500	
00358	江西铜业股份	-1.50	82245440	11.800	11.820	6919604	602000	-0.17	          0.50	  0.59	12.040	
00151	中国旺旺	-3.92	78198488	6.130	6.140	12540429	1138000	0.00	          0.10	  0.98	6.420	
01462	金诚控股	1.24	77104000	--  	--  	23834000	4000	0.31	          0.60	  0.76	3.210	
03800	保利协鑫能源	-1.61	76887736	1.220	1.230	63256212	9430000	0.00	          0.34	  0.74	1.240	
01919	中远海控	-2.25	76487840	3.910	3.920	19540860	311500	0.26	          0.76	  1.39	4.020	
00958	华能新能源	-4.06	75886936	2.590	2.600	28974000	2308000	0.39	          0.58	  0.92	2.690	
03606	福耀玻璃	-0.16	74444152	31.700	31.750	2358000	137200	0.32	          0.47	  1.95	31.600	
00836	华润电力	-1.75	74379304	13.420	13.440	5497382	582000	0.30	          0.11	  0.97	13.760	
00363	上海实业控股	-1.64	72620680	21.000	21.050	3451306	68000	0.00	          0.32	  2.46	21.500	
00322	康师傅控股	-0.25	70922336	15.980	16.000	4428885	340000	0.13	          0.08	  0.65	16.180	
00123	越秀地产	0.00	70260592	1.670	1.680	41397184	1194000	0.00	          0.33	  1.07	1.680	
03908	中金公司	-1.05	70162984	15.020	15.040	4631600	198000	-0.13	          0.30	  0.56	15.300	
00148	建滔化工	-1.77	69871184	38.800	38.900	1789566	139000	0.00	          0.17	  1.08	39.250	
01357	美图公司	-1.20	69655272	9.900	9.910	7026000	582000	0.41	          0.16	  0.56	10.060	
01826	丰展控股	-6.32	69627400	--  	--  	55750000	10000	0.00	          4.53	  3.84	1.950	
00880	澳博控股	-0.83	69117544	7.170	7.180	9606416	539000	0.28	          0.17	  0.54	7.250	
00670	中国东方航空股份	-2.33	68627912	6.280	6.290	10708200	130000	0.00	          0.23	  0.56	6.350	
00392	北京控股	-2.12	68553024	41.650	41.750	1634025	61000	-0.24	          0.13	  1.38	42.250	
00460	四环医药	-4.74	65924812	2.610	2.620	24864000	1343000	-0.38	          0.26	  1.72	2.750	
00354	中国软件国际	-3.56	65254340	5.680	5.710	11356000	184000	-0.35	          0.47	  0.73	5.880	
02799	中国华融	-1.15	64626512	3.450	3.460	18561000	610000	0.00	          0.07	  0.71	3.490	
01515	华润凤凰医疗	-4.35	64105984	9.450	9.500	6669000	75000	-0.32	          0.51	  0.74	9.880	
06886	HTSC	-0.90	63306728	15.480	15.500	4075526	491400	0.39	          0.24	  0.63	15.500	
01530	三生制药	-3.89	62907656	14.320	14.360	4345000	159000	-0.42	          0.17	  1.08	15.000	
03799	达利食品	-1.60	61729332	7.390	7.400	8336000	187500	-0.27	          0.06	  1.04	7.490	
01888	建滔积层板	-0.45	61669100	13.360	13.380	4579708	155500	0.15	          0.15	  1.68	13.440	
00867	康哲药业	0.52	61225664	15.560	15.580	3922000	197000	-0.13	          0.16	  1.10	15.520	
00059	天誉置业	-4.58	60124584	--  	--  	12602990	2000	0.00	          0.48	  1.56	5.030	
03618	重庆农村商业银行	-2.24	60050956	6.100	6.110	9813916	328000	0.00	          0.39	  1.07	6.260	
02331	李宁	1.74	59270360	6.990	7.000	8501750	96500	0.00	          0.39	  0.50	6.890	
02883	中海油田服务	-1.86	58499064	7.930	7.940	7342000	284000	-0.13	          0.41	  0.83	8.100	
03633	中裕燃气	-4.16	57980964	--  	--  	6576000	2000	0.23	          0.26	  1.12	9.140	
06823	香港电讯－ＳＳ	-1.60	57547624	--  	--  	5799888	5000	-0.20	          0.08	  0.58	10.000	
01478	丘钛科技	-5.00	57187664	10.620	10.640	5284000	62000	-0.19	          0.47	  0.72	11.200	
01999	敏华控股	-0.83	56528184	7.140	7.160	7861200	178000	-0.42	          0.21	  0.92	7.220	
00916	龙源电力	-1.54	56517092	5.120	5.130	10913389	720000	0.00	          0.33	  0.96	5.230	
00494	利丰	-0.26	55433880	3.910	3.920	14184136	1418000	-0.26	          0.17	  0.68	3.900	
00400	科通芯城	0.45	55252212	4.420	4.430	12434000	71000	0.23	          0.85	  5.22	4.410	
02343	太平洋航运	-3.52	54425764	2.180	2.190	24291286	515000	-0.45	          0.55	  0.39	2.260	
00960	龙湖地产	-1.76	53970608	22.350	22.400	2386063	261500	-0.45	          0.04	  0.32	23.000	
02268	优源控股	-3.51	53902324	--  	--  	15935000	1000	-0.30	          1.28	  1.24	3.420	
03899	中集安瑞科	-1.27	53372444	6.970	6.980	7686000	112000	0.14	          0.40	  4.08	7.070	
00200	新濠国际发展	-4.07	52934552	21.200	21.250	2462451	215000	-0.70	          0.16	  0.60	22.100	
02607	上海医药	-1.54	52915496	19.240	19.260	2728065	199600	0.00	          0.30	  0.62	19.560	
00581	中国东方集团	-2.96	52727632	5.900	5.930	8862000	110000	0.00	          0.24	  0.67	6.140	
01347	华虹半导体	0.69	52595328	14.580	14.600	3609403	202000	0.00	          0.35	  0.79	14.500	
03969	中国通号	-0.83	52419192	5.990	6.000	8703418	68000	0.17	          0.44	  1.97	6.050	
01317	枫叶教育	-1.80	51870464	9.810	9.820	5265000	48000	0.00	          0.35	  1.08	10.000	
03933	联邦制药	-3.17	51589264	7.640	7.670	6736000	82000	-0.91	          0.41	  1.11	7.730	
02380	中国电力	0.51	51453972	1.970	1.980	26042264	343000	0.51	          0.27	  1.19	1.970	
01966	中骏置业	-1.28	51437380	3.840	3.850	13196000	228000	-0.26	          0.35	  1.03	3.910	
01383	太阳城集团	-2.44	50659804	--  	--  	67210000	10000	0.00	          1.12	  4.86	0.810	
00069	香格里拉（亚洲）	0.35	49844292	17.380	17.400	2857859	630000	-0.11	          0.08	  0.74	17.420	
00338	上海石油化工股份	-1.07	49038856	4.620	4.630	10590000	1196000	0.65	          0.30	  0.89	4.660	
00881	中升控股	0.50	49024096	20.250	20.300	2422000	79500	0.00	          0.11	  1.12	19.980	
03311	中国建筑国际	0.00	47492040	10.540	10.560	4514104	276000	0.19	          0.09	  1.09	10.600	
01558	东阳光药	-0.98	46642472	--  	--  	1015400	400	-0.33	          0.45	  0.96	46.650	
01898	中煤能源	0.28	46277452	3.530	3.540	13104397	904000	0.00	          0.32	  0.80	3.550	
02009	金隅集团	-1.83	45650372	3.750	3.760	12105000	391000	0.00	          0.52	  0.53	3.810	
02858	易鑫集团	0.17	45625820	5.950	5.970	7516000	243000	-0.17	          0.12	  2.14	5.970	
03883	中国奥园	-1.25	45340012	6.280	6.320	7121876	42000	0.16	          0.27	  0.60	6.430	
00215	和记电讯香港	-0.71	44739504	2.790	2.800	15972000	380000	0.00	          0.33	  0.24	2.830	
02098	卓尔集团	-1.96	44300344	9.020	9.050	4892000	1000	0.11	          0.04	  0.90	9.650	
06829	龙升集团控股	7.81	44265604	--  	--  	64720000	10000	1.47	          5.39	  1.22	0.650	
00607	丰盛控股	-0.96	44044776	4.130	4.150	10635000	1170000	-0.24	          0.05	  0.21	4.170	
00081	中国海外宏洋集团	-1.02	44014108	3.890	3.920	11197101	413000	-0.77	          0.33	  1.12	3.960	
01788	国泰君安国际	-1.26	43757012	2.350	2.360	18533000	279000	0.00	          0.24	  0.72	2.380	
00683	嘉里建设	-2.11	43719980	34.850	34.900	1249234	280500	0.00	          0.09	  1.08	35.300	
01980	天鸽互动	-1.55	43708064	6.980	7.010	6152000	169000	-0.85	          0.48	  0.66	7.110	
03377	远洋集团	0.72	43229852	5.560	5.570	7728545	969500	0.54	          0.10	  0.59	5.580	
01776	广发证券	-0.54	43143256	14.660	14.680	2934200	336800	-0.14	          0.17	  0.57	14.740	
00136	恒腾网络	-2.82	42844684	0.340	0.345	123068000	1708000	0.00	          0.16	  0.37	0.355	
00293	国泰航空	-1.51	42304468	13.020	13.040	3229784	306000	0.00	          0.08	  0.54	13.240	
00168	青岛啤酒股份	-2.56	42127020	41.750	41.800	996000	76000	0.12	          0.15	  0.80	42.400	
02208	金风科技	-2.30	41490716	11.880	11.920	3476422	18000	0.51	          0.53	  0.43	12.160	
03900	绿城中国	-0.51	40677432	11.620	11.640	3503000	44000	0.52	          0.16	  0.68	11.680	
06068	睿见教育	-1.30	40048360	6.080	6.090	6520000	36000	-0.33	          0.32	  0.82	6.190	
00493	国美零售	-2.20	39774296	0.890	0.900	44326000	4254000	0.00	          0.21	  1.11	0.910	
03326	保发集团	0.00	39729060	--  	--  	11763000	3000	1.79	          0.87	  1.02	3.410	
00500	先丰服务集团	-8.00	39428512	--  	--  	20275828	3000	-0.54	          1.35	  2.16	2.050	
00486	俄铝	-1.51	39063656	--  	--  	7448366	5000	0.00	          0.05	  0.76	5.230	
00665	海通国际	-1.05	38759304	4.710	4.720	8191000	68000	-0.21	          0.15	  0.59	4.760	
02868	首创置业	-0.61	37941136	--  	--  	7640000	48000	0.41	          0.75	  0.78	4.940	
06818	中国光大银行	-0.51	37825340	3.870	3.880	9734000	1801000	0.26	          0.08	  0.44	3.920	
02669	中海物业	-4.46	37738724	2.570	2.580	14419999	190000	0.00	          0.44	  1.55	2.720	
00178	莎莎国际	1.93	37036096	3.690	3.700	10077180	166000	0.00	          0.33	  1.08	3.630	
00787	利标品牌	-5.45	36883760	0.510	0.520	70304000	438000	1.96	          0.82	  1.92	0.550	
00754	合生创展集团	4.29	36472580	7.770	7.780	4600000	12000	-0.26	          0.21	  6.58	7.630	
00576	浙江沪杭甬	-2.16	36311764	8.160	8.170	4426477	178000	-0.24	          0.31	  0.85	8.300	
00598	中国外运	-0.87	35385960	4.560	4.570	7763012	123000	0.00	          0.36	  0.59	4.610	
01638	佳兆业集团	-3.65	35309380	3.950	3.960	8828000	122000	0.25	          0.15	  1.14	4.100	
00696	中国民航信息网络	-2.40	35035452	24.350	24.400	1434000	58000	-0.20	          0.15	  0.62	24.950	
03309	希玛眼科	-1.77	34505360	--  	--  	3086000	2000	-0.36	          0.30	  0.57	11.200	
00336	华宝国际	-5.15	34147620	5.510	5.520	6105000	30000	0.36	          0.20	  1.08	5.810	
00860	奥立仕控股	-2.09	33998900	1.860	1.870	17911000	52000	0.00	          0.30	  0.73	1.910	
00316	东方海外国际	-0.55	33258876	72.500	72.600	458000	27000	-0.14	          0.07	  0.93	72.750	
00806	惠理集团	-3.13	32949674	7.120	7.130	4580092	36000	-0.28	          0.25	  0.73	7.360	
02869	绿城服务	-2.25	32929322	5.640	5.680	5816000	106000	-0.70	          0.21	  1.40	5.850	
02768	佳源国际控股	0.46	32769736	8.830	8.860	3690013	200000	-0.79	          0.15	  0.95	8.790	
03319	雅生活服务	-2.03	32506772	--  	--  	3065000	1000	-0.19	          0.71	  0.53	10.800	
02588	中银航空租赁	-0.70	32189512	42.400	42.450	756830	81100	-0.12	          0.11	  1.48	42.500	
01893	中材股份	-6.27	31975782	--  	--  	5262000	1000	-0.83	          0.45	  2.42	6.310	
01929	周大福	-2.29	31959836	8.530	8.540	3720600	86800	-0.35	          0.04	  0.91	8.730	
