600616	金枫酒业
601988	中国银行
300832	新产业
300459	金科文化
600026	中远海能
300929	C华骐
688200	华峰测控
601985	中国核电
603899	晨光文具
601111	中国国航
000795	英洛华
300323	华灿光电
002075	沙钢股份
000881	中广核技
603233	大参林
601229	上海银行
300909	汇创达
601187	厦门银行
300775	三角防务
603915	国茂股份
688023	安恒信息
002430	杭氧股份
300628	亿联网络
601555	东吴证券
300314	戴维医疗
600598	北大荒
002926	华西证券
002705	新宝股份
300212	易华录
600197	伊力特
300223	北京君正
000521	长虹美菱
000877	天山股份
002867	周大生
300152	科融环境
600882	妙可蓝多
000680	山推股份
002106	莱宝高科
300708	聚灿光电
688180	君实生物-U
300046	台基股份
300600	国瑞科技
300432	富临精工
002838	道恩股份
002174	游族网络
600141	兴发集团
002312	三泰控股
002597	金禾实业
600340	华夏幸福
002400	省广集团
600803	新奥股份
000783	长江证券
300368	汇金股份
002618	丹邦科技
603881	数据港
002975	博杰股份
603613	国联股份
002335	科华数据
002390	信邦制药
002096	南岭民爆
603533	掌阅科技
002163	海南发展
000961	中南建设
600667	太极实业
600157	ST永泰
300185	通裕重工
003009	中天火箭
605338	巴比食品
300129	泰胜风能
300337	银邦股份
002019	亿帆医药
603733	仙鹤股份
000630	铜陵有色
300116	保力新
600546	山煤国际
300685	艾德生物
002706	良信股份
300887	谱尼测试
002967	广电计量
600980	北矿科技
002281	光迅科技
600363	联创光电
605136	丽人丽妆
300394	天孚通信
002273	水晶光电
300019	硅宝科技
688598	金博股份
300908	仲景食品
601669	中国电建
603489	八方股份
605009	豪悦护理
002120	韵达股份
600150	中国船舶
002288	超华科技
300638	广和通
000686	东北证券
000623	吉林敖东
000698	沈阳化工
000672	上峰水泥
000020	深华发Ａ
000069	华侨城Ａ
000560	我爱我家
000423	东阿阿胶
000501	鄂武商Ａ
000656	金科股份
000735	罗 牛 山
000034	神州数码
000060	中金岭南
000545	金浦钛业
000400	许继电气
000718	苏宁环球
000159	国际实业
000027	深圳能源
000028	国药一致
000555	神州信息
000729	燕京啤酒
000541	佛山照明
000426	兴业矿业
000690	宝新能源
000518	四环生物
000401	冀东水泥
000659	珠海中富
000671	阳 光 城
000681	视觉中国
000633	合金投资
000657	中钨高新
000708	中信特钢
000603	盛达资源
000570	苏常柴Ａ
000576	甘化科工
000629	攀钢钒钛
000089	深圳机场
000676	智度股份
000413	东旭光电
000029	深深房Ａ
000691	亚太实业
000543	皖能电力
000408	*ST藏格
000070	特发信息
000037	深南电A
000564	供销大集
000652	泰达股份
000158	常山北明
000732	泰禾集团
000561	烽火电子
000697	炼石航空
000639	西王食品
000536	*ST华映
000403	双林生物
000030	富奥股份
000655	金岭矿业
000026	飞亚达
000552	靖远煤电
000011	深物业A
000557	西部创业
000613	大东海A
000650	仁和药业
000540	中天金融
000090	天健集团
000517	荣安地产
000559	万向钱潮
000700	模塑科技
000688	国城矿业
000059	华锦股份
000040	东旭蓝天
000702	正虹科技
000717	韶钢松山
000584	哈工智能
000709	河钢股份
000563	陕国投Ａ
000411	英特集团
000078	海王生物
000032	深桑达Ａ
000534	万泽股份
000505	京粮控股
000007	全新好
000592	平潭发展
000503	国新健康
000685	中山公用
000004	国华网安
000025	特 力Ａ
000566	海南海药
000507	珠海港
000428	华天酒店
000404	长虹华意
000421	南京公用
000600	建投能源
000582	北部湾港
000006	深振业Ａ
000627	天茂集团
000593	大通燃气
000608	阳光股份
000530	冰山冷热
000061	农 产 品
000088	盐 田 港
000683	远兴能源
000598	兴蓉环境
000150	宜华健康
000678	襄阳轴承
000599	青岛双星
000572	ST海马
000038	深大通
000727	*ST东科
000031	大悦城
000415	渤海租赁
000626	远大控股
000014	沙河股份
000008	神州高铁
000156	华数传媒
000062	深圳华强
000601	韶能股份
000068	华控赛格
000526	紫光学大
000153	丰原药业
000616	海航投资
000099	中信海直
000531	穗恒运Ａ
000046	泛海控股
000402	金 融 街
000606	顺利办
000036	华联控股
000663	*ST永林
000701	厦门信达
000416	民生控股
000035	中国天楹
000567	海德股份
000719	中原传媒
000537	广宇发展
000058	深 赛 格
000065	北方国际
000677	恒天海龙
000726	鲁 泰Ａ
000620	新华联
000532	华金资本
000019	深粮控股
000721	西安饮食
000617	中油资本
000619	海螺型材
000631	顺发恒业
000638	万方发展
000716	黑芝麻
000720	新能泰山
000510	新金路
000010	美丽生态
000665	湖北广电
000666	经纬纺机
000668	荣丰控股
000420	吉林化纤
000048	京基智农
000610	西安旅游
000045	深纺织Ａ
000622	恒立实业
000546	金圆股份
000523	广州浪奇
000551	创元科技
000553	安道麦A
000525	红 太 阳
000682	东方电子
000731	四川美丰
000544	中原环保
000554	泰山石油
000628	高新发展
000409	ST地矿
000529	广弘控股
000520	长航凤凰
000635	英 力 特
000407	胜利股份
000502	绿景控股
000506	中润资源
000736	中交地产
000533	顺钠股份
000597	东北制药
000539	粤电力Ａ
000711	京蓝科技
000586	汇源通信
000722	湖南发展
000609	中迪投资
000498	山东路桥
000524	岭南控股
000737	ST南风
000565	渝三峡Ａ
000695	滨海能源
000422	ST宜化
000005	世纪星源
000055	方大集团
000705	浙江震元
000417	合肥百货
000687	*ST华讯
000573	粤宏远Ａ
000548	湖南投资
000410	*ST沈机
000607	华媒控股
000669	*ST金鸿
000590	启迪药业
000096	广聚能源
000056	皇庭国际
000151	中成股份
000632	三木集团
000504	ST生物
000429	粤高速Ａ
000715	中兴商业
000587	*ST金洲
000430	张家界
000514	渝 开 发
000509	*ST华塑
000673	*ST当代
000042	中洲控股
000419	通程控股
000595	*ST宝实
000571	*ST大洲
000605	渤海股份
000023	深天地Ａ
000707	ST双环
000637	茂化实华
000017	*ST中华A
000585	*ST东电
000692	惠天热电
000611	ST天首
000679	*ST友谊
600916	中国黄金
688788	科思科技
688777	中控技术
688699	明微电子
688698	伟创电气
688679	通源环境
688678	福立旺
688668	鼎通科技
688658	悦康药业
688656	浩欧博
688618	三旺通信
688617	惠泰医疗
688600	皖仪科技
688596	正帆科技
688595	芯海科技
688590	新致软件
688589	力合微
688588	凌志软件
688586	江航装备
688585	上纬新材
688580	伟思医疗
688579	山大地纬
688578	艾力斯-U
688577	浙海德曼
688571	杭华股份
688569	铁科轨道
688568	中科星图
688567	孚能科技
688566	吉贝尔
688560	明冠新材
688559	海目星
688558	国盛智科
688557	兰剑智能
688556	高测股份
688555	泽达易盛
688551	科威尔
688550	瑞联新材
688536	思瑞浦
688529	豪森股份
688528	秦川物联
688526	科前生物
688521	芯原股份-U
688520	神州细胞-U
688519	南亚新材
688518	联赢激光
688516	奥特维
688513	苑东生物
688510	航亚科技
688508	芯朋微
688505	复旦张江
688500	慧辰资讯
688488	艾迪药业
688466	金科环境
688418	震有科技
688408	中信博
688398	赛特新材
688393	安必平
688389	普门科技
688386	泛亚微透
688379	华光新材
688378	奥来德
688377	迪威尔
688369	致远互联
688368	晶丰明源
688366	昊海生科
688365	光云科技
688360	德马科技
688358	祥生医疗
688357	建龙微纳
688356	键凯科技
688339	亿华通-U
688338	赛科希德
688336	三生国健
688335	复洁环保
688333	铂力特
688330	宏力达
688321	微芯生物
688318	财富趋势
688313	仕佳光子-U
688312	燕麦科技
688311	盟升电子
688310	迈得医疗
688309	恒誉环保
688308	欧科亿
688301	奕瑞科技
688300	联瑞新材
688299	长阳科技
688288	鸿泉物联
688286	敏芯股份
688278	特宝生物
688277	天智航-U
688268	华特气体
688266	泽璟制药-U
688258	卓易信息
688233	神工股份
688229	博睿数据
688228	开普云
688222	成都先导
688221	前沿生物-U
688219	会通股份
688218	江苏北人
688215	瑞晟智能
688208	道通科技
688202	美迪西
688199	久日新材
688198	佰仁医疗
688196	卓越新能
688189	南新制药
688188	柏楚电子
688186	广大特材
688181	八亿时空
688179	阿拉丁
688178	万德斯
688177	百奥泰-U
688168	安博通
688166	博瑞医药
688165	埃夫特-U
688160	步科股份
688159	有方科技
688158	优刻得-W
688157	松井股份
688156	路德环境
688155	先惠技术
688138	清溢光电
688136	科兴制药
688135	利扬芯片
688133	泰坦科技
688129	东来技术
688128	中国电研
688127	蓝特光学
688123	聚辰股份
688118	普元信息
688116	天奈科技
688108	赛诺医疗
688106	金宏气体
688101	三达膜
688100	威胜信息
688099	晶晨股份
688098	申联生物
688096	京源环保
688095	福昕软件
688093	世华科技
688090	瑞松科技
688089	嘉必优
688088	虹软科技
688086	紫晶存储
688085	三友医疗
688081	兴图新科
688080	映翰通
688078	龙软科技
688077	大地熊
688069	德林海
688068	热景生物
688066	航天宏图
688065	凯赛生物
688060	云涌科技
688058	宝兰德
688057	金达莱
688056	莱伯泰科
688055	龙腾光电
688051	佳华科技
688050	爱博医疗
688039	当虹科技
688037	芯源微
688033	天宜上佳
688030	山石网科
688029	南微医学
688028	沃尔德
688027	国盾量子
688026	洁特生物
688025	杰普特
688022	瀚川智能
688021	奥福环保
688020	方邦股份
688018	乐鑫科技
688017	绿的谐波
688016	心脉医疗
688015	交控科技
688013	天臣医疗
688011	新光光电
688010	福光股份
688009	中国通号
688007	光峰科技
688006	杭可科技
688004	博汇科技
688003	天准科技
688001	华兴源创
605500	森林包装
605399	晨光新材
605398	新炬网络
605388	均瑶健康
605377	华旺科技
605369	拱东医疗
605366	宏柏新材
605336	帅丰电器
605333	沪光股份
605318	法狮龙
605299	舒华体育
605288	凯迪股份
605277	新亚电子
605266	健之佳
605258	协和电子
605255	天普股份
605228	神通科技
605222	起帆电缆
605218	伟时电子
605199	葫芦娃
605198	德利股份
605188	国光连锁
605186	健麾信息
605183	确成股份
605179	一鸣食品
605178	时空科技
605177	东亚药业
605169	洪通燃气
605168	三人行
605166	聚合顺
605158	华达新材
605151	西上海
605128	上海沿浦
605123	派克新材
605118	力鼎光电
605116	奥锐特
605108	同庆楼
605100	华丰股份
605099	共创草坪
605088	冠盛股份
605068	明新旭腾
605066	天正电气
605058	澳弘电子
605050	福然德
605018	长华股份
605008	长鸿高科
605007	五洲特纸
605006	山东玻纤
605005	合兴股份
605003	众望布艺
605001	威奥股份
603999	读者传媒
603998	方盛制药
603997	继峰股份
603996	*ST中新
603995	甬金股份
603992	松霖科技
603991	至正股份
603990	麦迪科技
603989	艾华集团
603988	中电电机
603987	康德莱
603985	恒润股份
603983	丸美股份
603982	泉峰汽车
603980	吉华集团
603979	金诚信
603978	深圳新星
603977	国泰集团
603970	中农立华
603969	银龙股份
603968	醋化股份
603967	中创物流
603966	法兰泰克
603963	大理药业
603960	克来机电
603959	百利科技
603958	哈森股份
603956	威派格
603955	大千生态
603950	长源东谷
603949	雪龙集团
603948	建业股份
603938	三孚股份
603937	丽岛新材
603936	博敏电子
603933	睿能科技
603931	格林达
603929	亚翔集成
603928	兴业股份
603927	中科软
603926	铁流股份
603922	金鸿顺
603920	世运电路
603918	金桥信息
603917	合力科技
603916	苏博特
603912	佳力图
603909	合诚股份
603908	牧高笛
603903	中持股份
603901	永创智能
603900	莱绅通灵
603898	好莱客
603897	长城科技
603896	寿仙谷
603895	天永智能
603893	瑞芯微
603890	春秋电子
603889	新澳股份
603888	新华网
603887	城地香江
603886	元祖股份
603885	吉祥航空
603883	老百姓
603880	南卫股份
603879	永悦科技
603878	武进不锈
603877	太平鸟
603876	鼎胜新材
603871	嘉友国际
603869	新智认知
603868	飞科电器
603867	新化股份
603866	桃李面包
603863	松炀资源
603861	白云电器
603860	中公高科
603859	能科股份
603858	步长制药
603856	东宏股份
603855	华荣股份
603848	好太太
603843	正平股份
603839	安正时尚
603838	四通股份
603829	洛凯股份
603828	柯利达
603826	坤彩科技
603825	华扬联众
603823	百合花
603822	嘉澳环保
603819	神力股份
603818	曲美家居
603817	海峡环保
603816	顾家家居
603815	交建股份
603813	原尚股份
603811	诚意药业
603810	丰山集团
603809	豪能股份
603808	歌力思
603803	瑞斯康达
603801	志邦家居
603800	道森股份
603798	康普顿
603797	联泰环保
603790	雅运股份
603789	星光农机
603788	宁波高发
603787	新日股份
603786	科博达
603779	ST威龙
603778	乾景园林
603777	来伊份
603776	永安行
603773	沃格光电
603768	常青股份
603767	中马传动
603766	隆鑫通用
603758	秦安股份
603757	大元泵业
603755	日辰股份
603739	蔚蓝生物
603738	泰晶科技
603737	三棵树
603730	岱美股份
603729	龙韵股份
603728	鸣志电器
603727	博迈科
603726	朗迪集团
603725	天安新材
603722	阿科力
603721	中广天择
603719	良品铺子
603718	海利生物
603717	天域生态
603716	塞力医疗
603713	密尔克卫
603712	七一二
603711	香飘飘
603709	中源家居
603708	家家悦
603707	健友股份
603706	东方环宇
603703	盛洋科技
603701	德宏股份
603700	宁水集团
603699	纽威股份
603697	有友食品
603696	安记食品
603693	江苏新能
603689	皖天然气
603688	石英股份
603687	大胜达
603686	龙马环卫
603685	晨丰科技
603683	晶华新材
603682	锦和商业
603681	永冠新材
603680	今创集团
603679	华体科技
603677	奇精机械
603676	卫信康
603669	灵康药业
603668	天马科技
603667	五洲新春
603666	亿嘉和
603665	康隆达
603663	三祥新材
603662	柯力传感
603661	恒林股份
603660	苏州科达
603657	春光科技
603656	泰禾智能
603655	朗博科技
603650	彤程新材
603648	畅联股份
603639	海利尔
603638	艾迪精密
603637	镇海股份
603636	南威软件
603633	徕木股份
603630	拉芳家化
603629	利通电子
603628	清源股份
603626	科森科技
603619	中曼石油
603618	杭电股份
603617	君禾股份
603616	韩建河山
603615	茶花股份
603612	索通发展
603611	诺力股份
603610	麒盛科技
603609	禾丰牧业
603608	天创时尚
603607	京华激光
603603	博天环境
603602	纵横通信
603601	再升科技
603600	永艺股份
603598	引力传媒
603596	伯特利
603595	东尼电子
603590	康辰药业
603588	高能环境
603587	地素时尚
603586	金麒麟
603585	苏利股份
603583	捷昌驱动
603580	艾艾精工
603579	荣泰健康
603578	三星新材
603577	汇金通
603569	长久物流
603568	伟明环保
603567	珍宝岛
603566	普莱柯
603559	中通国脉
603558	健盛集团
603557	起步股份
603556	海兴电力
603555	*ST贵人
603551	奥普家居
603538	美诺华
603536	惠发食品
603535	嘉诚国际
603530	神马电力
603528	多伦科技
603527	众源新材
603520	司太立
603519	立霸股份
603518	锦泓集团
603516	淳中科技
603515	欧普照明
603508	思维列控
603507	振江股份
603506	南都物业
603505	金石资源
603500	祥和实业
603499	翔港科技
603496	恒为科技
603488	展鹏科技
603477	巨星农牧
603466	风语筑
603458	勘设股份
603439	贵州三力
603429	集友股份
603421	鼎信通讯
603416	信捷电气
603408	建霖家居
603399	吉翔股份
603398	邦宝益智
603396	金辰股份
603393	新天然气
603390	通达电气
603389	*ST亚振
603388	元成股份
603387	基蛋生物
603386	广东骏亚
603385	惠达卫浴
603383	顶点软件
603380	易德龙
603379	三美股份
603378	亚士创能
603377	东方时尚
603368	柳药股份
603367	辰欣药业
603366	日出东方
603365	水星家纺
603363	傲农生物
603360	百傲化学
603359	东珠生态
603358	华达科技
603357	设计总院
603356	华菱精工
603355	莱克电气
603353	和顺石油
603351	威尔药业
603348	文灿股份
603339	四方科技
603337	杰克股份
603336	宏辉果蔬
603335	迪生力
603333	尚纬股份
603332	苏州龙杰
603331	百达精工
603330	上海天洋
603329	上海雅仕
603328	依顿电子
603327	福蓉科技
603326	我乐家居
603323	苏农银行
603322	超讯通信
603321	梅轮电梯
603320	迪贝电气
603319	湘油泵
603318	派思股份
603316	诚邦股份
603315	福鞍股份
603313	梦百合
603311	金海高科
